Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_46.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2334333135
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_46.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
1708000	-15.811056	250	1	2	'0 0 0 0 0 Z 0 0 0 0 Z 0 	24.781717	24.781717	24.781717	24.781717	24.781717	0.000000	24.781717	24.781717	24.781717	24.781717	0.000000	24.781717	0.000175	0.000003	0.998875	0.000946	
1709000	-14.679347	488	1	5	'Z 0 Z Z Z 0 0 0 0 0 Z 0 	0.000000	21.676889	0.000000	0.000000	0.000000	21.676889	21.676889	21.676889	21.676889	21.676889	0.000000	21.676889	0.000001	0.000000	0.999929	0.000070	
1710000	-13.058950	368	1	7	'Z Z Z Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	43.984746	0.000000	43.984746	43.984746	43.984746	0.000000	0.000000	43.984746	0.000000	0.000019	0.999669	0.000312	
1711000	-16.338983	46	2	5	'Z Z Z 0 0 1 1 1 1 Z 1 Z 	0.000000	0.000000	0.000000	4.239008	4.239008	18.520150	18.520150	18.520150	18.520150	0.000000	18.520150	0.000000	0.000000	0.000000	1.000000	0.000000	
1712000	-14.664917	663	1	5	'Z Z 0 Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	19.909757	0.000000	0.000000	0.000000	19.909757	19.909757	19.909757	19.909757	19.909757	19.909757	0.000000	0.000000	0.999759	0.000241	
1713000	-15.632060	462	1	4	'Z Z Z 0 Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	23.486018	0.000000	23.486018	23.486018	23.486018	23.486018	23.486018	23.486018	23.486018	0.000000	0.000000	0.999353	0.000647	
1714000	-14.752179	750	1	5	'Z 0 0 Z 0 0 0 0 0 Z Z Z 	0.000000	31.051603	31.051603	0.000000	31.051603	31.051603	31.051603	31.051603	31.051603	0.000000	0.000000	0.000000	0.000029	0.000015	0.999956	0.000000	
1715000	-15.429251	814	1	4	'0 Z 0 0 0 Z 0 0 0 Z 0 Z 	24.388836	0.000000	24.388836	24.388836	24.388836	0.000000	24.388836	24.388836	24.388836	0.000000	24.388836	0.000000	0.000000	0.000004	0.999996	0.000000	
1716000	-13.177191	664	1	6	'Z Z Z 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	49.661190	0.000000	49.661190	49.661190	49.661190	49.661190	0.000000	49.661190	0.000000	0.000000	0.000000	1.000000	0.000000	
1717000	-14.010938	484	1	3	'0 Z Z 0 0 0 0 0 0 0 Z 0 	36.124422	0.000000	0.000000	36.124422	36.124422	36.124422	36.124422	36.124422	36.124422	36.124422	0.000000	36.124422	0.000000	0.000059	0.997282	0.002659	
1718000	-13.454052	922	1	2	'0 Z 0 0 0 0 0 0 0 0 0 Z 	41.918209	0.000000	41.918209	41.918209	41.918209	41.918209	41.918209	41.918209	41.918209	41.918209	41.918209	0.000000	0.000000	0.000006	0.999994	0.000000	
1719000	-15.589322	664	1	4	'0 0 Z Z 0 Z 0 0 0 Z 0 0 	19.239652	19.239652	0.000000	0.000000	19.239652	0.000000	19.239652	19.239652	19.239652	0.000000	19.239652	19.239652	0.000004	0.000004	0.999260	0.000732	
1720000	-13.011838	758	1	5	'0 0 Z 0 Z Z 0 0 0 Z Z 0 	48.865709	48.865709	0.000000	48.865709	0.000000	0.000000	48.865709	48.865709	48.865709	0.000000	0.000000	48.865709	0.000012	0.000000	0.997465	0.002524	
1721000	-13.868701	564	1	5	'0 Z Z 0 0 Z 0 0 0 0 Z Z 	40.800482	0.000000	0.000000	40.800482	40.800482	0.000000	40.800482	40.800482	40.800482	40.800482	0.000000	0.000000	0.000000	0.000023	0.999977	0.000000	
1722000	-15.035930	92	1	5	'Z 0 Z Z 0 Z 0 0 0 0 Z 0 	0.000000	19.879002	0.000000	0.000000	19.879002	0.000000	19.879002	19.879002	19.879002	19.879002	0.000000	19.879002	0.000001	0.000001	0.999877	0.000121	
1723000	-13.231404	999	1	4	'0 0 Z 0 0 Z 0 0 0 Z 0 Z 	60.439764	60.439764	0.000000	60.439764	60.439764	0.000000	60.439764	60.439764	60.439764	0.000000	60.439764	0.000000	0.000002	0.000003	0.999996	0.000000	
1724000	-12.794476	989	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	60.234294	60.234294	60.234294	60.234294	60.234294	60.234294	0.000000	60.234294	0.000000	0.000170	0.999669	0.000161	
1725000	-15.736922	591	1	4	'Z 0 Z Z Z 0 0 0 0 0 0 0 	0.000000	18.926898	0.000000	0.000000	0.000000	18.926898	18.926898	18.926898	18.926898	18.926898	18.926898	18.926898	0.000003	0.000000	0.998671	0.001326	
1726000	-14.391726	404	1	7	'Z 0 Z Z 0 Z 0 0 0 Z Z Z 	0.000000	30.662526	0.000000	0.000000	30.662526	0.000000	30.662526	30.662526	30.662526	0.000000	0.000000	0.000000	0.000015	0.000015	0.999970	0.000000	
1727000	-14.985331	854	1	4	'Z 0 0 Z Z 0 0 0 0 0 0 Z 	0.000000	18.954015	18.954015	0.000000	0.000000	18.954015	18.954015	18.954015	18.954015	18.954015	18.954015	0.000000	0.000006	0.000000	0.999994	0.000000	
1728000	-17.141784	276	1	5	'0 Z Z Z 0 0 0 0 0 Z Z 0 	9.677301	0.000000	0.000000	0.000000	9.677301	9.677301	9.677301	9.677301	9.677301	0.000000	0.000000	9.677301	0.000000	0.000005	0.999126	0.000868	
1729000	-16.072362	969	1	7	'Z 0 Z 0 Z Z 0 0 0 Z Z Z 	0.000000	13.649609	0.000000	13.649609	0.000000	0.000000	13.649609	13.649609	13.649609	0.000000	0.000000	0.000000	0.000002	0.000000	0.999998	0.000000	
1730000	-13.985630	813	1	3	'0 0 Z 0 0 0 0 0 0 Z Z 0 	40.456953	40.456953	0.000000	40.456953	40.456953	40.456953	40.456953	40.456953	40.456953	0.000000	0.000000	40.456953	0.000031	0.000064	0.997720	0.002185	
1731000	-15.390082	119	1	6	'0 Z Z 0 Z Z 0 0 0 Z 0 Z 	21.704380	0.000000	0.000000	21.704380	0.000000	0.000000	21.704380	21.704380	21.704380	0.000000	21.704380	0.000000	0.000000	0.000000	1.000000	0.000000	
1732000	-21.229151	1	1	3	'0 0 0 0 Z 0 0 Z 0 0 0 Z 	17.023511	17.023511	17.023511	17.023511	0.000000	17.023511	17.023511	0.000000	17.023511	17.023511	17.023511	0.000000	0.000000	0.000000	1.000000	0.000000	
1733000	-14.458849	828	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	21.156475	21.156475	0.000000	21.156475	21.156475	21.156475	21.156475	0.000000	21.156475	0.000000	0.000000	0.000000	1.000000	0.000000	
1734000	-14.001720	530	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	35.638478	35.638478	35.638478	35.638478	35.638478	35.638478	35.638478	35.638478	35.638478	0.000000	0.000000	0.000097	0.000097	0.999805	0.000000	
1735000	-14.366171	174	1	5	'0 0 0 Z Z 0 0 0 0 Z Z Z 	41.514298	41.514298	41.514298	0.000000	0.000000	41.514298	41.514298	41.514298	41.514298	0.000000	0.000000	0.000000	0.000013	0.000000	0.999987	0.000000	
1736000	-13.137601	922	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	48.656946	0.000000	0.000000	0.000000	0.000000	0.000000	48.656946	48.656946	48.656946	48.656946	0.000000	48.656946	0.000000	0.000000	0.999829	0.000171	
1737000	-13.469329	968	1	3	'0 Z Z 0 0 0 0 0 0 0 Z 0 	46.461488	0.000000	0.000000	46.461488	46.461488	46.461488	46.461488	46.461488	46.461488	46.461488	0.000000	46.461488	0.000000	0.000027	0.999967	0.000006	
1738000	-15.430059	466	1	5	'0 Z 0 0 Z Z 0 0 0 0 Z Z 	18.532236	0.000000	18.532236	18.532236	0.000000	0.000000	18.532236	18.532236	18.532236	18.532236	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1739000	-15.054547	931	1	3	'Z 0 0 Z 0 Z 0 0 0 0 0 0 	0.000000	26.955577	26.955577	0.000000	26.955577	0.000000	26.955577	26.955577	26.955577	26.955577	26.955577	26.955577	0.000010	0.000002	0.999769	0.000219	
1740000	-14.713579	475	1	5	'0 0 Z Z 0 Z 0 0 0 Z 0 Z 	34.482178	34.482178	0.000000	0.000000	34.482178	0.000000	34.482178	34.482178	34.482178	0.000000	34.482178	0.000000	0.000047	0.000047	0.999907	0.000000	
1741000	-13.197741	310	1	3	'0 0 Z 0 0 0 0 0 0 Z 0 Z 	51.914677	51.914677	0.000000	51.914677	51.914677	51.914677	51.914677	51.914677	51.914677	0.000000	51.914677	0.000000	0.000036	0.000061	0.999903	0.000000	
1742000	-15.076840	36	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	24.016248	0.000000	0.000000	0.000000	0.000000	0.000000	24.016248	24.016248	24.016248	24.016248	0.000000	24.016248	0.000000	0.000000	0.997821	0.002179	
1743000	-17.035819	228	1	4	'0 Z 0 Z Z 0 0 0 0 0 Z 0 	10.041717	0.000000	10.041717	0.000000	0.000000	10.041717	10.041717	10.041717	10.041717	10.041717	0.000000	10.041717	0.000000	0.000000	0.999194	0.000806	
1744000	-13.743424	249	1	3	'0 Z 0 Z Z 0 0 0 0 0 0 0 	35.565308	0.000000	35.565308	0.000000	0.000000	35.565308	35.565308	35.565308	35.565308	35.565308	35.565308	35.565308	0.000000	0.000000	0.999077	0.000923	
1745000	-15.261301	660	1	4	'Z Z Z 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	21.599127	21.599127	0.000000	21.599127	21.599127	21.599127	21.599127	21.599127	21.599127	0.000000	0.000005	0.999496	0.000500	
1746000	-12.337746	755	1	5	'Z Z 0 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	69.616851	69.616851	0.000000	0.000000	69.616851	69.616851	69.616851	69.616851	0.000000	69.616851	0.000000	0.000000	0.995516	0.004484	
1747000	-14.786723	263	1	5	'Z Z 0 Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	18.248797	0.000000	0.000000	18.248797	18.248797	18.248797	18.248797	18.248797	18.248797	0.000000	0.000000	0.000000	1.000000	0.000000	
1748000	-15.247495	663	1	6	'Z Z Z Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	15.785224	15.785224	15.785224	15.785224	15.785224	15.785224	0.000000	0.000000	0.000000	1.000000	0.000000	
1749000	-15.120386	300	1	6	'Z Z Z Z Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	24.476397	24.476397	24.476397	24.476397	0.000000	24.476397	24.476397	0.000000	0.000000	0.999468	0.000532	
1750000	-14.471694	946	1	5	'0 Z 0 0 Z 0 0 0 0 Z Z Z 	32.929062	0.000000	32.929062	32.929062	0.000000	32.929062	32.929062	32.929062	32.929062	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1751000	-14.015153	592	1	3	'Z 0 0 0 Z Z 0 0 0 0 0 0 	0.000000	36.141448	36.141448	36.141448	0.000000	0.000000	36.141448	36.141448	36.141448	36.141448	36.141448	36.141448	0.000090	0.000000	0.998946	0.000964	
1752000	-13.737252	280	1	3	'0 0 0 0 0 Z 0 0 0 0 Z Z 	31.844115	31.844115	31.844115	31.844115	31.844115	0.000000	31.844115	31.844115	31.844115	31.844115	0.000000	0.000000	0.000024	0.000009	0.999968	0.000000	
1753000	-14.063287	908	1	7	'Z Z Z Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.579736	26.579736	26.579736	26.579736	0.000000	26.579736	0.000000	0.000000	0.997005	0.002995	
1754000	-13.062571	938	1	4	'Z 0 Z 0 0 0 0 0 0 Z Z 0 	0.000000	50.295155	0.000000	50.295155	50.295155	50.295155	50.295155	50.295155	50.295155	0.000000	0.000000	50.295155	0.000021	0.000086	0.995137	0.004755	
1755000	-15.171785	265	1	5	'Z Z Z 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	20.349769	0.000000	20.349769	20.349769	20.349769	20.349769	20.349769	20.349769	0.000000	0.000000	0.000000	1.000000	0.000000	
1756000	-14.448150	578	1	3	'0 0 0 Z Z 0 0 0 0 0 Z 0 	29.599538	29.599538	29.599538	0.000000	0.000000	29.599538	29.599538	29.599538	29.599538	29.599538	0.000000	29.599538	0.000000	0.000000	0.999999	0.000001	
1757000	-15.325824	581	1	6	'Z Z 0 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	20.962799	20.962799	0.000000	0.000000	20.962799	20.962799	20.962799	20.962799	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1758000	-13.722970	537	1	3	'Z Z 0 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	32.735560	32.735560	32.735560	32.735560	32.735560	32.735560	32.735560	32.735560	0.000000	32.735560	0.000000	0.000010	0.999709	0.000280	
1759000	-13.461043	334	1	5	'Z Z Z Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	52.691397	52.691397	52.691397	52.691397	52.691397	52.691397	52.691397	0.000000	0.000000	0.995827	0.004172	
1760000	-17.463603	82	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	8.753443	8.753443	8.753443	0.000000	8.753443	0.000000	8.753443	8.753443	8.753443	0.000000	0.000000	0.000000	0.000006	0.000001	0.999993	0.000000	
1761000	-16.945429	538	1	3	'0 Z Z 0 0 0 0 0 0 Z 0 0 	11.526810	0.000000	0.000000	11.526810	11.526810	11.526810	11.526810	11.526810	11.526810	0.000000	11.526810	11.526810	0.000000	0.000001	0.999838	0.000161	
1762000	-12.977448	531	1	3	'0 0 0 0 0 Z 0 0 0 0 Z Z 	57.724353	57.724353	57.724353	57.724353	57.724353	0.000000	57.724353	57.724353	57.724353	57.724353	0.000000	0.000000	0.000021	0.000022	0.999957	0.000000	
1763000	-14.335933	313	1	6	'Z Z Z Z Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	27.793309	27.793309	27.793309	27.793309	0.000000	27.793309	27.793309	0.000000	0.000000	0.999281	0.000719	
1764000	-13.089764	703	1	4	'Z 0 0 Z Z 0 0 0 0 0 0 Z 	0.000000	71.722069	71.722069	0.000000	0.000000	71.722069	71.722069	71.722069	71.722069	71.722069	71.722069	0.000000	0.000007	0.000000	0.999993	0.000000	
1765000	-14.978169	526	1	6	'Z Z Z 0 Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	25.338236	0.000000	25.338236	25.338236	25.338236	25.338236	0.000000	0.000000	25.338236	0.000000	0.000000	0.999999	0.000001	
1766000	-15.516351	413	1	6	'0 Z Z 0 Z 0 0 0 0 Z Z Z 	23.350760	0.000000	0.000000	23.350760	0.000000	23.350760	23.350760	23.350760	23.350760	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1767000	-14.586798	985	1	3	'0 Z 0 0 0 0 0 0 0 0 Z Z 	35.492377	0.000000	35.492377	35.492377	35.492377	35.492377	35.492377	35.492377	35.492377	35.492377	0.000000	0.000000	0.000000	0.000010	0.999990	0.000000	
1768000	-15.083374	923	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	27.287019	27.287019	27.287019	0.000000	27.287019	0.000000	27.287019	27.287019	27.287019	0.000000	0.000000	0.000000	0.000010	0.000003	0.999988	0.000000	
1769000	-15.306773	912	1	4	'0 0 0 Z Z Z 0 0 0 0 Z 0 	20.917739	20.917739	20.917739	0.000000	0.000000	0.000000	20.917739	20.917739	20.917739	20.917739	0.000000	20.917739	0.000018	0.000000	0.999002	0.000980	
1770000	-13.376289	228	1	6	'Z 0 0 Z Z 0 0 0 0 Z Z Z 	0.000000	40.532835	40.532835	0.000000	0.000000	40.532835	40.532835	40.532835	40.532835	0.000000	0.000000	0.000000	0.000204	0.000000	0.999796	0.000000	
1771000	-12.795129	819	1	3	'Z 0 0 Z 0 0 0 0 0 0 0 Z 	0.000000	67.777192	67.777192	0.000000	67.777192	67.777192	67.777192	67.777192	67.777192	67.777192	67.777192	0.000000	0.000290	0.000136	0.999573	0.000001	
1772000	-15.007300	277	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	20.877983	0.000000	20.877983	0.000000	20.877983	0.000000	20.877983	20.877983	20.877983	20.877983	20.877983	20.877983	0.000000	0.000004	0.999259	0.000737	
1773000	-13.640910	800	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	38.322516	0.000000	38.322516	38.322516	38.322516	0.000000	38.322516	38.322516	38.322516	38.322516	38.322516	38.322516	0.000000	0.000025	0.997483	0.002492	
1774000	-14.225081	820	1	3	'0 Z 0 Z Z 0 0 0 0 0 0 0 	24.267936	0.000000	24.267936	0.000000	0.000000	24.267936	24.267936	24.267936	24.267936	24.267936	24.267936	24.267936	0.000000	0.000000	1.000000	0.000000	
1775000	-18.411593	930	1	3	'0 0 Z 0 0 0 0 0 0 0 Z Z 	6.924828	6.924828	0.000000	6.924828	6.924828	6.924828	6.924828	6.924828	6.924828	6.924828	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1776000	-15.294417	443	1	3	'Z 0 0 Z 0 Z 0 0 0 0 0 0 	0.000000	23.749310	23.749310	0.000000	23.749310	0.000000	23.749310	23.749310	23.749310	23.749310	23.749310	23.749310	0.000015	0.000003	0.999274	0.000708	
1777000	-17.058510	469	1	6	'Z 0 Z Z Z Z 0 0 0 Z 0 0 	0.000000	12.817999	0.000000	0.000000	0.000000	0.000000	12.817999	12.817999	12.817999	0.000000	12.817999	12.817999	0.000003	0.000000	0.999568	0.000429	
1778000	-15.094612	777	1	6	'Z Z 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	24.165848	0.000000	24.165848	0.000000	24.165848	24.165848	24.165848	0.000000	0.000000	24.165848	0.000000	0.000056	0.999888	0.000056	
1779000	-14.576889	362	1	6	'0 Z Z Z 0 Z 0 0 0 Z 0 Z 	32.249788	0.000000	0.000000	0.000000	32.249788	0.000000	32.249788	32.249788	32.249788	0.000000	32.249788	0.000000	0.000000	0.000010	0.999990	0.000000	
1780000	-14.746707	128	1	7	'Z Z Z Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	25.329912	0.000000	25.329912	25.329912	25.329912	0.000000	0.000000	25.329912	0.000000	0.000005	0.999330	0.000665	
1781000	-15.119954	727	1	5	'0 0 Z Z 0 Z 0 0 0 Z 0 Z 	18.149344	18.149344	0.000000	0.000000	18.149344	0.000000	18.149344	18.149344	18.149344	0.000000	18.149344	0.000000	0.000005	0.000004	0.999990	0.000000	
1782000	-14.635541	443	1	1	'0 Z 0 0 0 0 0 0 0 0 0 0 	30.719090	0.000000	30.719090	30.719090	30.719090	30.719090	30.719090	30.719090	30.719090	30.719090	30.719090	30.719090	0.000000	0.000016	0.999075	0.000909	
1783000	-13.540506	667	1	3	'Z 0 Z 0 0 Z 0 0 0 0 0 0 	0.000000	51.378781	0.000000	51.378781	51.378781	0.000000	51.378781	51.378781	51.378781	51.378781	51.378781	51.378781	0.000026	0.000025	0.995939	0.004009	
1784000	-13.537544	19	1	3	'0 0 0 Z 0 0 0 0 0 0 Z Z 	51.756808	51.756808	51.756808	0.000000	51.756808	51.756808	51.756808	51.756808	51.756808	51.756808	0.000000	0.000000	0.000147	0.000060	0.999792	0.000000	
1785000	-15.774223	379	1	5	'Z Z 0 Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	16.741757	0.000000	16.741757	16.741757	16.741757	16.741757	16.741757	0.000000	16.741757	0.000000	0.000000	0.000007	0.999993	0.000000	
1786000	-18.716026	774	1	2	'0 0 0 Z 0 Z 0 0 0 0 0 0 	6.446624	6.446624	6.446624	0.000000	6.446624	0.000000	6.446624	6.446624	6.446624	6.446624	6.446624	6.446624	0.000002	0.000000	0.999851	0.000148	
1787000	-14.972232	161	1	6	'Z Z Z Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	20.432958	20.432958	20.432958	20.432958	20.432958	20.432958	0.000000	0.000000	0.000000	1.000000	0.000000	
1788000	-16.264857	372	1	3	'0 Z Z 0 0 0 0 0 0 0 0 Z 	14.920108	0.000000	0.000000	14.920108	14.920108	14.920108	14.920108	14.920108	14.920108	14.920108	14.920108	0.000000	0.000000	0.000021	0.999979	0.000000	
1789000	-14.353574	629	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	28.980363	0.000000	28.980363	28.980363	28.980363	28.980363	28.980363	28.980363	28.980363	0.000000	0.000000	0.000025	0.999975	0.000000	
1790000	-16.691736	147	1	4	'0 0 Z Z 0 Z 0 0 0 Z 0 0 	14.172107	14.172107	0.000000	0.000000	14.172107	0.000000	14.172107	14.172107	14.172107	0.000000	14.172107	14.172107	0.000002	0.000002	0.999736	0.000261	
1791000	-13.944501	908	1	2	'0 0 0 0 Z 0 0 0 0 0 0 Z 	28.049911	28.049911	28.049911	28.049911	0.000000	28.049911	28.049911	28.049911	28.049911	28.049911	28.049911	0.000000	0.000082	0.000000	0.999918	0.000000	
1792000	-16.736935	501	1	4	'Z Z 0 Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	13.483013	0.000000	13.483013	13.483013	13.483013	13.483013	13.483013	13.483013	0.000000	13.483013	0.000000	0.000004	0.999722	0.000274	
1793000	-16.192704	891	1	3	'0 0 Z 0 0 0 0 0 0 Z Z 0 	19.960774	19.960774	0.000000	19.960774	19.960774	19.960774	19.960774	19.960774	19.960774	0.000000	0.000000	19.960774	0.000001	0.000006	0.998791	0.001202	
1794000	-15.125004	943	1	7	'Z 0 Z 0 Z Z 0 0 0 Z Z Z 	0.000000	23.674040	0.000000	23.674040	0.000000	0.000000	23.674040	23.674040	23.674040	0.000000	0.000000	0.000000	0.000011	0.000000	0.999989	0.000000	
1795000	-13.216707	146	1	5	'Z 0 0 Z Z Z 0 0 0 0 0 Z 	0.000000	50.558533	50.558533	0.000000	0.000000	0.000000	50.558533	50.558533	50.558533	50.558533	50.558533	0.000000	0.000146	0.000000	0.999854	0.000000	
1796000	-17.116029	848	1	3	'Z 0 0 0 Z Z 0 0 0 0 0 0 	0.000000	12.489550	12.489550	12.489550	0.000000	0.000000	12.489550	12.489550	12.489550	12.489550	12.489550	12.489550	0.000000	0.000000	1.000000	0.000000	
1797000	-12.493747	969	1	2	'0 0 Z 0 Z 0 0 0 0 0 0 0 	63.210404	63.210404	0.000000	63.210404	0.000000	63.210404	63.210404	63.210404	63.210404	63.210404	63.210404	63.210404	0.000047	0.000000	0.998729	0.001223	
1798000	-13.787082	690	1	3	'Z 0 0 Z 0 Z 0 0 0 0 0 0 	0.000000	37.533177	37.533177	0.000000	37.533177	0.000000	37.533177	37.533177	37.533177	37.533177	37.533177	37.533177	0.000209	0.000009	0.995958	0.003824	
1799000	-13.211858	90	1	6	'Z Z Z 0 Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	41.596489	0.000000	41.596489	41.596489	41.596489	41.596489	0.000000	0.000000	41.596489	0.000000	0.000000	0.999310	0.000690	
1800000	-13.745004	849	1	6	'0 Z Z 0 Z Z 0 0 0 0 Z Z 	33.839883	0.000000	0.000000	33.839883	0.000000	0.000000	33.839883	33.839883	33.839883	33.839883	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1801000	-14.174072	749	1	1	'0 0 Z 0 0 0 0 0 0 0 0 0 	26.627712	26.627712	0.000000	26.627712	26.627712	26.627712	26.627712	26.627712	26.627712	26.627712	26.627712	26.627712	0.000002	0.000015	0.998545	0.001437	
1802000	-14.444075	326	1	3	'Z Z Z 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	32.850080	32.850080	32.850080	32.850080	32.850080	32.850080	32.850080	32.850080	32.850080	0.000000	0.000035	0.998793	0.001173	
1803000	-16.731364	688	1	3	'0 0 0 Z 0 0 0 0 0 0 Z Z 	15.466562	15.466562	15.466562	0.000000	15.466562	15.466562	15.466562	15.466562	15.466562	15.466562	0.000000	0.000000	0.000007	0.000003	0.999991	0.000000	
1804000	-16.230989	626	1	2	'0 0 0 Z 0 Z 0 0 0 0 0 0 	17.743881	17.743881	17.743881	0.000000	17.743881	0.000000	17.743881	17.743881	17.743881	17.743881	17.743881	17.743881	0.000012	0.000003	0.999031	0.000954	
1805000	-13.794257	621	1	3	'0 0 0 0 0 0 0 0 0 Z Z Z 	33.816155	33.816155	33.816155	33.816155	33.816155	33.816155	33.816155	33.816155	33.816155	0.000000	0.000000	0.000000	0.000178	0.000067	0.999754	0.000000	
1806000	-16.213798	145	1	2	'Z 0 0 0 0 0 0 0 0 0 Z 0 	0.000000	13.333702	13.333702	13.333702	13.333702	13.333702	13.333702	13.333702	13.333702	13.333702	0.000000	13.333702	0.000013	0.000007	0.998976	0.001004	
1807000	-13.239350	941	1	5	'Z 0 Z Z 0 0 0 0 0 Z Z 0 	0.000000	41.968586	0.000000	0.000000	41.968586	41.968586	41.968586	41.968586	41.968586	0.000000	0.000000	41.968586	0.000048	0.000079	0.998464	0.001409	
1808000	-14.528455	456	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	34.721901	0.000000	34.721901	34.721901	34.721901	0.000000	34.721901	34.721901	34.721901	34.721901	34.721901	34.721901	0.000000	0.000001	0.997265	0.002734	
1809000	-14.087900	941	1	6	'Z Z Z Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	28.705116	28.705116	28.705116	28.705116	28.705116	0.000000	28.705116	0.000000	0.000000	0.000032	0.999968	0.000000	
1810000	-19.021803	54	1	5	'Z Z 0 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	6.767660	6.767660	0.000000	0.000000	6.767660	6.767660	6.767660	6.767660	0.000000	6.767660	0.000000	0.000000	0.999577	0.000423	
1811000	-14.271173	425	1	1	'0 0 Z 0 0 0 0 0 0 0 0 0 	31.473937	31.473937	0.000000	31.473937	31.473937	31.473937	31.473937	31.473937	31.473937	31.473937	31.473937	31.473937	0.000008	0.000017	0.999208	0.000767	
1812000	-14.863919	252	1	4	'Z 0 Z 0 0 Z 0 0 0 Z 0 0 	0.000000	29.385447	0.000000	29.385447	29.385447	0.000000	29.385447	29.385447	29.385447	0.000000	29.385447	29.385447	0.000001	0.000002	0.999997	0.000001	
