Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data3/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data3/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/CEVANStrees_div100_1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2570557955
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/CEVANStrees_div100_1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      0.000103
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
387800000	-12.063670	125	1.764967	1	5	'Z 0 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.002816	0.000888	0.996296	0.000000	
387850000	-14.518450	905	9.655374	1	4	'0 0 0 0 0 Z 0 0 Z Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.111789	0.009232	0.265458	0.613520	
387900000	-14.627728	204	17.963436	1	5	'Z 0 0 0 0 0 Z Z Z 0 0 Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.260365	0.444243	0.000000	0.295392	
387950000	-14.133980	35	24.578635	1	6	'0 0 0 0 0 Z 0 Z Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.210318	0.320298	0.469384	0.000000	
388000000	-14.334402	95	7.112796	1	4	'0 0 0 0 0 Z 0 Z 0 Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.035917	0.006147	0.911802	0.046134	
388050000	-15.124214	38	12.987151	1	5	'0 Z Z 0 0 0 Z 0 Z Z 0 0 	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.001727	0.146822	0.341862	0.509590	
388100000	-12.106556	259	3.855617	1	4	'0 0 0 0 Z 0 0 0 0 Z Z Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.003457	0.000003	0.996541	0.000000	
388150000	-11.069920	169	2.100376	1	4	'Z 0 Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000155	0.000918	0.988178	0.010749	
388200000	-13.481668	7	0.925427	1	4	'0 Z 0 0 Z 0 0 0 0 Z 0 Z 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
388250000	-12.053238	417	2.105875	1	3	'0 0 Z 0 0 0 0 0 0 0 Z Z 	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000556	0.001104	0.998329	0.000011	
388300000	-11.964637	59	2.804044	1	4	'Z 0 Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000838	0.003238	0.961957	0.033968	
388350000	-13.883262	501	9.657657	2	7	'1 0 Z Z 1 1 1 Z Z Z Z Z 	0.094986	0.620058	0.000000	0.000000	0.094986	0.094986	0.094986	0.000000	0.000000	0.000000	0.000000	0.000000	0.740270	0.206303	0.053427	0.000000	
388400000	-13.305877	377	5.817837	1	3	'0 Z 0 0 0 0 Z 0 0 0 Z 0 	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.000118	0.009465	0.901635	0.088783	
388450000	-12.477374	57	1.126332	1	5	'0 Z Z 0 0 Z 0 0 0 Z Z 0 	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000114	0.993368	0.006518	
388500000	-15.130144	184	7.164311	1	4	'Z 0 0 Z 0 Z 0 0 Z 0 0 0 	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.092301	0.000232	0.369194	0.538273	
388550000	-13.861196	668	10.842649	1	5	'0 0 Z 0 0 0 Z 0 Z Z 0 Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.113109	0.301707	0.544463	0.040721	
388600000	-13.633683	998	10.766529	1	6	'0 0 0 0 0 Z Z 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.778071	0.140255	0.081674	0.000000	
388650000	-13.399211	471	0.779371	1	6	'Z 0 Z 0 Z Z 0 0 0 Z Z 0 	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000033	0.000000	0.988618	0.011350	
388700000	-13.400016	32	0.593340	1	5	'Z Z Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.999477	0.000523	
388750000	-12.389210	402	18.368504	1	6	'0 0 Z 0 0 0 Z 0 Z Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.162211	0.158856	0.678933	0.000000	
388800000	-15.228576	46	45.719645	1	5	'0 Z 0 0 0 0 Z Z Z 0 Z 0 	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.499767	0.251126	0.000000	0.249108	
388850000	-13.644537	435	40.327652	1	6	'0 0 0 0 0 Z Z Z Z Z 0 Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.272882	0.161569	0.000000	0.565549	
388900000	-12.008948	228	42.976511	2	3	'Z 1 0 1 0 1 0 0 0 Z 0 Z 	0.000000	0.291561	0.020886	0.291561	0.020886	0.291561	0.020886	0.020886	0.020886	0.000000	0.020886	0.000000	0.350951	0.281318	0.363182	0.004549	
388950000	-14.909450	196	64.120715	2	6	'0 0 0 1 0 Z Z 1 Z Z Z Z 	0.240490	0.240490	0.240490	0.019020	0.240490	0.000000	0.000000	0.019020	0.000000	0.000000	0.000000	0.000000	0.269383	0.527859	0.202758	0.000000	
389000000	-15.497592	868	47.043727	1	5	'0 0 0 0 Z 0 Z Z Z Z 0 0 	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.241851	0.516516	0.000000	0.241633	
389050000	-12.233028	697	37.074565	2	6	'0 0 0 0 Z 0 1 Z Z Z Z Z 	0.193205	0.193205	0.193205	0.193205	0.000000	0.193205	0.033977	0.000000	0.000000	0.000000	0.000000	0.000000	0.312068	0.020771	0.667161	0.000000	
389100000	-14.759553	407	8.589944	1	2	'Z 0 0 0 0 0 Z 0 0 0 0 0 	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.041540	0.027666	0.796378	0.134415	
389150000	-15.900720	612	2.543437	1	7	'Z Z 0 0 0 0 Z 0 Z Z Z Z 	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.207957	0.792043	0.000000	
389200000	-12.840870	954	3.322610	1	6	'0 0 0 Z Z Z 0 Z 0 Z 0 Z 	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.011845	0.000000	0.988155	0.000000	
389250000	-12.681415	83	3.052493	1	6	'Z Z 0 Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000010	0.000000	0.954582	0.045408	
389300000	-13.591971	185	6.551819	1	2	'0 0 0 0 0 0 0 0 Z Z 0 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.088473	0.069993	0.326271	0.515263	
389350000	-12.972835	593	12.523521	1	6	'Z 0 Z 0 0 0 Z 0 Z Z Z 0 	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.012229	0.265434	0.346596	0.375740	
389400000	-14.852162	618	5.137544	1	6	'0 Z 0 0 Z Z 0 Z Z 0 0 Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
389450000	-12.339828	68	3.569464	1	4	'0 Z 0 Z 0 Z 0 0 0 0 Z 0 	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000005	0.000094	0.964724	0.035177	
389500000	-15.806428	737	28.931154	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.251971	0.260450	0.246893	0.240686	
389550000	-13.306660	264	4.978444	1	5	'0 0 0 0 Z Z Z 0 0 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.023472	0.000014	0.975906	0.000607	
389600000	-12.677642	392	2.091466	1	2	'0 Z 0 0 Z 0 0 0 0 0 0 0 	0.100000	0.000000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000001	0.000001	0.973451	0.026548	
389650000	-15.360860	951	4.954375	1	5	'Z 0 0 Z Z 0 Z Z 0 0 0 0 	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.084032	0.000247	0.678750	0.236971	
389700000	-13.669202	712	10.924107	1	6	'0 0 Z 0 0 Z 0 Z Z Z Z 0 	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	
389750000	-15.250953	135	10.541160	1	4	'0 0 0 0 0 Z 0 0 Z 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.269855	0.020497	0.697274	0.012373	
389800000	-13.136138	806	7.977783	1	7	'0 0 0 Z Z 0 0 Z Z Z Z Z 	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.193531	0.000000	0.806469	0.000000	
389850000	-13.875065	498	4.991484	1	5	'0 Z 0 0 0 Z Z 0 Z 0 Z 0 	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.003198	0.004028	0.007546	0.985228	
389900000	-12.555064	647	1.489184	1	3	'0 0 0 0 Z 0 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.000993	0.000001	0.990433	0.008573	
389950000	-15.206797	704	24.528634	1	5	'0 0 Z 0 0 0 0 Z Z Z 0 Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.278742	0.430976	0.187990	0.102293	
390000000	-15.128890	448	31.780850	1	5	'0 0 0 0 0 0 Z Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.277397	0.279225	0.000000	0.443377	
390050000	-15.039692	374	23.292293	1	3	'0 0 0 0 0 0 Z 0 Z Z 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.000000	0.111111	0.111111	0.220938	0.213498	0.251463	0.314101	
390100000	-12.550588	995	3.921362	1	2	'Z 0 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.002897	0.001542	0.967588	0.027973	
390150000	-13.531103	576	22.862283	1	6	'0 0 0 0 0 Z Z Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.436998	0.216607	0.000000	0.346395	
390200000	-12.437484	140	4.695095	1	4	'0 Z 0 0 Z Z 0 0 0 0 Z 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000108	0.000000	0.896921	0.102971	
390250000	-11.871413	712	30.526092	2	5	'1 0 Z 1 1 1 0 Z Z Z 0 Z 	0.209339	0.054215	0.000000	0.209339	0.209339	0.209339	0.054215	0.000000	0.000000	0.000000	0.054215	0.000000	0.286768	0.489756	0.183987	0.039489	
390300000	-14.606501	127	41.139694	1	5	'0 0 0 0 0 0 Z Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.263032	0.263323	0.000000	0.473645	
390350000	-16.409261	606	44.120411	1	6	'0 0 Z 0 Z 0 Z Z Z Z 0 0 	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.247276	0.498068	0.000000	0.254656	
390400000	-13.799850	629	36.082120	1	6	'0 0 0 Z 0 0 Z Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.319680	0.330156	0.000000	0.350164	
390450000	-12.246496	32	7.665604	1	7	'Z Z 0 0 0 0 Z 0 Z Z Z Z 	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.172833	0.827167	0.000000	
390500000	-14.853236	921	14.055017	1	3	'Z 0 0 0 0 0 Z 0 0 0 Z 0 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.108335	0.087177	0.560744	0.243745	
390550000	-12.575942	698	1.386581	1	4	'Z 0 Z Z 0 0 0 0 0 Z 0 0 	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000083	0.000606	0.974043	0.025269	
390600000	-13.010007	77	4.791004	1	4	'Z 0 Z Z 0 0 0 0 0 0 0 Z 	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.002422	0.009844	0.986200	0.001534	
390650000	-13.281645	528	5.460278	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.005840	0.003672	0.990424	0.000064	
390700000	-13.912451	251	4.614752	1	6	'0 0 0 Z Z Z 0 0 Z 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.246841	0.000000	0.741312	0.011847	
390750000	-12.539324	238	1.843135	1	3	'0 Z Z 0 0 0 0 0 0 Z 0 0 	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.000391	0.998943	0.000665	
390800000	-13.167327	247	2.969892	1	5	'0 Z 0 0 0 0 0 0 Z Z Z Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000007	0.018847	0.981146	0.000000	
390850000	-14.289713	375	3.716914	1	4	'0 0 Z 0 Z 0 0 0 Z Z 0 0 	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.001935	0.001974	0.185058	0.811033	
390900000	-15.564956	134	9.836666	1	2	'0 0 0 0 0 0 0 Z 0 0 Z 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.000000	0.100000	0.054181	0.064216	0.742360	0.139244	
390950000	-14.138539	657	7.264542	1	3	'0 Z Z 0 0 0 Z 0 0 0 0 0 	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000010	0.013093	0.919841	0.067056	
391000000	-11.416772	993	1.466909	1	4	'0 0 0 0 Z 0 0 0 0 Z Z Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000612	0.000000	0.999388	0.000000	
391050000	-11.773568	402	1.957320	1	1	'0 0 0 Z 0 0 0 0 0 0 0 0 	0.090909	0.090909	0.090909	0.000000	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000219	0.000109	0.997450	0.002222	
391100000	-12.926591	6	1.265905	1	4	'Z Z 0 Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000003	0.000293	0.982622	0.017082	
391150000	-13.625765	657	8.653351	1	6	'Z 0 Z 0 0 0 Z Z Z Z 0 0 	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.444505	0.000000	0.555495	
391200000	-15.633518	623	8.290646	1	4	'0 0 0 Z 0 Z 0 0 0 0 Z Z 	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.024516	0.010760	0.963995	0.000728	
391250000	-13.950449	544	11.057730	1	3	'0 0 0 0 0 0 Z 0 Z Z 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.000000	0.111111	0.111111	0.200514	0.129377	0.191655	0.478454	
391300000	-14.012704	200	4.878757	1	5	'Z Z 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000133	0.003552	0.922443	0.073872	
391350000	-12.905675	471	3.490788	1	4	'Z 0 0 Z Z 0 0 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.003186	0.000008	0.955660	0.041146	
391400000	-13.072854	779	4.745662	1	5	'0 0 0 Z 0 0 0 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.090908	0.050528	0.858564	0.000000	
391450000	-14.284745	541	5.355311	1	4	'Z 0 0 Z 0 Z Z 0 0 0 0 0 	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.053514	0.002883	0.855751	0.087852	
391500000	-13.808240	280	2.943747	1	8	'Z Z 0 Z 0 Z 0 0 Z Z Z Z 	0.000000	0.000000	0.250000	0.000000	0.250000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016321	0.983679	0.000000	
391550000	-12.370588	141	2.267746	1	0	'0 0 0 0 0 0 0 0 0 0 0 0 	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.001910	0.001390	0.970893	0.025807	
391600000	-12.530023	968	9.893770	1	6	'0 0 Z 0 0 0 Z 0 Z Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.117053	0.309438	0.573509	0.000000	
391650000	-15.514902	308	8.299450	1	2	'0 0 Z 0 0 0 0 Z 0 0 0 0 	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.017536	0.050027	0.767991	0.164447	
391700000	-16.042722	170	5.417031	1	7	'0 Z 0 Z Z Z 0 0 Z 0 Z Z 	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
391750000	-13.912665	678	5.589926	1	4	'0 Z Z 0 0 0 0 0 Z Z 0 0 	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.001008	0.126885	0.225413	0.646695	
391800000	-13.131511	648	3.813996	1	6	'Z Z 0 Z Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
391850000	-12.310952	92	2.166646	1	6	'Z Z Z 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
391900000	-14.778467	966	3.331513	1	6	'Z Z 0 0 Z 0 Z 0 0 Z 0 Z 	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
391950000	-12.126076	506	1.626648	2	4	'Z 0 1 1 Z 0 1 0 0 Z Z 0 	0.000000	0.122558	0.129070	0.129070	0.000000	0.122558	0.129070	0.122558	0.122558	0.000000	0.000000	0.122558	0.003895	0.000014	0.963974	0.032117	
392000000	-14.647087	759	17.144939	1	5	'0 Z 0 0 0 0 Z 0 Z 0 Z Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.020950	0.184055	0.793650	0.001345	
392050000	-12.684661	14	5.209080	1	2	'Z 0 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.005591	0.003668	0.990548	0.000193	
392100000	-12.046977	695	3.014394	1	5	'Z Z Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.001109	0.973805	0.025086	
392150000	-18.822811	979	16.603002	1	5	'0 0 Z Z 0 Z 0 0 Z Z 0 0 	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	1.000000	
392200000	-15.499692	118	27.283474	2	6	'Z Z Z 1 1 1 0 Z 0 Z 1 Z 	0.000000	0.000000	0.000000	0.245080	0.245080	0.245080	0.009840	0.000000	0.009840	0.000000	0.245080	0.000000	0.000000	0.378057	0.209856	0.412087	
392250000	-13.666322	928	3.677179	1	6	'Z Z 0 0 0 0 Z 0 0 Z Z Z 	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.017427	0.982573	0.000000	
392300000	-13.734813	376	5.876195	1	5	'0 Z Z 0 Z 0 0 0 0 Z 0 Z 	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
392350000	-14.083298	934	6.037059	1	4	'Z Z 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.011000	0.989000	0.000000	
392400000	-12.430196	480	3.015805	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.002685	0.997282	0.000033	
392450000	-12.648015	976	4.075696	1	5	'Z Z 0 0 0 Z Z 0 0 0 Z 0 	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000070	0.001799	0.908673	0.089457	
392500000	-14.364510	685	5.394366	1	6	'Z Z Z 0 0 0 0 0 Z Z Z 0 	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.081305	0.286838	0.631856	
392550000	-14.650528	353	8.016965	1	7	'Z 0 Z Z 0 0 0 0 Z Z Z Z 	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.013886	0.146403	0.839711	0.000000	
392600000	-12.680922	915	2.395358	1	3	'Z 0 0 Z Z 0 0 0 0 0 0 0 	0.000000	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000569	0.000000	0.986472	0.012960	
392650000	-14.547436	954	10.283162	1	4	'0 Z 0 0 Z 0 Z 0 0 0 Z 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.001115	0.000995	0.841911	0.155978	
392700000	-13.514764	326	16.051111	1	7	'0 0 0 Z 0 Z Z Z Z 0 Z Z 	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.718542	0.000000	0.000000	0.281458	
392750000	-16.058108	807	33.363865	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.240786	0.183136	0.318824	0.257254	
