Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/23-Oct-2017-09_59.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2442211186
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/23-Oct-2017-09_59.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
3800000	-14.322812	751	1	3	'0 0 0 Z Z Z 0 0 0 0 0 0 	38.098572	38.098572	38.098572	0.000000	0.000000	0.000000	38.098572	38.098572	38.098572	38.098572	38.098572	38.098572	0.000065	0.000000	0.998285	0.001650	
3850000	-13.702006	189	1	2	'0 0 0 0 0 0 0 0 0 Z 0 Z 	43.490042	43.490042	43.490042	43.490042	43.490042	43.490042	43.490042	43.490042	43.490042	0.000000	43.490042	0.000000	0.000008	0.000008	0.999984	0.000000	
3900000	-15.248886	113	1	4	'0 Z 0 Z 0 Z 0 0 0 0 Z 0 	26.212860	0.000000	26.212860	0.000000	26.212860	0.000000	26.212860	26.212860	26.212860	26.212860	0.000000	26.212860	0.000000	0.000003	0.999991	0.000006	
3950000	-13.609078	892	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	33.923399	0.000000	0.000000	33.923399	0.000000	33.923399	33.923399	33.923399	33.923399	0.000000	33.923399	33.923399	0.000000	0.000000	0.999990	0.000010	
4000000	-13.665376	800	1	5	'Z 0 Z Z Z Z 0 0 0 0 0 0 	0.000000	37.886935	0.000000	0.000000	0.000000	0.000000	37.886935	37.886935	37.886935	37.886935	37.886935	37.886935	0.000025	0.000000	0.997420	0.002555	
4050000	-15.886615	961	1	6	'0 Z Z Z Z Z 0 0 0 0 0 Z 	18.595786	0.000000	0.000000	0.000000	0.000000	0.000000	18.595786	18.595786	18.595786	18.595786	18.595786	0.000000	0.000000	0.000000	1.000000	0.000000	
4100000	-15.279352	922	1	5	'0 0 Z 0 Z Z 0 0 0 Z Z 0 	19.776976	19.776976	0.000000	19.776976	0.000000	0.000000	19.776976	19.776976	19.776976	0.000000	0.000000	19.776976	0.000001	0.000000	0.999947	0.000053	
4150000	-12.721604	452	1	2	'0 0 0 0 0 0 0 0 0 Z Z 0 	48.510317	48.510317	48.510317	48.510317	48.510317	48.510317	48.510317	48.510317	48.510317	0.000000	0.000000	48.510317	0.000143	0.000086	0.997005	0.002767	
4200000	-14.255330	855	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	39.169591	39.169591	39.169591	0.000000	39.169591	0.000000	39.169591	39.169591	39.169591	39.169591	39.169591	0.000000	0.000059	0.000018	0.999923	0.000000	
4250000	-15.188008	888	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	25.142258	25.142258	25.142258	0.000000	25.142258	0.000000	25.142258	25.142258	25.142258	25.142258	25.142258	0.000000	0.000142	0.000001	0.999857	0.000000	
4300000	-13.138538	716	1	5	'Z Z Z 0 Z Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	46.929138	0.000000	0.000000	46.929138	46.929138	46.929138	46.929138	46.929138	46.929138	0.000000	0.000000	0.997965	0.002035	
4350000	-14.982717	841	1	3	'0 0 0 Z Z 0 0 0 0 0 0 Z 	20.769431	20.769431	20.769431	0.000000	0.000000	20.769431	20.769431	20.769431	20.769431	20.769431	20.769431	0.000000	0.000025	0.000000	0.999975	0.000000	
4400000	-14.984213	136	1	5	'0 Z 0 Z Z 0 0 0 0 Z 0 Z 	27.254966	0.000000	27.254966	0.000000	0.000000	27.254966	27.254966	27.254966	27.254966	0.000000	27.254966	0.000000	0.000000	0.000000	1.000000	0.000000	
4450000	-13.739119	133	1	5	'Z 0 0 0 Z Z 0 0 0 Z Z 0 	0.000000	23.694423	23.694423	23.694423	0.000000	0.000000	23.694423	23.694423	23.694423	0.000000	0.000000	23.694423	0.000035	0.000000	0.999425	0.000539	
4500000	-16.271438	970	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	14.189982	0.000000	14.189982	14.189982	14.189982	14.189982	14.189982	14.189982	14.189982	0.000000	0.000000	0.000002	0.999998	0.000000	
4550000	-14.113901	858	1	4	'Z 0 Z 0 0 0 0 0 0 Z 0 Z 	0.000000	34.699655	0.000000	34.699655	34.699655	34.699655	34.699655	34.699655	34.699655	0.000000	34.699655	0.000000	0.000006	0.000013	0.999981	0.000000	
4600000	-14.388541	874	1	4	'0 Z 0 Z Z Z 0 0 0 0 0 0 	24.584052	0.000000	24.584052	0.000000	0.000000	0.000000	24.584052	24.584052	24.584052	24.584052	24.584052	24.584052	0.000000	0.000000	0.998087	0.001913	
4650000	-14.491874	14	1	4	'Z 0 Z 0 0 0 0 0 0 Z 0 Z 	0.000000	29.555046	0.000000	29.555046	29.555046	29.555046	29.555046	29.555046	29.555046	0.000000	29.555046	0.000000	0.000024	0.000034	0.999942	0.000000	
4700000	-17.325987	285	1	6	'Z 0 Z 0 Z 0 0 0 0 Z Z Z 	0.000000	11.963391	0.000000	11.963391	0.000000	11.963391	11.963391	11.963391	11.963391	0.000000	0.000000	0.000000	0.000001	0.000000	0.999999	0.000000	
4750000	-13.743369	917	1	5	'Z 0 0 Z Z Z 0 0 0 0 0 Z 	0.000000	33.960483	33.960483	0.000000	0.000000	0.000000	33.960483	33.960483	33.960483	33.960483	33.960483	0.000000	0.000112	0.000000	0.999888	0.000000	
4800000	-15.280590	775	1	4	'0 Z Z Z 0 0 0 0 0 Z 0 0 	29.704337	0.000000	0.000000	0.000000	29.704337	29.704337	29.704337	29.704337	29.704337	0.000000	29.704337	29.704337	0.000000	0.000005	0.999989	0.000006	
4850000	-16.446610	758	1	4	'Z 0 Z Z 0 0 0 0 0 0 0 Z 	0.000000	12.876452	0.000000	0.000000	12.876452	12.876452	12.876452	12.876452	12.876452	12.876452	12.876452	0.000000	0.000001	0.000003	0.999996	0.000000	
4900000	-14.149063	780	1	6	'0 Z Z 0 Z 0 0 0 0 Z Z Z 	34.302689	0.000000	0.000000	34.302689	0.000000	34.302689	34.302689	34.302689	34.302689	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4950000	-12.530504	155	1	5	'Z 0 Z Z 0 0 0 0 0 Z 0 Z 	0.000000	63.571232	0.000000	0.000000	63.571232	63.571232	63.571232	63.571232	63.571232	0.000000	63.571232	0.000000	0.000078	0.000076	0.999846	0.000000	
5000000	-12.753749	349	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	40.067069	0.000000	40.067069	40.067069	0.000000	40.067069	40.067069	40.067069	0.000000	0.000000	40.067069	0.000027	0.000027	0.998665	0.001282	
5050000	-15.448873	209	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	18.842769	18.842769	18.842769	18.842769	18.842769	18.842769	18.842769	18.842769	0.000000	0.000000	0.000000	0.000028	0.000014	0.999958	0.000000	
5100000	-16.247894	113	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	17.920641	17.920641	17.920641	0.000000	0.000000	0.000000	17.920641	17.920641	17.920641	17.920641	17.920641	0.000000	0.000002	0.000000	0.999998	0.000000	
5150000	-15.688192	912	1	4	'Z Z Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	18.012280	18.012280	18.012280	18.012280	18.012280	18.012280	18.012280	18.012280	0.000000	0.000000	0.000007	0.999993	0.000000	
5200000	-15.493263	798	1	2	'0 0 0 Z 0 0 0 0 0 Z 0 0 	16.255508	16.255508	16.255508	0.000000	16.255508	16.255508	16.255508	16.255508	16.255508	0.000000	16.255508	16.255508	0.000017	0.000013	0.998734	0.001236	
5250000	-14.012538	257	1	5	'Z Z 0 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	49.366582	49.366582	0.000000	49.366582	49.366582	49.366582	49.366582	49.366582	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
5300000	-15.704024	451	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	19.783518	0.000000	0.000000	0.000000	0.000000	0.000000	19.783518	19.783518	19.783518	19.783518	0.000000	19.783518	0.000000	0.000000	0.999391	0.000609	
5350000	-14.292399	50	1	2	'0 0 Z 0 Z 0 0 0 0 0 0 0 	38.190433	38.190433	0.000000	38.190433	0.000000	38.190433	38.190433	38.190433	38.190433	38.190433	38.190433	38.190433	0.000027	0.000000	0.997170	0.002802	
5400000	-18.640907	940	1	4	'0 0 0 Z Z Z 0 0 0 Z 0 0 	6.954628	6.954628	6.954628	0.000000	0.000000	0.000000	6.954628	6.954628	6.954628	0.000000	6.954628	6.954628	0.000004	0.000000	0.999603	0.000393	
5450000	-13.576265	78	1	8	'Z Z Z 0 Z Z 0 0 0 Z Z Z 	0.000000	0.000000	0.000000	40.063177	0.000000	0.000000	40.063177	40.063177	40.063177	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
5500000	-13.514784	831	1	4	'0 Z 0 Z 0 0 0 0 0 Z Z 0 	40.644560	0.000000	40.644560	0.000000	40.644560	40.644560	40.644560	40.644560	40.644560	0.000000	0.000000	40.644560	0.000000	0.000027	0.997913	0.002060	
5550000	-12.924536	358	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	60.372296	60.372296	60.372296	60.372296	60.372296	60.372296	60.372296	0.000000	0.000000	0.000000	0.000171	0.999829	0.000000	
5600000	-16.948597	228	1	4	'0 Z 0 0 0 Z Z 0 0 0 0 Z 	41.889025	0.000000	41.889025	41.889025	41.889025	0.000000	0.000000	41.889025	41.889025	41.889025	41.889025	0.000000	0.000000	0.000042	0.999957	0.000000	
5650000	-15.385931	807	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	17.689293	17.689293	17.689293	17.689293	17.689293	17.689293	17.689293	0.000000	17.689293	0.000000	0.000004	0.999992	0.000004	
5700000	-14.628020	111	1	6	'0 Z 0 Z Z Z 0 0 0 0 Z Z 	39.228101	0.000000	39.228101	0.000000	0.000000	0.000000	39.228101	39.228101	39.228101	39.228101	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
5750000	-14.034419	783	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	27.771692	0.000000	27.771692	27.771692	27.771692	27.771692	27.771692	27.771692	27.771692	0.000000	0.000000	0.000023	0.999977	0.000000	
5800000	-14.444310	955	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	25.686049	25.686049	25.686049	0.000000	25.686049	0.000000	25.686049	25.686049	25.686049	25.686049	25.686049	0.000000	0.000001	0.000001	0.999997	0.000000	
5850000	-14.903643	14	1	5	'0 0 Z 0 Z Z 0 0 0 Z Z 0 	25.077687	25.077687	0.000000	25.077687	0.000000	0.000000	25.077687	25.077687	25.077687	0.000000	0.000000	25.077687	0.000017	0.000000	0.999207	0.000776	
5900000	-14.348708	257	1	2	'0 0 0 Z 0 Z 0 0 0 0 0 0 	44.568129	44.568129	44.568129	0.000000	44.568129	0.000000	44.568129	44.568129	44.568129	44.568129	44.568129	44.568129	0.000179	0.000028	0.995920	0.003874	
5950000	-14.526716	457	1	4	'0 Z Z 0 0 0 0 0 0 Z 0 Z 	26.396490	0.000000	0.000000	26.396490	26.396490	26.396490	26.396490	26.396490	26.396490	0.000000	26.396490	0.000000	0.000000	0.000024	0.999976	0.000000	
6000000	-15.012631	624	1	1	'0 0 0 0 Z 0 0 0 0 0 0 0 	20.573045	20.573045	20.573045	20.573045	0.000000	20.573045	20.573045	20.573045	20.573045	20.573045	20.573045	20.573045	0.000101	0.000000	0.999443	0.000455	
6050000	-14.354873	313	1	1	'0 0 0 0 Z 0 0 0 0 0 0 0 	28.024122	28.024122	28.024122	28.024122	0.000000	28.024122	28.024122	28.024122	28.024122	28.024122	28.024122	28.024122	0.000038	0.000000	0.999208	0.000755	
6100000	-14.631663	276	1	4	'0 0 0 0 0 Z 0 0 0 Z Z Z 	24.302918	24.302918	24.302918	24.302918	24.302918	0.000000	24.302918	24.302918	24.302918	0.000000	0.000000	0.000000	0.000060	0.000011	0.999929	0.000000	
6150000	-14.497232	839	1	5	'0 Z Z 0 Z Z 0 0 0 0 0 Z 	33.061521	0.000000	0.000000	33.061521	0.000000	0.000000	33.061521	33.061521	33.061521	33.061521	33.061521	0.000000	0.000000	0.000000	1.000000	0.000000	
6200000	-12.647483	330	1	7	'Z Z Z Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	52.799028	0.000000	52.799028	52.799028	52.799028	0.000000	0.000000	52.799028	0.000000	0.000073	0.997168	0.002760	
6250000	-13.727371	958	1	2	'Z Z 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	55.857220	55.857220	55.857220	55.857220	55.857220	55.857220	55.857220	55.857220	55.857220	55.857220	0.000000	0.000034	0.997983	0.001983	
6300000	-14.744612	543	1	5	'Z Z Z Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	25.414749	25.414749	25.414749	25.414749	25.414749	25.414749	25.414749	0.000000	0.000000	0.998784	0.001216	
6350000	-14.658453	616	1	3	'0 Z 0 0 0 0 0 0 0 Z 0 Z 	26.965603	0.000000	26.965603	26.965603	26.965603	26.965603	26.965603	26.965603	26.965603	0.000000	26.965603	0.000000	0.000000	0.000024	0.999976	0.000000	
6400000	-15.904326	905	1	7	'Z Z Z 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	23.394999	0.000000	0.000000	23.394999	23.394999	23.394999	23.394999	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
6450000	-16.420846	917	1	6	'0 Z Z 0 Z Z 0 0 0 Z 0 Z 	12.023814	0.000000	0.000000	12.023814	0.000000	0.000000	12.023814	12.023814	12.023814	0.000000	12.023814	0.000000	0.000000	0.000000	1.000000	0.000000	
6500000	-13.432413	968	1	4	'0 0 Z 0 0 0 0 0 0 Z Z Z 	44.858773	44.858773	0.000000	44.858773	44.858773	44.858773	44.858773	44.858773	44.858773	0.000000	0.000000	0.000000	0.000006	0.000026	0.999969	0.000000	
6550000	-15.282164	807	1	5	'Z Z Z 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	18.365953	0.000000	18.365953	18.365953	18.365953	18.365953	18.365953	18.365953	0.000000	0.000000	0.000000	1.000000	0.000000	
6600000	-13.554049	99	1	5	'Z Z 0 Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	36.871113	0.000000	0.000000	0.000000	36.871113	36.871113	36.871113	36.871113	36.871113	36.871113	0.000000	0.000000	0.999877	0.000123	
6650000	-15.205699	587	1	3	'0 0 0 Z 0 0 0 0 0 Z 0 Z 	24.456489	24.456489	24.456489	0.000000	24.456489	24.456489	24.456489	24.456489	24.456489	0.000000	24.456489	0.000000	0.000099	0.000006	0.999894	0.000000	
6700000	-13.821982	563	1	7	'Z Z Z Z 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	35.039087	0.000000	35.039087	35.039087	35.039087	35.039087	0.000000	0.000000	0.000000	0.000015	0.999985	0.000000	
6750000	-15.264475	14	1	5	'0 Z Z Z Z 0 0 0 0 Z 0 0 	22.016697	0.000000	0.000000	0.000000	0.000000	22.016697	22.016697	22.016697	22.016697	0.000000	22.016697	22.016697	0.000000	0.000000	0.999331	0.000669	
6800000	-14.441676	727	1	5	'Z 0 Z 0 0 0 0 0 0 Z Z Z 	0.000000	23.143231	0.000000	23.143231	23.143231	23.143231	23.143231	23.143231	23.143231	0.000000	0.000000	0.000000	0.000009	0.000021	0.999970	0.000000	
6850000	-14.384217	51	1	2	'0 0 0 Z 0 0 0 0 0 0 0 Z 	25.487676	25.487676	25.487676	0.000000	25.487676	25.487676	25.487676	25.487676	25.487676	25.487676	25.487676	0.000000	0.000010	0.000005	0.999986	0.000000	
6900000	-16.463992	126	1	4	'0 Z Z 0 Z 0 0 0 0 0 0 Z 	20.176984	0.000000	0.000000	20.176984	0.000000	20.176984	20.176984	20.176984	20.176984	20.176984	20.176984	0.000000	0.000000	0.000000	1.000000	0.000000	
6950000	-17.557929	895	1	3	'0 0 Z Z 0 0 0 0 0 Z 0 0 	7.140488	7.140488	0.000000	0.000000	7.140488	7.140488	7.140488	7.140488	7.140488	0.000000	7.140488	7.140488	0.000000	0.000001	0.999797	0.000202	
7000000	-14.800515	463	1	6	'Z Z 0 Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	21.595440	0.000000	0.000000	21.595440	21.595440	21.595440	21.595440	0.000000	0.000000	21.595440	0.000000	0.000000	0.999899	0.000101	
7050000	-15.401697	772	1	6	'0 Z Z Z Z 0 0 0 0 Z 0 Z 	18.319711	0.000000	0.000000	0.000000	0.000000	18.319711	18.319711	18.319711	18.319711	0.000000	18.319711	0.000000	0.000000	0.000000	1.000000	0.000000	
7100000	-12.529602	457	1	5	'Z 0 Z Z 0 Z 0 0 0 0 Z 0 	0.000000	63.216319	0.000000	0.000000	63.216319	0.000000	63.216319	63.216319	63.216319	63.216319	0.000000	63.216319	0.000017	0.000016	0.993757	0.006210	
7150000	-13.541383	841	1	7	'Z 0 Z 0 Z Z 0 0 0 Z Z Z 	0.000000	35.648283	0.000000	35.648283	0.000000	0.000000	35.648283	35.648283	35.648283	0.000000	0.000000	0.000000	0.000013	0.000000	0.999987	0.000000	
7200000	-18.434882	432	1	4	'0 0 0 0 0 Z 0 0 0 Z Z Z 	8.817976	8.817976	8.817976	8.817976	8.817976	0.000000	8.817976	8.817976	8.817976	0.000000	0.000000	0.000000	0.000001	0.000000	0.999998	0.000000	
7250000	-14.014135	703	1	7	'0 Z Z Z 0 Z 0 0 0 Z Z Z 	43.167837	0.000000	0.000000	0.000000	43.167837	0.000000	43.167837	43.167837	43.167837	0.000000	0.000000	0.000000	0.000000	0.000004	0.999996	0.000000	
7300000	-15.128844	138	1	3	'0 0 Z Z 0 0 0 0 0 Z 0 0 	26.572885	26.572885	0.000000	0.000000	26.572885	26.572885	26.572885	26.572885	26.572885	0.000000	26.572885	26.572885	0.000005	0.000012	0.999107	0.000876	
7350000	-13.005951	54	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	70.614924	70.614924	0.000000	70.614924	0.000000	70.614924	70.614924	70.614924	0.000000	0.000000	70.614924	0.000316	0.000050	0.995126	0.004508	
7400000	-14.304522	376	1	5	'Z Z Z 0 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	28.795058	28.795058	0.000000	28.795058	28.795058	28.795058	28.795058	0.000000	28.795058	0.000000	0.000013	0.997487	0.002500	
7450000	-12.613566	849	1	5	'Z Z 0 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	55.998284	55.998284	55.998284	0.000000	55.998284	55.998284	55.998284	55.998284	0.000000	0.000000	0.000000	0.000018	0.999982	0.000000	
7500000	-16.370177	542	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	12.116661	12.116661	12.116661	12.116661	12.116661	12.116661	0.000000	12.116661	0.000000	0.000005	0.999469	0.000526	
7550000	-13.694699	259	1	5	'0 Z Z Z 0 Z 0 0 0 Z 0 0 	38.038846	0.000000	0.000000	0.000000	38.038846	0.000000	38.038846	38.038846	38.038846	0.000000	38.038846	38.038846	0.000000	0.000012	0.999524	0.000464	
7600000	-13.217130	258	1	4	'Z 0 0 Z 0 0 0 0 0 Z Z 0 	0.000000	50.870869	50.870869	0.000000	50.870869	50.870869	50.870869	50.870869	50.870869	0.000000	0.000000	50.870869	0.000111	0.000039	0.998604	0.001246	
7650000	-16.804224	556	1	6	'Z Z 0 Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	11.389123	0.000000	0.000000	0.000000	11.389123	11.389123	11.389123	0.000000	11.389123	11.389123	0.000000	0.000000	0.999824	0.000176	
7700000	-13.007391	309	1	1	'0 0 0 0 0 0 0 0 0 Z 0 0 	41.141303	41.141303	41.141303	41.141303	41.141303	41.141303	41.141303	41.141303	41.141303	0.000000	41.141303	41.141303	0.000012	0.000007	0.999905	0.000076	
7750000	-14.771227	703	1	5	'0 0 Z 0 Z 0 0 0 0 Z Z Z 	31.641497	31.641497	0.000000	31.641497	0.000000	31.641497	31.641497	31.641497	31.641497	0.000000	0.000000	0.000000	0.000001	0.000000	0.999999	0.000000	
7800000	-14.500387	285	1	5	'0 0 Z Z 0 Z 0 0 0 Z 0 Z 	34.787962	34.787962	0.000000	0.000000	34.787962	0.000000	34.787962	34.787962	34.787962	0.000000	34.787962	0.000000	0.000010	0.000010	0.999980	0.000000	
7850000	-16.472589	678	1	6	'Z 0 Z 0 Z Z 0 0 0 0 Z Z 	0.000000	14.610992	0.000000	14.610992	0.000000	0.000000	14.610992	14.610992	14.610992	14.610992	0.000000	0.000000	0.000001	0.000000	0.999999	0.000000	
7900000	-13.619341	166	1	5	'Z Z 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	35.899975	0.000000	35.899975	0.000000	35.899975	35.899975	35.899975	35.899975	0.000000	35.899975	0.000000	0.000009	0.999982	0.000009	
7950000	-14.472416	741	1	3	'0 0 0 Z 0 Z 0 0 0 Z 0 0 	34.573678	34.573678	34.573678	0.000000	34.573678	0.000000	34.573678	34.573678	34.573678	0.000000	34.573678	34.573678	0.000000	0.000000	0.999999	0.000001	
8000000	-14.220274	823	1	3	'0 0 0 Z 0 0 0 0 0 Z 0 Z 	27.450410	27.450410	27.450410	0.000000	27.450410	27.450410	27.450410	27.450410	27.450410	0.000000	27.450410	0.000000	0.000036	0.000016	0.999948	0.000000	
8050000	-14.548144	32	1	4	'0 Z 0 0 Z 0 0 0 0 Z 0 Z 	35.357745	0.000000	35.357745	35.357745	0.000000	35.357745	35.357745	35.357745	35.357745	0.000000	35.357745	0.000000	0.000000	0.000000	1.000000	0.000000	
8100000	-16.072473	105	1	1	'0 0 0 0 Z 0 0 0 0 0 0 0 	20.721179	20.721179	20.721179	20.721179	0.000000	20.721179	20.721179	20.721179	20.721179	20.721179	20.721179	20.721179	0.000075	0.000000	0.999273	0.000652	
8150000	-12.922396	279	1	2	'0 0 0 Z 0 0 0 0 0 0 Z 0 	43.426802	43.426802	43.426802	0.000000	43.426802	43.426802	43.426802	43.426802	43.426802	43.426802	0.000000	43.426802	0.000138	0.000052	0.998027	0.001782	
8200000	-13.031960	663	1	4	'Z 0 0 Z 0 0 0 0 0 Z Z 0 	0.000000	38.123243	38.123243	0.000000	38.123243	38.123243	38.123243	38.123243	38.123243	0.000000	0.000000	38.123243	0.000057	0.000020	0.999468	0.000456	
8250000	-16.789087	390	1	6	'Z Z Z 0 Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	17.517794	0.000000	17.517794	17.517794	17.517794	17.517794	0.000000	0.000000	17.517794	0.000000	0.000000	0.999782	0.000218	
8300000	-11.805579	246	1	5	'Z Z Z Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	85.348240	85.348240	85.348240	85.348240	85.348240	0.000000	85.348240	85.348240	0.000000	0.000170	0.998136	0.001694	
8350000	-15.038571	768	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	18.932930	18.932930	18.932930	0.000000	18.932930	0.000000	18.932930	18.932930	18.932930	18.932930	18.932930	0.000000	0.000041	0.000042	0.999917	0.000000	
8400000	-14.935651	451	1	6	'Z 0 0 Z Z Z 0 0 0 0 Z Z 	0.000000	26.250537	26.250537	0.000000	0.000000	0.000000	26.250537	26.250537	26.250537	26.250537	0.000000	0.000000	0.000023	0.000000	0.999977	0.000000	
8450000	-14.285328	734	1	4	'0 Z 0 0 Z Z 0 0 0 0 0 Z 	38.505123	0.000000	38.505123	38.505123	0.000000	0.000000	38.505123	38.505123	38.505123	38.505123	38.505123	0.000000	0.000000	0.000000	1.000000	0.000000	
8500000	-15.268338	717	1	5	'0 Z Z 0 0 0 0 0 0 Z Z Z 	22.449342	0.000000	0.000000	22.449342	22.449342	22.449342	22.449342	22.449342	22.449342	0.000000	0.000000	0.000000	0.000000	0.000013	0.999987	0.000000	
8550000	-14.816788	789	1	6	'Z 0 Z Z Z 0 0 0 0 Z Z 0 	0.000000	29.589252	0.000000	0.000000	0.000000	29.589252	29.589252	29.589252	29.589252	0.000000	0.000000	29.589252	0.000004	0.000000	0.999460	0.000536	
8600000	-13.929820	954	1	6	'Z Z 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	32.567855	32.567855	32.567855	0.000000	32.567855	32.567855	32.567855	0.000000	0.000000	0.000000	0.000000	0.000017	0.999983	0.000000	
8650000	-13.119083	887	1	5	'0 0 0 Z Z 0 0 0 0 Z Z Z 	41.908171	41.908171	41.908171	0.000000	0.000000	41.908171	41.908171	41.908171	41.908171	0.000000	0.000000	0.000000	0.000053	0.000000	0.999947	0.000000	
8700000	-14.313747	488	1	3	'0 0 0 Z 0 0 0 0 0 0 Z Z 	24.789543	24.789543	24.789543	0.000000	24.789543	24.789543	24.789543	24.789543	24.789543	24.789543	0.000000	0.000000	0.000003	0.000001	0.999996	0.000000	
8750000	-13.646201	944	1	5	'0 0 0 Z Z Z 0 0 0 0 Z Z 	29.363958	29.363958	29.363958	0.000000	0.000000	0.000000	29.363958	29.363958	29.363958	29.363958	0.000000	0.000000	0.000018	0.000000	0.999982	0.000000	
8800000	-14.716550	713	1	3	'0 0 0 0 0 Z 0 0 0 Z 0 Z 	29.165078	29.165078	29.165078	29.165078	29.165078	0.000000	29.165078	29.165078	29.165078	0.000000	29.165078	0.000000	0.000006	0.000002	0.999992	0.000000	
8850000	-13.241750	1000	1	5	'Z 0 0 Z Z Z 0 0 0 0 Z 0 	0.000000	58.397061	58.397061	0.000000	0.000000	0.000000	58.397061	58.397061	58.397061	58.397061	0.000000	58.397061	0.000008	0.000000	0.999897	0.000094	
8900000	-16.961242	151	1	4	'Z Z 0 0 Z 0 Z 0 0 0 0 0 	0.000000	0.000000	59.062013	59.062013	0.000000	59.062013	0.000000	59.062013	59.062013	59.062013	59.062013	59.062013	0.000000	0.000000	0.986905	0.013095	
8950000	-15.069409	942	1	2	'0 0 0 Z 0 Z 0 0 0 0 0 0 	26.434186	26.434186	26.434186	0.000000	26.434186	0.000000	26.434186	26.434186	26.434186	26.434186	26.434186	26.434186	0.000021	0.000006	0.999332	0.000641	
9000000	-17.170146	987	1	4	'Z 0 Z Z Z 0 0 0 0 0 0 0 	0.000000	11.815891	0.000000	0.000000	0.000000	11.815891	11.815891	11.815891	11.815891	11.815891	11.815891	11.815891	0.000002	0.000000	0.999228	0.000770	
