Options:
Model:                           MultiState
Tree File Name:                  data/bantu.bttrees
Data File Name:                  data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/05-Sep-13_05.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2415039215
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/05-Sep-13_05.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
234000	-87.949798	171	2	15	'1 Z Z 1 0 Z 0 0 0 1 0 0 Z 0 Z 0 0 0 0 Z 0 Z Z Z Z 1 0 1 Z 0 Z 1 0 Z Z 0 0 0 0 0 1 Z 	9.270966	0.000000	0.000000	9.270966	0.880892	0.000000	0.880892	0.880892	0.880892	9.270966	0.880892	0.880892	0.000000	0.880892	0.000000	0.880892	0.880892	0.880892	0.880892	0.000000	0.880892	0.000000	0.000000	0.000000	0.000000	9.270966	0.880892	9.270966	0.000000	0.880892	0.000000	9.270966	0.880892	0.000000	0.000000	0.880892	0.880892	0.880892	0.880892	0.880892	9.270966	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
235000	-86.567354	689	2	14	'Z Z 0 1 0 0 Z 0 0 1 0 0 Z Z 0 0 0 0 0 Z 0 0 Z Z 0 1 0 1 Z 0 Z 1 Z Z 0 0 Z 1 Z 0 1 1 	0.000000	0.000000	1.459451	18.385708	1.459451	1.459451	0.000000	1.459451	1.459451	18.385708	1.459451	1.459451	0.000000	0.000000	1.459451	1.459451	1.459451	1.459451	1.459451	0.000000	1.459451	1.459451	0.000000	0.000000	1.459451	18.385708	1.459451	18.385708	0.000000	1.459451	0.000000	18.385708	0.000000	0.000000	1.459451	1.459451	0.000000	18.385708	0.000000	1.459451	18.385708	18.385708	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
236000	-86.001991	823	2	17	'Z Z 0 1 0 Z 0 0 0 1 0 0 0 Z Z Z 0 0 0 Z 0 0 Z Z 0 1 Z 1 Z Z Z 1 Z Z 0 0 Z Z 0 0 1 1 	0.000000	0.000000	1.119817	17.781205	1.119817	0.000000	1.119817	1.119817	1.119817	17.781205	1.119817	1.119817	1.119817	0.000000	0.000000	0.000000	1.119817	1.119817	1.119817	0.000000	1.119817	1.119817	0.000000	0.000000	1.119817	17.781205	0.000000	17.781205	0.000000	0.000000	0.000000	17.781205	0.000000	0.000000	1.119817	1.119817	0.000000	0.000000	1.119817	1.119817	17.781205	17.781205	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
237000	-86.337124	489	2	15	'0 Z Z 1 0 0 0 0 0 1 0 Z 0 Z 0 0 0 0 0 Z 0 Z Z 0 0 1 Z 1 Z Z Z 1 1 1 0 Z Z 0 Z 0 1 Z 	1.878905	0.000000	0.000000	28.805086	1.878905	1.878905	1.878905	1.878905	1.878905	28.805086	1.878905	0.000000	1.878905	0.000000	1.878905	1.878905	1.878905	1.878905	1.878905	0.000000	1.878905	0.000000	0.000000	1.878905	1.878905	28.805086	0.000000	28.805086	0.000000	0.000000	0.000000	28.805086	28.805086	28.805086	1.878905	0.000000	0.000000	1.878905	0.000000	1.878905	28.805086	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
238000	-85.288088	660	2	13	'Z 0 Z 1 0 0 0 0 0 1 0 Z 0 0 0 0 0 0 0 Z 0 Z Z 0 Z 1 0 1 Z Z Z 1 1 1 Z 1 0 0 Z Z 1 1 	0.000000	0.352692	0.000000	5.884421	0.352692	0.352692	0.352692	0.352692	0.352692	5.884421	0.352692	0.000000	0.352692	0.352692	0.352692	0.352692	0.352692	0.352692	0.352692	0.000000	0.352692	0.000000	0.000000	0.352692	0.000000	5.884421	0.352692	5.884421	0.000000	0.000000	0.000000	5.884421	5.884421	5.884421	0.000000	5.884421	0.352692	0.352692	0.000000	0.000000	5.884421	5.884421	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
239000	-84.826157	457	2	9	'Z 0 Z 1 0 0 0 0 0 1 1 0 0 Z 0 0 0 0 0 Z 0 0 Z 0 Z 1 0 1 0 0 1 1 1 1 0 0 1 0 Z Z Z 1 	0.000000	0.991227	0.000000	27.466419	0.991227	0.991227	0.991227	0.991227	0.991227	27.466419	27.466419	0.991227	0.991227	0.000000	0.991227	0.991227	0.991227	0.991227	0.991227	0.000000	0.991227	0.991227	0.000000	0.991227	0.000000	27.466419	0.991227	27.466419	0.991227	0.991227	27.466419	27.466419	27.466419	27.466419	0.991227	0.991227	27.466419	0.991227	0.000000	0.000000	0.000000	27.466419	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
240000	-81.361275	341	2	10	'Z Z Z 1 0 0 0 0 0 1 1 0 Z 0 0 Z Z 0 0 Z 0 Z Z 0 Z 1 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 0 	0.000000	0.000000	0.000000	0.145395	0.006791	0.006791	0.006791	0.006791	0.006791	0.145395	0.145395	0.006791	0.000000	0.006791	0.006791	0.000000	0.000000	0.006791	0.006791	0.000000	0.006791	0.000000	0.000000	0.006791	0.000000	0.145395	0.006791	0.145395	0.006791	0.006791	0.145395	0.145395	0.145395	0.145395	0.006791	0.006791	0.145395	0.006791	0.006791	0.006791	0.006791	0.006791	0.139526	0.143376	0.158754	0.130808	0.138124	0.146622	0.142790	
241000	-82.622820	776	2	10	'Z 0 Z 1 Z 0 0 0 0 1 1 0 0 Z 0 0 0 0 0 0 Z Z Z 0 0 1 Z 1 0 0 1 Z 1 1 0 0 1 Z 0 0 1 1 	0.000000	0.869626	0.000000	16.764462	0.000000	0.869626	0.869626	0.869626	0.869626	16.764462	16.764462	0.869626	0.869626	0.000000	0.869626	0.869626	0.869626	0.869626	0.869626	0.869626	0.000000	0.000000	0.000000	0.869626	0.869626	16.764462	0.000000	16.764462	0.869626	0.869626	16.764462	0.000000	16.764462	16.764462	0.869626	0.869626	16.764462	0.000000	0.869626	0.869626	16.764462	16.764462	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
242000	-86.121433	76	2	12	'Z 0 Z 1 Z 0 0 0 0 1 1 0 0 Z 0 0 0 0 0 0 Z Z Z Z Z 1 Z 1 Z 0 1 0 1 1 0 1 1 Z 0 0 1 1 	0.000000	2.682786	0.000000	17.468934	0.000000	2.682786	2.682786	2.682786	2.682786	17.468934	17.468934	2.682786	2.682786	0.000000	2.682786	2.682786	2.682786	2.682786	2.682786	2.682786	0.000000	0.000000	0.000000	0.000000	0.000000	17.468934	0.000000	17.468934	0.000000	2.682786	17.468934	2.682786	17.468934	17.468934	2.682786	17.468934	17.468934	0.000000	2.682786	2.682786	17.468934	17.468934	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
243000	-83.597088	805	2	13	'Z 0 Z 1 1 Z 0 0 0 1 1 0 Z Z 0 0 Z 0 0 0 Z Z Z Z Z 1 Z 1 0 0 1 0 1 1 0 1 Z 0 0 0 1 1 	0.000000	3.760993	0.000000	29.837818	29.837818	0.000000	3.760993	3.760993	3.760993	29.837818	29.837818	3.760993	0.000000	0.000000	3.760993	3.760993	0.000000	3.760993	3.760993	3.760993	0.000000	0.000000	0.000000	0.000000	0.000000	29.837818	0.000000	29.837818	3.760993	3.760993	29.837818	3.760993	29.837818	29.837818	3.760993	29.837818	0.000000	3.760993	3.760993	3.760993	29.837818	29.837818	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
244000	-86.891811	76	2	13	'Z 0 0 1 1 0 0 0 0 1 Z Z 0 0 Z Z 0 Z 0 0 Z Z Z Z 1 1 Z 1 Z 0 1 0 1 1 0 1 0 Z 0 0 1 1 	0.000000	0.962036	0.962036	23.485498	23.485498	0.962036	0.962036	0.962036	0.962036	23.485498	0.000000	0.000000	0.962036	0.962036	0.000000	0.000000	0.962036	0.000000	0.962036	0.962036	0.000000	0.000000	0.000000	0.000000	23.485498	23.485498	0.000000	23.485498	0.000000	0.962036	23.485498	0.962036	23.485498	23.485498	0.962036	23.485498	0.962036	0.000000	0.962036	0.962036	23.485498	23.485498	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
245000	-83.752986	171	2	9	'0 0 0 1 1 0 0 0 0 1 1 1 0 Z Z 0 0 Z 0 0 Z Z Z Z 0 1 0 1 Z 0 1 Z 1 1 0 1 0 0 0 0 1 1 	1.482307	1.482307	1.482307	14.334809	14.334809	1.482307	1.482307	1.482307	1.482307	14.334809	14.334809	14.334809	1.482307	0.000000	0.000000	1.482307	1.482307	0.000000	1.482307	1.482307	0.000000	0.000000	0.000000	0.000000	1.482307	14.334809	1.482307	14.334809	0.000000	1.482307	14.334809	0.000000	14.334809	14.334809	1.482307	14.334809	1.482307	1.482307	1.482307	1.482307	14.334809	14.334809	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
246000	-83.487424	246	2	14	'Z Z 0 1 1 Z 0 0 0 1 1 1 Z 0 0 0 0 0 0 0 Z Z Z Z 0 Z Z 1 Z 0 1 1 1 Z 1 1 Z Z 0 0 1 1 	0.000000	0.000000	2.707994	25.097258	25.097258	0.000000	2.707994	2.707994	2.707994	25.097258	25.097258	25.097258	0.000000	2.707994	2.707994	2.707994	2.707994	2.707994	2.707994	2.707994	0.000000	0.000000	0.000000	0.000000	2.707994	0.000000	0.000000	25.097258	0.000000	2.707994	25.097258	25.097258	25.097258	0.000000	25.097258	25.097258	0.000000	0.000000	2.707994	2.707994	25.097258	25.097258	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
247000	-83.358503	151	2	17	'Z Z 0 1 1 Z 0 0 0 0 1 1 Z 0 0 Z Z 0 0 0 Z Z Z Z 0 0 0 1 Z Z 1 1 1 Z 1 Z Z Z Z 0 1 1 	0.000000	0.000000	3.566886	26.608203	26.608203	0.000000	3.566886	3.566886	3.566886	3.566886	26.608203	26.608203	0.000000	3.566886	3.566886	0.000000	0.000000	3.566886	3.566886	3.566886	0.000000	0.000000	0.000000	0.000000	3.566886	3.566886	3.566886	26.608203	0.000000	0.000000	26.608203	26.608203	26.608203	0.000000	26.608203	0.000000	0.000000	0.000000	0.000000	3.566886	26.608203	26.608203	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
248000	-81.558755	519	2	14	'Z 0 0 1 0 Z 0 0 0 0 1 1 Z 0 0 Z Z 0 0 0 Z 0 Z Z 0 0 Z 1 Z Z 1 1 1 0 1 Z 0 Z 0 0 Z 1 	0.000000	0.717486	0.717486	12.987391	0.717486	0.000000	0.717486	0.717486	0.717486	0.717486	12.987391	12.987391	0.000000	0.717486	0.717486	0.000000	0.000000	0.717486	0.717486	0.717486	0.000000	0.717486	0.000000	0.000000	0.717486	0.717486	0.000000	12.987391	0.000000	0.000000	12.987391	12.987391	12.987391	0.717486	12.987391	0.000000	0.717486	0.000000	0.717486	0.717486	0.000000	12.987391	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
249000	-82.576167	386	2	16	'Z Z 0 Z 1 Z 0 Z Z 0 1 1 Z Z 0 0 Z 0 0 0 Z 0 Z Z 0 0 Z 1 0 Z 1 1 1 0 1 0 0 1 Z Z 1 1 	0.000000	0.000000	1.017554	0.000000	20.486640	0.000000	1.017554	0.000000	0.000000	1.017554	20.486640	20.486640	0.000000	0.000000	1.017554	1.017554	0.000000	1.017554	1.017554	1.017554	0.000000	1.017554	0.000000	0.000000	1.017554	1.017554	0.000000	20.486640	1.017554	0.000000	20.486640	20.486640	20.486640	1.017554	20.486640	1.017554	1.017554	20.486640	0.000000	0.000000	20.486640	20.486640	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
250000	-83.495352	81	2	16	'Z Z 0 Z 1 Z 0 Z 0 Z 1 1 Z Z 0 0 0 0 0 0 Z 0 Z Z 0 Z 0 1 Z 0 1 Z 1 0 1 0 0 Z 1 1 Z 1 	0.000000	0.000000	0.870477	0.000000	10.054125	0.000000	0.870477	0.000000	0.870477	0.000000	10.054125	10.054125	0.000000	0.000000	0.870477	0.870477	0.870477	0.870477	0.870477	0.870477	0.000000	0.870477	0.000000	0.000000	0.870477	0.000000	0.870477	10.054125	0.000000	0.870477	10.054125	0.000000	10.054125	0.870477	10.054125	0.870477	0.870477	0.000000	10.054125	10.054125	0.000000	10.054125	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
251000	-81.472802	373	2	12	'Z 0 0 Z 1 Z 0 Z 0 0 1 1 0 Z 0 0 0 0 Z 0 Z 0 Z Z 0 0 0 1 0 0 1 Z 1 Z 1 0 Z 1 1 1 1 1 	0.000000	2.587127	2.587127	0.000000	24.212794	0.000000	2.587127	0.000000	2.587127	2.587127	24.212794	24.212794	2.587127	0.000000	2.587127	2.587127	2.587127	2.587127	0.000000	2.587127	0.000000	2.587127	0.000000	0.000000	2.587127	2.587127	2.587127	24.212794	2.587127	2.587127	24.212794	0.000000	24.212794	0.000000	24.212794	2.587127	0.000000	24.212794	24.212794	24.212794	24.212794	24.212794	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
252000	-81.674920	927	2	16	'Z Z 0 0 1 Z 0 Z 0 0 1 1 Z Z 0 0 Z 0 Z 0 Z 0 Z Z 0 0 0 1 Z Z 1 Z 1 0 1 0 Z 1 Z 1 1 1 	0.000000	0.000000	1.261775	1.261775	9.651484	0.000000	1.261775	0.000000	1.261775	1.261775	9.651484	9.651484	0.000000	0.000000	1.261775	1.261775	0.000000	1.261775	0.000000	1.261775	0.000000	1.261775	0.000000	0.000000	1.261775	1.261775	1.261775	9.651484	0.000000	0.000000	9.651484	0.000000	9.651484	1.261775	9.651484	1.261775	0.000000	9.651484	0.000000	9.651484	9.651484	9.651484	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
253000	-82.290610	292	2	15	'Z 0 0 0 1 Z 0 0 0 Z Z 1 0 0 0 0 0 0 0 0 Z 0 Z Z Z 0 Z 1 Z Z 1 0 1 Z 1 Z 1 Z 1 0 1 Z 	0.000000	0.258574	0.258574	0.258574	6.973454	0.000000	0.258574	0.258574	0.258574	0.000000	0.000000	6.973454	0.258574	0.258574	0.258574	0.258574	0.258574	0.258574	0.258574	0.258574	0.000000	0.258574	0.000000	0.000000	0.000000	0.258574	0.000000	6.973454	0.000000	0.000000	6.973454	0.258574	6.973454	0.000000	6.973454	0.000000	6.973454	0.000000	6.973454	0.258574	6.973454	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
254000	-81.255331	887	2	14	'Z 0 0 0 1 0 0 Z 0 1 0 1 0 0 0 0 Z Z 0 0 Z 0 Z 0 Z Z Z 1 0 Z 1 Z 1 0 1 1 1 Z 0 Z 1 Z 	0.000000	0.669414	0.669414	0.669414	13.674423	0.669414	0.669414	0.000000	0.669414	13.674423	0.669414	13.674423	0.669414	0.669414	0.669414	0.669414	0.000000	0.000000	0.669414	0.669414	0.000000	0.669414	0.000000	0.669414	0.000000	0.000000	0.000000	13.674423	0.669414	0.000000	13.674423	0.000000	13.674423	0.669414	13.674423	13.674423	13.674423	0.000000	0.669414	0.000000	13.674423	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
255000	-83.602801	165	2	24	'Z Z Z Z 1 0 Z Z Z 1 Z 1 Z 0 0 0 Z Z Z 0 Z 0 Z Z Z 0 Z 1 0 Z 1 Z 1 0 1 1 1 Z Z Z Z Z 	0.000000	0.000000	0.000000	0.000000	12.823371	0.701633	0.000000	0.000000	0.000000	12.823371	0.000000	12.823371	0.000000	0.701633	0.701633	0.701633	0.000000	0.000000	0.000000	0.701633	0.000000	0.701633	0.000000	0.000000	0.000000	0.701633	0.000000	12.823371	0.701633	0.000000	12.823371	0.000000	12.823371	0.701633	12.823371	12.823371	12.823371	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
256000	-82.299629	321	2	21	'Z Z Z Z 1 0 1 1 1 1 Z 1 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 1 0 Z 1 Z 1 0 1 0 1 Z Z 0 Z Z 	0.000000	0.000000	0.000000	0.000000	10.065859	1.570145	10.065859	10.065859	10.065859	10.065859	0.000000	10.065859	1.570145	1.570145	0.000000	1.570145	0.000000	0.000000	0.000000	1.570145	0.000000	1.570145	0.000000	0.000000	0.000000	0.000000	0.000000	10.065859	1.570145	0.000000	10.065859	0.000000	10.065859	1.570145	10.065859	1.570145	10.065859	0.000000	0.000000	1.570145	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
257000	-82.803162	834	2	16	'1 Z Z Z 1 0 1 Z 0 1 0 1 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 1 0 0 1 0 1 0 1 Z 1 1 0 Z 0 Z 	20.571880	0.000000	0.000000	0.000000	20.571880	1.174720	20.571880	0.000000	1.174720	20.571880	1.174720	20.571880	1.174720	1.174720	0.000000	1.174720	0.000000	0.000000	0.000000	1.174720	0.000000	1.174720	0.000000	0.000000	0.000000	0.000000	1.174720	20.571880	1.174720	1.174720	20.571880	1.174720	20.571880	1.174720	20.571880	0.000000	20.571880	20.571880	1.174720	0.000000	1.174720	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
258000	-82.707017	129	2	13	'1 Z Z Z 1 1 1 Z 0 1 0 1 Z Z 0 0 Z Z Z 0 Z Z Z Z 0 0 0 0 0 0 1 0 1 0 0 1 1 1 0 1 1 1 	20.607458	0.000000	0.000000	0.000000	20.607458	20.607458	20.607458	0.000000	2.662153	20.607458	2.662153	20.607458	0.000000	0.000000	2.662153	2.662153	0.000000	0.000000	0.000000	2.662153	0.000000	0.000000	0.000000	0.000000	2.662153	2.662153	2.662153	2.662153	2.662153	2.662153	20.607458	2.662153	20.607458	2.662153	2.662153	20.607458	20.607458	20.607458	2.662153	20.607458	20.607458	20.607458	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
259000	-85.866648	917	2	12	'1 Z 0 0 1 1 Z 0 0 1 0 1 0 0 0 Z Z 0 Z 0 Z Z Z Z 1 0 0 Z 0 0 1 0 1 Z 0 Z 1 0 0 1 1 1 	12.049464	0.000000	2.078805	2.078805	12.049464	12.049464	0.000000	2.078805	2.078805	12.049464	2.078805	12.049464	2.078805	2.078805	2.078805	0.000000	0.000000	2.078805	0.000000	2.078805	0.000000	0.000000	0.000000	0.000000	12.049464	2.078805	2.078805	0.000000	2.078805	2.078805	12.049464	2.078805	12.049464	0.000000	2.078805	0.000000	12.049464	2.078805	2.078805	12.049464	12.049464	12.049464	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
260000	-94.345615	320	1	10	'Z 0 0 0 Z 0 0 0 0 0 0 0 0 0 0 0 0 Z Z 0 Z Z Z Z 0 0 0 0 0 0 0 0 0 Z 0 0 0 0 Z 0 0 0 	0.000000	1.067494	1.067494	1.067494	0.000000	1.067494	1.067494	1.067494	1.067494	1.067494	1.067494	1.067494	1.067494	1.067494	1.067494	1.067494	1.067494	0.000000	0.000000	1.067494	0.000000	0.000000	0.000000	0.000000	1.067494	1.067494	1.067494	1.067494	1.067494	1.067494	1.067494	1.067494	1.067494	0.000000	1.067494	1.067494	1.067494	1.067494	0.000000	1.067494	1.067494	1.067494	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
261000	-83.876338	994	1	14	'Z 0 Z 0 0 0 Z 0 0 0 0 0 0 Z 0 0 Z Z Z Z 0 Z Z Z 0 0 0 0 0 0 0 0 Z Z 0 Z 0 0 0 0 0 0 	0.000000	0.019556	0.000000	0.019556	0.019556	0.019556	0.000000	0.019556	0.019556	0.019556	0.019556	0.019556	0.019556	0.000000	0.019556	0.019556	0.000000	0.000000	0.000000	0.000000	0.019556	0.000000	0.000000	0.000000	0.019556	0.019556	0.019556	0.019556	0.019556	0.019556	0.019556	0.019556	0.000000	0.000000	0.019556	0.000000	0.019556	0.019556	0.019556	0.019556	0.019556	0.019556	0.112070	0.142408	0.159445	0.218518	0.136886	0.093729	0.136944	
262000	-78.945434	66	1	16	'Z 0 0 Z Z 0 0 Z 0 0 Z Z 0 Z 0 Z Z 0 Z Z 0 0 Z Z 0 0 0 0 0 Z 0 0 0 Z 0 0 0 0 0 0 Z 0 	0.000000	0.013471	0.013471	0.000000	0.000000	0.013471	0.013471	0.000000	0.013471	0.013471	0.000000	0.000000	0.013471	0.000000	0.013471	0.000000	0.000000	0.013471	0.000000	0.000000	0.013471	0.013471	0.000000	0.000000	0.013471	0.013471	0.013471	0.013471	0.013471	0.000000	0.013471	0.013471	0.013471	0.000000	0.013471	0.013471	0.013471	0.013471	0.013471	0.013471	0.000000	0.013471	0.145337	0.109806	0.163191	0.226692	0.126441	0.101808	0.126725	
263000	-80.501331	686	1	17	'Z 0 0 0 Z 0 Z 0 Z 0 0 Z 0 Z 0 Z 0 0 Z Z 0 0 Z Z 0 0 0 0 0 Z 0 0 0 Z Z Z 0 Z 0 Z 0 0 	0.000000	0.010706	0.010706	0.010706	0.000000	0.010706	0.000000	0.010706	0.000000	0.010706	0.010706	0.000000	0.010706	0.000000	0.010706	0.000000	0.010706	0.010706	0.000000	0.000000	0.010706	0.010706	0.000000	0.000000	0.010706	0.010706	0.010706	0.010706	0.010706	0.000000	0.010706	0.010706	0.010706	0.000000	0.000000	0.000000	0.010706	0.000000	0.010706	0.000000	0.010706	0.010706	0.165728	0.048299	0.181133	0.346377	0.122515	0.057521	0.078428	
264000	-78.264212	340	1	20	'Z Z 0 0 Z Z Z Z 0 Z 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z Z 0 0 0 0 0 Z 0 Z 0 0 0 0 Z 0 Z 0 0 0 	0.000000	0.000000	0.009991	0.009991	0.000000	0.000000	0.000000	0.000000	0.009991	0.000000	0.009991	0.000000	0.009991	0.000000	0.009991	0.000000	0.000000	0.000000	0.000000	0.000000	0.009991	0.009991	0.000000	0.000000	0.009991	0.009991	0.009991	0.009991	0.009991	0.000000	0.009991	0.000000	0.009991	0.009991	0.009991	0.009991	0.000000	0.009991	0.000000	0.009991	0.009991	0.009991	0.044884	0.070553	0.129360	0.219227	0.122485	0.208920	0.204571	
265000	-79.766078	333	1	20	'Z Z 0 0 0 Z Z Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 Z Z 0 0 0 0 0 Z 0 Z 0 0 0 0 Z Z Z 0 0 0 	0.000000	0.000000	0.009540	0.009540	0.009540	0.000000	0.000000	0.000000	0.009540	0.000000	0.009540	0.000000	0.000000	0.000000	0.009540	0.000000	0.009540	0.000000	0.000000	0.000000	0.009540	0.009540	0.000000	0.000000	0.009540	0.009540	0.009540	0.009540	0.009540	0.000000	0.009540	0.000000	0.009540	0.009540	0.009540	0.009540	0.000000	0.000000	0.000000	0.009540	0.009540	0.009540	0.072170	0.047429	0.226970	0.170713	0.102004	0.171950	0.208765	
266000	-78.726292	340	1	20	'Z Z Z Z Z Z Z 0 0 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z Z 0 0 0 0 0 Z 0 0 0 0 0 0 Z 0 0 Z Z Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010833	0.010833	0.010833	0.010833	0.000000	0.010833	0.000000	0.010833	0.010833	0.000000	0.000000	0.000000	0.000000	0.010833	0.010833	0.000000	0.000000	0.010833	0.010833	0.010833	0.010833	0.010833	0.000000	0.010833	0.010833	0.010833	0.010833	0.010833	0.010833	0.000000	0.010833	0.010833	0.000000	0.000000	0.000000	0.000000	0.169353	0.145440	0.307305	0.124487	0.136649	0.116766	
267000	-78.960313	608	1	15	'0 0 Z Z 0 Z 0 0 0 0 0 0 0 0 0 Z Z Z Z Z 0 0 0 Z Z 0 0 0 0 0 0 Z 0 0 0 Z Z 0 0 Z Z 0 	0.007928	0.007928	0.000000	0.000000	0.007928	0.000000	0.007928	0.007928	0.007928	0.007928	0.007928	0.007928	0.007928	0.007928	0.007928	0.000000	0.000000	0.000000	0.000000	0.000000	0.007928	0.007928	0.007928	0.000000	0.000000	0.007928	0.007928	0.007928	0.007928	0.007928	0.007928	0.000000	0.007928	0.007928	0.007928	0.000000	0.000000	0.007928	0.007928	0.000000	0.000000	0.007928	0.046754	0.114936	0.204965	0.309169	0.158338	0.109062	0.056775	
268000	-79.981064	14	1	20	'Z 0 0 Z Z Z 0 0 0 0 0 Z 0 Z Z Z Z Z 0 Z 0 0 0 Z 0 0 0 Z Z 0 0 0 Z Z 0 Z 0 Z Z Z 0 0 	0.000000	0.005604	0.005604	0.000000	0.000000	0.000000	0.005604	0.005604	0.005604	0.005604	0.005604	0.000000	0.005604	0.000000	0.000000	0.000000	0.000000	0.000000	0.005604	0.000000	0.005604	0.005604	0.005604	0.000000	0.005604	0.005604	0.005604	0.000000	0.000000	0.005604	0.005604	0.005604	0.000000	0.000000	0.005604	0.000000	0.005604	0.000000	0.000000	0.000000	0.005604	0.005604	0.159601	0.132182	0.042292	0.602018	0.035644	0.017767	0.010496	
