Options:
Model:                           MultiState
Tree File Name:                  data/bantu.bttrees
Data File Name:                  data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/09-Aug-15_42.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3885408078
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/09-Aug-15_42.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
849000	-83.249490	353	2	13	'0 1 1 1 0 0 1 1 1 Z 0 1 1 Z 0 0 0 Z 0 Z 0 0 Z Z Z Z 1 1 Z 0 1 0 0 1 Z Z 0 0 1 0 Z Z 	2.656716	17.948876	17.948876	17.948876	2.656716	2.656716	17.948876	17.948876	17.948876	0.000000	2.656716	17.948876	17.948876	0.000000	2.656716	2.656716	2.656716	0.000000	2.656716	0.000000	2.656716	2.656716	0.000000	0.000000	0.000000	0.000000	17.948876	17.948876	0.000000	2.656716	17.948876	2.656716	2.656716	17.948876	0.000000	0.000000	2.656716	2.656716	17.948876	2.656716	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
850000	-82.958036	358	2	18	'0 1 1 1 Z 0 1 1 0 Z Z Z 1 0 0 Z 0 Z 0 Z Z 0 Z Z 1 Z 1 1 Z Z 1 0 0 Z Z Z Z 0 1 Z 1 0 	1.134955	5.221593	5.221593	5.221593	0.000000	1.134955	5.221593	5.221593	1.134955	0.000000	0.000000	0.000000	5.221593	1.134955	1.134955	0.000000	1.134955	0.000000	1.134955	0.000000	0.000000	1.134955	0.000000	0.000000	5.221593	0.000000	5.221593	5.221593	0.000000	0.000000	5.221593	1.134955	1.134955	0.000000	0.000000	0.000000	0.000000	1.134955	5.221593	0.000000	5.221593	1.134955	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
851000	-84.467995	372	2	15	'Z 1 1 1 1 0 1 1 0 0 Z Z 1 0 0 Z 0 Z 0 Z Z 0 Z Z 1 0 Z 1 Z 1 1 Z 0 0 Z Z Z 0 1 1 1 0 	0.000000	5.632758	5.632758	5.632758	5.632758	1.325997	5.632758	5.632758	1.325997	1.325997	0.000000	0.000000	5.632758	1.325997	1.325997	0.000000	1.325997	0.000000	1.325997	0.000000	0.000000	1.325997	0.000000	0.000000	5.632758	1.325997	0.000000	5.632758	0.000000	5.632758	5.632758	0.000000	1.325997	1.325997	0.000000	0.000000	0.000000	1.325997	5.632758	5.632758	5.632758	1.325997	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
852000	-84.456597	461	2	16	'Z 1 1 1 1 0 1 0 Z 0 1 1 1 Z 0 Z 0 0 0 Z 0 0 Z Z Z Z Z 1 Z 1 1 Z 0 0 Z Z 0 0 1 Z 1 Z 	0.000000	39.541162	39.541162	39.541162	39.541162	3.996525	39.541162	3.996525	0.000000	3.996525	39.541162	39.541162	39.541162	0.000000	3.996525	0.000000	3.996525	3.996525	3.996525	0.000000	3.996525	3.996525	0.000000	0.000000	0.000000	0.000000	0.000000	39.541162	0.000000	39.541162	39.541162	0.000000	3.996525	3.996525	0.000000	0.000000	3.996525	3.996525	39.541162	0.000000	39.541162	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
853000	-82.612753	857	2	16	'Z 1 1 1 1 0 1 Z 0 0 Z 0 1 0 0 Z 0 0 0 Z 0 0 Z Z 1 Z Z 1 Z Z 1 Z 0 0 Z 0 Z 0 1 Z 1 Z 	0.000000	8.227014	8.227014	8.227014	8.227014	0.922100	8.227014	0.000000	0.922100	0.922100	0.000000	0.922100	8.227014	0.922100	0.922100	0.000000	0.922100	0.922100	0.922100	0.000000	0.922100	0.922100	0.000000	0.000000	8.227014	0.000000	0.000000	8.227014	0.000000	0.000000	8.227014	0.000000	0.922100	0.922100	0.000000	0.922100	0.000000	0.922100	8.227014	0.000000	8.227014	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
854000	-82.822714	119	2	19	'Z 1 1 1 0 0 0 Z 0 Z Z Z 1 Z 1 0 0 0 0 Z 0 0 Z Z 1 Z Z 1 0 Z 1 Z 0 Z Z 0 Z 0 Z Z 1 Z 	0.000000	25.049072	25.049072	25.049072	2.801696	2.801696	2.801696	0.000000	2.801696	0.000000	0.000000	0.000000	25.049072	0.000000	25.049072	2.801696	2.801696	2.801696	2.801696	0.000000	2.801696	2.801696	0.000000	0.000000	25.049072	0.000000	0.000000	25.049072	2.801696	0.000000	25.049072	0.000000	2.801696	0.000000	0.000000	2.801696	0.000000	2.801696	0.000000	0.000000	25.049072	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
855000	-82.872567	572	2	9	'Z 1 1 1 0 0 0 1 0 Z Z Z 1 0 1 0 0 0 0 0 0 0 Z 0 1 Z 0 Z 0 0 1 0 0 1 Z 0 0 0 Z 1 1 1 	0.000000	41.094376	41.094376	41.094376	2.778281	2.778281	2.778281	41.094376	2.778281	0.000000	0.000000	0.000000	41.094376	2.778281	41.094376	2.778281	2.778281	2.778281	2.778281	2.778281	2.778281	2.778281	0.000000	2.778281	41.094376	0.000000	2.778281	0.000000	2.778281	2.778281	41.094376	2.778281	2.778281	41.094376	0.000000	2.778281	2.778281	2.778281	0.000000	41.094376	41.094376	41.094376	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
856000	-81.252088	902	2	12	'0 1 1 1 0 0 0 1 0 Z Z Z 1 0 Z 0 Z 0 0 0 0 0 0 0 1 Z Z Z 0 0 Z 0 0 1 Z 0 0 0 Z 1 Z 1 	0.481313	12.847819	12.847819	12.847819	0.481313	0.481313	0.481313	12.847819	0.481313	0.000000	0.000000	0.000000	12.847819	0.481313	0.000000	0.481313	0.000000	0.481313	0.481313	0.481313	0.481313	0.481313	0.481313	0.481313	12.847819	0.000000	0.000000	0.000000	0.481313	0.481313	0.000000	0.481313	0.481313	12.847819	0.000000	0.481313	0.481313	0.481313	0.000000	12.847819	0.000000	12.847819	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
857000	-81.858996	396	2	14	'0 1 1 1 0 Z 0 1 0 1 0 Z 1 0 Z 0 Z 0 0 0 0 Z Z Z 1 Z Z Z 0 0 Z 0 Z 1 0 0 0 Z Z 1 0 1 	1.609448	33.667399	33.667399	33.667399	1.609448	0.000000	1.609448	33.667399	1.609448	33.667399	1.609448	0.000000	33.667399	1.609448	0.000000	1.609448	0.000000	1.609448	1.609448	1.609448	1.609448	0.000000	0.000000	0.000000	33.667399	0.000000	0.000000	0.000000	1.609448	1.609448	0.000000	1.609448	0.000000	33.667399	1.609448	1.609448	1.609448	0.000000	0.000000	33.667399	1.609448	33.667399	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
858000	-82.733331	794	2	9	'0 1 1 1 0 0 0 1 0 1 0 0 1 1 Z 0 0 Z 0 0 0 Z 0 0 1 Z Z 0 Z 0 Z 0 1 1 0 0 0 Z 0 Z 0 1 	0.479996	15.831783	15.831783	15.831783	0.479996	0.479996	0.479996	15.831783	0.479996	15.831783	0.479996	0.479996	15.831783	15.831783	0.000000	0.479996	0.479996	0.000000	0.479996	0.479996	0.479996	0.000000	0.479996	0.479996	15.831783	0.000000	0.000000	0.479996	0.000000	0.479996	0.000000	0.479996	15.831783	15.831783	0.479996	0.479996	0.479996	0.000000	0.479996	0.000000	0.479996	15.831783	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
859000	-82.644580	92	2	9	'0 1 1 1 0 0 Z 1 0 1 0 0 Z 1 Z 0 0 0 0 Z 0 Z 0 0 1 Z Z 0 0 0 1 0 Z 1 0 0 Z 1 0 1 0 1 	0.939455	23.985128	23.985128	23.985128	0.939455	0.939455	0.000000	23.985128	0.939455	23.985128	0.939455	0.939455	0.000000	23.985128	0.000000	0.939455	0.939455	0.939455	0.939455	0.000000	0.939455	0.000000	0.939455	0.939455	23.985128	0.000000	0.000000	0.939455	0.939455	0.939455	23.985128	0.939455	0.000000	23.985128	0.939455	0.939455	0.000000	23.985128	0.939455	23.985128	0.939455	23.985128	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
860000	-83.377725	228	2	8	'Z 1 1 1 0 0 0 1 Z 1 0 0 Z 1 0 0 0 0 0 Z 0 Z Z 0 1 0 Z 0 0 Z 0 0 1 1 0 0 0 1 0 1 0 1 	0.000000	15.877321	15.877321	15.877321	0.621161	0.621161	0.621161	15.877321	0.000000	15.877321	0.621161	0.621161	0.000000	15.877321	0.621161	0.621161	0.621161	0.621161	0.621161	0.000000	0.621161	0.000000	0.000000	0.621161	15.877321	0.621161	0.000000	0.621161	0.621161	0.000000	0.621161	0.621161	15.877321	15.877321	0.621161	0.621161	0.621161	15.877321	0.621161	15.877321	0.621161	15.877321	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
861000	-84.550367	53	2	14	'0 1 1 1 0 0 0 1 Z Z 0 1 Z Z 0 0 0 0 0 Z 0 Z Z Z 1 Z Z 0 0 Z 0 Z Z 1 0 0 Z 1 0 1 0 1 	1.288992	10.062297	10.062297	10.062297	1.288992	1.288992	1.288992	10.062297	0.000000	0.000000	1.288992	10.062297	0.000000	0.000000	1.288992	1.288992	1.288992	1.288992	1.288992	0.000000	1.288992	0.000000	0.000000	0.000000	10.062297	0.000000	0.000000	1.288992	1.288992	0.000000	1.288992	0.000000	0.000000	10.062297	1.288992	1.288992	0.000000	10.062297	1.288992	10.062297	1.288992	10.062297	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
862000	-82.282931	638	2	13	'0 1 1 1 0 0 Z 1 1 1 0 1 0 0 0 0 0 0 0 Z 0 Z Z Z Z 0 Z 0 0 0 0 Z Z 1 0 Z 1 1 Z Z Z 1 	1.650828	18.081028	18.081028	18.081028	1.650828	1.650828	0.000000	18.081028	18.081028	18.081028	1.650828	18.081028	1.650828	1.650828	1.650828	1.650828	1.650828	1.650828	1.650828	0.000000	1.650828	0.000000	0.000000	0.000000	0.000000	1.650828	0.000000	1.650828	1.650828	1.650828	1.650828	0.000000	0.000000	18.081028	1.650828	0.000000	18.081028	18.081028	0.000000	0.000000	0.000000	18.081028	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
863000	-88.505134	23	1	12	'Z 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Z Z 0 Z Z 0 Z Z Z Z 0 Z 0 0 0 0 0 Z 0 0 0 Z 0 0 0 0 0 	0.000000	14.320382	14.320382	14.320382	14.320382	14.320382	14.320382	14.320382	14.320382	14.320382	14.320382	14.320382	14.320382	14.320382	14.320382	0.000000	0.000000	14.320382	0.000000	0.000000	14.320382	0.000000	0.000000	0.000000	0.000000	14.320382	0.000000	14.320382	14.320382	14.320382	14.320382	14.320382	0.000000	14.320382	14.320382	14.320382	0.000000	14.320382	14.320382	14.320382	14.320382	14.320382	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
864000	-87.747695	70	1	14	'Z Z 0 0 0 Z 0 0 0 0 0 0 0 0 0 0 Z 0 Z Z 0 Z Z Z 0 0 Z 0 0 0 0 0 Z 0 0 0 Z Z 0 0 0 Z 	0.000000	0.000000	14.490533	14.490533	14.490533	0.000000	14.490533	14.490533	14.490533	14.490533	14.490533	14.490533	14.490533	14.490533	14.490533	14.490533	0.000000	14.490533	0.000000	0.000000	14.490533	0.000000	0.000000	0.000000	14.490533	14.490533	0.000000	14.490533	14.490533	14.490533	14.490533	14.490533	0.000000	14.490533	14.490533	14.490533	0.000000	0.000000	14.490533	14.490533	14.490533	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
865000	-84.700207	218	1	20	'Z Z 0 0 Z Z 0 0 0 0 0 Z 0 0 0 0 Z 0 Z Z 0 Z Z Z 0 Z 0 0 Z Z Z Z Z 0 0 Z Z Z 0 0 0 0 	0.000000	0.000000	7.130293	7.130293	0.000000	0.000000	7.130293	7.130293	7.130293	7.130293	7.130293	0.000000	7.130293	7.130293	7.130293	7.130293	0.000000	7.130293	0.000000	0.000000	7.130293	0.000000	0.000000	0.000000	7.130293	0.000000	7.130293	7.130293	0.000000	0.000000	0.000000	0.000000	0.000000	7.130293	7.130293	0.000000	0.000000	0.000000	7.130293	7.130293	7.130293	7.130293	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
866000	-85.614303	710	1	15	'Z 0 0 Z Z Z 0 0 0 0 0 0 Z 0 0 0 0 Z Z Z 0 Z Z Z 0 Z Z 0 0 0 Z 0 0 0 0 Z 0 0 0 0 0 0 	0.000000	20.731418	20.731418	0.000000	0.000000	0.000000	20.731418	20.731418	20.731418	20.731418	20.731418	20.731418	0.000000	20.731418	20.731418	20.731418	20.731418	0.000000	0.000000	0.000000	20.731418	0.000000	0.000000	0.000000	20.731418	0.000000	0.000000	20.731418	20.731418	20.731418	0.000000	20.731418	20.731418	20.731418	20.731418	0.000000	20.731418	20.731418	20.731418	20.731418	20.731418	20.731418	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
867000	-81.038588	445	2	13	'Z 0 Z Z 1 1 1 Z 0 0 1 1 1 1 0 0 1 1 Z Z 1 Z Z Z 1 Z 0 1 Z 1 1 Z 1 1 0 0 1 1 0 Z 0 0 	0.000000	13.084842	0.000000	0.000000	4.010839	4.010839	4.010839	0.000000	13.084842	13.084842	4.010839	4.010839	4.010839	4.010839	13.084842	13.084842	4.010839	4.010839	0.000000	0.000000	4.010839	0.000000	0.000000	0.000000	4.010839	0.000000	13.084842	4.010839	0.000000	4.010839	4.010839	0.000000	4.010839	4.010839	13.084842	13.084842	4.010839	4.010839	13.084842	0.000000	13.084842	13.084842	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
868000	-82.958385	900	2	13	'Z 0 1 Z 1 Z 1 1 0 0 1 1 1 1 0 0 1 1 Z Z 1 Z Z Z 1 Z 0 1 Z 1 1 1 1 1 Z Z 0 0 Z 1 0 0 	0.000000	3.846358	0.692180	0.000000	0.692180	0.000000	0.692180	0.692180	3.846358	3.846358	0.692180	0.692180	0.692180	0.692180	3.846358	3.846358	0.692180	0.692180	0.000000	0.000000	0.692180	0.000000	0.000000	0.000000	0.692180	0.000000	3.846358	0.692180	0.000000	0.692180	0.692180	0.692180	0.692180	0.692180	0.000000	0.000000	3.846358	3.846358	0.000000	0.692180	3.846358	3.846358	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
869000	-86.611400	617	1	9	'0 0 0 0 0 Z 0 0 0 0 0 0 0 0 0 0 0 0 Z Z 0 Z Z Z 0 Z 0 0 Z 0 0 0 0 0 Z 0 0 0 0 0 0 0 	6.194440	6.194440	6.194440	6.194440	6.194440	0.000000	6.194440	6.194440	6.194440	6.194440	6.194440	6.194440	6.194440	6.194440	6.194440	6.194440	6.194440	6.194440	0.000000	0.000000	6.194440	0.000000	0.000000	0.000000	6.194440	0.000000	6.194440	6.194440	0.000000	6.194440	6.194440	6.194440	6.194440	6.194440	0.000000	6.194440	6.194440	6.194440	6.194440	6.194440	6.194440	6.194440	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
870000	-83.581406	718	1	17	'0 Z 0 0 Z Z 0 0 0 0 0 Z 0 Z 0 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z 0 0 0 0 Z 0 0 Z 0 0 0 	20.122331	0.000000	20.122331	20.122331	0.000000	0.000000	20.122331	20.122331	20.122331	20.122331	20.122331	0.000000	20.122331	0.000000	20.122331	20.122331	20.122331	0.000000	0.000000	0.000000	20.122331	0.000000	0.000000	0.000000	0.000000	0.000000	20.122331	20.122331	0.000000	20.122331	0.000000	20.122331	20.122331	20.122331	20.122331	0.000000	20.122331	20.122331	0.000000	20.122331	20.122331	20.122331	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
871000	-86.366493	6	1	20	'0 Z 0 Z Z 0 Z 0 0 0 0 Z 0 0 0 0 0 Z Z Z 0 Z Z Z Z Z Z 0 Z 0 0 0 Z 0 Z Z 0 0 Z 0 0 Z 	4.328798	0.000000	4.328798	0.000000	0.000000	4.328798	0.000000	4.328798	4.328798	4.328798	4.328798	0.000000	4.328798	4.328798	4.328798	4.328798	4.328798	0.000000	0.000000	0.000000	4.328798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.328798	0.000000	4.328798	4.328798	4.328798	0.000000	4.328798	0.000000	0.000000	4.328798	4.328798	0.000000	4.328798	4.328798	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
872000	-84.755774	112	1	23	'Z Z 0 Z Z 0 0 0 0 Z 0 0 Z 0 0 0 Z Z Z Z 0 Z Z Z Z Z Z 0 0 Z 0 0 Z 0 0 Z 0 Z Z 0 Z Z 	0.000000	0.000000	3.544636	0.000000	0.000000	3.544636	3.544636	3.544636	3.544636	0.000000	3.544636	3.544636	0.000000	3.544636	3.544636	3.544636	0.000000	0.000000	0.000000	0.000000	3.544636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.544636	3.544636	0.000000	3.544636	3.544636	0.000000	3.544636	3.544636	0.000000	3.544636	0.000000	0.000000	3.544636	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
873000	-84.420543	23	1	25	'Z Z 0 Z Z Z 0 Z 0 Z 0 0 Z 0 0 0 Z Z Z Z 0 Z Z Z Z Z Z 0 Z Z 0 0 0 0 Z Z Z Z Z 0 0 0 	0.000000	0.000000	4.198885	0.000000	0.000000	0.000000	4.198885	0.000000	4.198885	0.000000	4.198885	4.198885	0.000000	4.198885	4.198885	4.198885	0.000000	0.000000	0.000000	0.000000	4.198885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.198885	0.000000	0.000000	4.198885	4.198885	4.198885	4.198885	0.000000	0.000000	0.000000	0.000000	0.000000	4.198885	4.198885	4.198885	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
874000	-85.227039	216	1	26	'Z Z 0 0 Z Z 0 0 0 Z 0 Z Z 0 0 0 Z 0 Z Z 0 Z Z Z Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z Z 0 0 Z 	0.000000	0.000000	11.043584	11.043584	0.000000	0.000000	11.043584	11.043584	11.043584	0.000000	11.043584	0.000000	0.000000	11.043584	11.043584	11.043584	0.000000	11.043584	0.000000	0.000000	11.043584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.043584	0.000000	0.000000	0.000000	0.000000	0.000000	11.043584	0.000000	0.000000	11.043584	0.000000	0.000000	11.043584	11.043584	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
875000	-86.065434	637	1	25	'0 Z 0 Z Z 0 0 Z 0 0 0 Z Z 0 0 Z Z 0 Z Z 0 Z Z Z Z Z Z 0 Z Z Z Z 0 0 Z Z 0 Z Z 0 0 Z 	3.862027	0.000000	3.862027	0.000000	0.000000	3.862027	3.862027	0.000000	3.862027	3.862027	3.862027	0.000000	0.000000	3.862027	3.862027	0.000000	0.000000	3.862027	0.000000	0.000000	3.862027	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.862027	0.000000	0.000000	0.000000	0.000000	3.862027	3.862027	0.000000	0.000000	3.862027	0.000000	0.000000	3.862027	3.862027	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
876000	-86.183401	303	1	18	'0 Z 0 Z Z 0 0 Z 0 0 0 Z 0 0 0 0 0 0 Z Z 0 Z Z Z Z Z Z 0 0 Z Z 0 0 0 0 Z 0 Z 0 0 0 Z 	13.521260	0.000000	13.521260	0.000000	0.000000	13.521260	13.521260	0.000000	13.521260	13.521260	13.521260	0.000000	13.521260	13.521260	13.521260	13.521260	13.521260	13.521260	0.000000	0.000000	13.521260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.521260	13.521260	0.000000	0.000000	13.521260	13.521260	13.521260	13.521260	0.000000	13.521260	0.000000	13.521260	13.521260	13.521260	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
877000	-84.721621	785	1	19	'0 Z 0 0 Z 0 0 0 0 Z 0 0 Z 0 0 0 Z Z Z Z 0 Z Z Z 0 Z Z 0 Z Z Z 0 0 0 Z 0 0 Z 0 0 Z 0 	58.571622	0.000000	58.571622	58.571622	0.000000	58.571622	58.571622	58.571622	58.571622	0.000000	58.571622	58.571622	0.000000	58.571622	58.571622	58.571622	0.000000	0.000000	0.000000	0.000000	58.571622	0.000000	0.000000	0.000000	58.571622	0.000000	0.000000	58.571622	0.000000	0.000000	0.000000	58.571622	58.571622	58.571622	0.000000	58.571622	58.571622	0.000000	58.571622	58.571622	0.000000	58.571622	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
878000	-86.456846	281	1	20	'Z 0 0 Z Z Z Z 0 0 0 Z 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 Z 0 0 Z Z 0 0 0 Z 0 Z 	0.000000	13.944339	13.944339	0.000000	0.000000	0.000000	0.000000	13.944339	13.944339	13.944339	0.000000	13.944339	13.944339	13.944339	13.944339	13.944339	13.944339	0.000000	0.000000	0.000000	13.944339	0.000000	0.000000	0.000000	0.000000	0.000000	13.944339	13.944339	0.000000	13.944339	13.944339	0.000000	13.944339	13.944339	0.000000	0.000000	13.944339	13.944339	13.944339	0.000000	13.944339	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
879000	-86.665732	622	1	21	'Z 0 0 0 Z Z 0 0 Z Z Z Z Z Z 0 0 0 Z Z Z 0 Z Z Z 0 Z 0 0 Z 0 Z 0 0 0 0 Z 0 0 0 Z 0 Z 	0.000000	3.337228	3.337228	3.337228	0.000000	0.000000	3.337228	3.337228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.337228	3.337228	3.337228	0.000000	0.000000	0.000000	3.337228	0.000000	0.000000	0.000000	3.337228	0.000000	3.337228	3.337228	0.000000	3.337228	0.000000	3.337228	3.337228	3.337228	3.337228	0.000000	3.337228	3.337228	3.337228	0.000000	3.337228	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
880000	-88.542309	643	1	18	'0 0 0 0 Z 0 0 0 0 Z Z Z 0 Z 0 Z 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 0 0 0 0 Z 0 0 0 Z 0 Z 	8.597719	8.597719	8.597719	8.597719	0.000000	8.597719	8.597719	8.597719	8.597719	0.000000	0.000000	0.000000	8.597719	0.000000	8.597719	0.000000	8.597719	0.000000	0.000000	0.000000	8.597719	0.000000	0.000000	0.000000	0.000000	0.000000	8.597719	8.597719	0.000000	8.597719	8.597719	8.597719	8.597719	8.597719	8.597719	0.000000	8.597719	8.597719	8.597719	0.000000	8.597719	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
881000	-87.086341	191	1	15	'Z 0 0 0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 0 0 0 0 0 Z 0 0 0 0 0 Z 	0.000000	2.046160	2.046160	2.046160	2.046160	2.046160	2.046160	2.046160	2.046160	2.046160	2.046160	2.046160	2.046160	0.000000	2.046160	0.000000	2.046160	0.000000	0.000000	0.000000	2.046160	0.000000	0.000000	0.000000	0.000000	0.000000	2.046160	0.000000	0.000000	2.046160	2.046160	2.046160	2.046160	2.046160	2.046160	0.000000	2.046160	2.046160	2.046160	2.046160	2.046160	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
882000	-83.898354	971	1	15	'0 0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 0 Z Z Z Z 0 Z Z Z Z Z Z 0 Z 0 0 0 Z 0 0 Z 0 0 0 0 0 0 	5.205837	5.205837	5.205837	5.205837	5.205837	5.205837	5.205837	5.205837	5.205837	5.205837	5.205837	0.000000	5.205837	0.000000	5.205837	5.205837	0.000000	0.000000	0.000000	0.000000	5.205837	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.205837	0.000000	5.205837	5.205837	5.205837	0.000000	5.205837	5.205837	0.000000	5.205837	5.205837	5.205837	5.205837	5.205837	5.205837	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
883000	-84.082317	829	1	16	'Z 0 0 0 0 0 Z 0 0 0 Z 0 0 Z 0 0 Z 0 Z Z 0 Z Z Z 0 Z Z 0 0 Z 0 Z 0 0 0 Z 0 0 0 0 0 Z 	0.000000	10.161216	10.161216	10.161216	10.161216	10.161216	0.000000	10.161216	10.161216	10.161216	0.000000	10.161216	10.161216	0.000000	10.161216	10.161216	0.000000	10.161216	0.000000	0.000000	10.161216	0.000000	0.000000	0.000000	10.161216	0.000000	0.000000	10.161216	10.161216	0.000000	10.161216	0.000000	10.161216	10.161216	10.161216	0.000000	10.161216	10.161216	10.161216	10.161216	10.161216	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
