Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/bantu.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/15-Aug-07_31.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1215141167
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/15-Aug-07_31.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
286000	-84.260826	300	2	13	'Z 1 Z Z 1 0 1 0 Z 0 0 1 Z 1 0 0 Z 1 Z Z 1 1 1 Z Z 0 0 1 0 1 1 0 1 0 0 Z 0 1 1 0 Z Z 	0.000000	2.385881	0.000000	0.000000	2.385881	26.796860	2.385881	26.796860	0.000000	26.796860	26.796860	2.385881	0.000000	2.385881	26.796860	26.796860	0.000000	2.385881	0.000000	0.000000	2.385881	2.385881	2.385881	0.000000	0.000000	26.796860	26.796860	2.385881	26.796860	2.385881	2.385881	26.796860	2.385881	26.796860	26.796860	0.000000	26.796860	2.385881	2.385881	26.796860	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
287000	-86.381405	945	2	12	'1 Z Z Z Z 0 1 0 Z 0 0 1 Z 1 0 0 Z 1 Z Z Z 1 1 Z Z 0 0 0 0 1 1 0 1 0 0 0 0 1 1 0 1 0 	2.282129	0.000000	0.000000	0.000000	0.000000	10.233587	2.282129	10.233587	0.000000	10.233587	10.233587	2.282129	0.000000	2.282129	10.233587	10.233587	0.000000	2.282129	0.000000	0.000000	0.000000	2.282129	2.282129	0.000000	0.000000	10.233587	10.233587	10.233587	10.233587	2.282129	2.282129	10.233587	2.282129	10.233587	10.233587	10.233587	10.233587	2.282129	2.282129	10.233587	2.282129	10.233587	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
288000	-84.838755	585	3	15	'Z Z 0 1 2 0 1 0 2 0 Z Z Z 1 Z 0 Z 1 Z Z Z 1 1 Z 2 0 0 0 Z 1 Z Z 2 0 0 1 0 2 1 0 2 Z 	0.000000	0.000000	43.225434	5.095667	1.991657	43.225434	5.095667	43.225434	1.991657	43.225434	0.000000	0.000000	0.000000	5.095667	0.000000	43.225434	0.000000	5.095667	0.000000	0.000000	0.000000	5.095667	5.095667	0.000000	1.991657	43.225434	43.225434	43.225434	0.000000	5.095667	0.000000	0.000000	1.991657	43.225434	43.225434	5.095667	43.225434	1.991657	5.095667	43.225434	1.991657	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
289000	-85.221729	793	2	16	'1 1 0 1 Z 0 1 0 1 0 0 1 1 1 Z 0 Z Z Z Z Z 1 Z 1 1 Z 0 0 Z Z Z Z 1 0 0 Z 0 1 1 0 Z Z 	1.831155	1.831155	11.708657	1.831155	0.000000	11.708657	1.831155	11.708657	1.831155	11.708657	11.708657	1.831155	1.831155	1.831155	0.000000	11.708657	0.000000	0.000000	0.000000	0.000000	0.000000	1.831155	0.000000	1.831155	1.831155	0.000000	11.708657	11.708657	0.000000	0.000000	0.000000	0.000000	1.831155	11.708657	11.708657	0.000000	11.708657	1.831155	1.831155	11.708657	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
290000	-83.173892	262	2	11	'Z 1 0 1 Z 0 1 0 1 0 0 1 1 1 Z 0 Z Z Z Z Z 1 Z 1 1 1 0 0 Z Z 1 1 1 1 0 1 0 1 1 0 1 0 	0.000000	5.154312	19.519803	5.154312	0.000000	19.519803	5.154312	19.519803	5.154312	19.519803	19.519803	5.154312	5.154312	5.154312	0.000000	19.519803	0.000000	0.000000	0.000000	0.000000	0.000000	5.154312	0.000000	5.154312	5.154312	5.154312	19.519803	19.519803	0.000000	0.000000	5.154312	5.154312	5.154312	5.154312	19.519803	5.154312	19.519803	5.154312	5.154312	19.519803	5.154312	19.519803	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
291000	-82.490187	117	2	11	'1 1 0 1 Z 0 1 0 1 0 Z 0 1 Z Z 0 1 Z Z Z 1 1 Z 1 1 1 0 0 Z Z 1 1 1 1 0 1 0 1 1 Z 1 0 	0.730571	0.730571	8.289749	0.730571	0.000000	8.289749	0.730571	8.289749	0.730571	8.289749	0.000000	8.289749	0.730571	0.000000	0.000000	8.289749	0.730571	0.000000	0.000000	0.000000	0.730571	0.730571	0.000000	0.730571	0.730571	0.730571	8.289749	8.289749	0.000000	0.000000	0.730571	0.730571	0.730571	0.730571	8.289749	0.730571	8.289749	0.730571	0.730571	0.000000	0.730571	8.289749	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
292000	-82.153572	168	2	14	'1 Z 1 1 0 0 1 0 1 Z Z Z 1 Z Z 0 1 Z 1 Z 1 Z Z 1 Z 1 0 0 Z Z 1 1 1 1 0 1 0 1 1 Z 1 0 	1.200638	0.000000	1.200638	1.200638	23.753717	23.753717	1.200638	23.753717	1.200638	0.000000	0.000000	0.000000	1.200638	0.000000	0.000000	23.753717	1.200638	0.000000	1.200638	0.000000	1.200638	0.000000	0.000000	1.200638	0.000000	1.200638	23.753717	23.753717	0.000000	0.000000	1.200638	1.200638	1.200638	1.200638	23.753717	1.200638	23.753717	1.200638	1.200638	0.000000	1.200638	23.753717	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
293000	-82.772318	549	2	15	'1 Z 1 1 0 0 1 1 1 0 Z 1 1 Z Z 0 1 1 1 1 1 Z Z 1 Z Z 0 0 1 Z 1 Z Z Z 0 1 0 0 Z Z Z 0 	0.190009	0.000000	0.190009	0.190009	4.962103	4.962103	0.190009	0.190009	0.190009	4.962103	0.000000	0.190009	0.190009	0.000000	0.000000	4.962103	0.190009	0.190009	0.190009	0.190009	0.190009	0.000000	0.000000	0.190009	0.000000	0.000000	4.962103	4.962103	0.190009	0.000000	0.190009	0.000000	0.000000	0.000000	4.962103	0.190009	4.962103	4.962103	0.000000	0.000000	0.000000	4.962103	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
294000	-84.443484	655	2	11	'1 Z Z 0 0 0 1 1 1 0 1 Z 1 Z Z 0 1 1 1 1 1 Z 1 1 Z 1 0 0 1 Z 1 Z 1 1 0 Z 0 1 1 0 Z 0 	0.490871	0.000000	0.000000	16.655615	16.655615	16.655615	0.490871	0.490871	0.490871	16.655615	0.490871	0.000000	0.490871	0.000000	0.000000	16.655615	0.490871	0.490871	0.490871	0.490871	0.490871	0.000000	0.490871	0.490871	0.000000	0.490871	16.655615	16.655615	0.490871	0.000000	0.490871	0.000000	0.490871	0.490871	16.655615	0.000000	16.655615	0.490871	0.490871	16.655615	0.000000	16.655615	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
295000	-83.180857	45	2	17	'Z Z Z 1 1 1 0 0 0 1 0 Z 0 Z Z 1 0 0 0 0 Z 0 Z Z Z Z 1 1 Z Z 0 Z 0 Z 1 Z 1 0 0 1 Z 1 	0.000000	0.000000	0.000000	27.304986	27.304986	27.304986	2.971916	2.971916	2.971916	27.304986	2.971916	0.000000	2.971916	0.000000	0.000000	27.304986	2.971916	2.971916	2.971916	2.971916	0.000000	2.971916	0.000000	0.000000	0.000000	0.000000	27.304986	27.304986	0.000000	0.000000	2.971916	0.000000	2.971916	0.000000	27.304986	0.000000	27.304986	2.971916	2.971916	27.304986	0.000000	27.304986	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
296000	-82.452046	984	2	16	'Z 0 0 1 1 1 Z 0 0 0 0 0 0 Z Z 1 0 0 0 Z Z 0 Z Z Z 0 1 1 0 Z Z Z 0 Z 1 Z 1 0 Z 1 Z 1 	0.000000	2.893079	2.893079	28.844293	28.844293	28.844293	0.000000	2.893079	2.893079	2.893079	2.893079	2.893079	2.893079	0.000000	0.000000	28.844293	2.893079	2.893079	2.893079	0.000000	0.000000	2.893079	0.000000	0.000000	0.000000	2.893079	28.844293	28.844293	2.893079	0.000000	0.000000	0.000000	2.893079	0.000000	28.844293	0.000000	28.844293	2.893079	0.000000	28.844293	0.000000	28.844293	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
297000	-83.567847	962	2	14	'Z 0 0 1 1 1 Z 0 0 Z 1 0 0 Z Z 1 Z 0 0 Z Z 0 0 Z Z 0 1 1 0 0 0 Z 0 Z 1 Z 1 0 1 1 Z 1 	0.000000	0.734385	0.734385	10.059822	10.059822	10.059822	0.000000	0.734385	0.734385	0.000000	10.059822	0.734385	0.734385	0.000000	0.000000	10.059822	0.000000	0.734385	0.734385	0.000000	0.000000	0.734385	0.734385	0.000000	0.000000	0.734385	10.059822	10.059822	0.734385	0.734385	0.734385	0.000000	0.734385	0.000000	10.059822	0.000000	10.059822	0.734385	10.059822	10.059822	0.000000	10.059822	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
298000	-84.792726	816	2	15	'Z 0 1 Z 1 Z 0 0 0 Z 1 0 0 Z 0 1 Z 0 0 0 Z 0 0 Z 0 0 1 1 0 0 Z Z 0 Z 1 0 Z 0 Z 1 Z Z 	0.000000	1.062159	21.088143	0.000000	21.088143	0.000000	1.062159	1.062159	1.062159	0.000000	21.088143	1.062159	1.062159	0.000000	1.062159	21.088143	0.000000	1.062159	1.062159	1.062159	0.000000	1.062159	1.062159	0.000000	1.062159	1.062159	21.088143	21.088143	1.062159	1.062159	0.000000	0.000000	1.062159	0.000000	21.088143	1.062159	0.000000	1.062159	0.000000	21.088143	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
299000	-83.227393	659	2	17	'0 Z 1 Z 1 Z 0 0 0 1 1 Z Z Z Z 1 Z 0 0 0 Z 0 0 Z 0 Z 1 1 0 0 Z Z Z Z 1 0 0 0 1 Z 0 Z 	0.217514	0.000000	3.728831	0.000000	3.728831	0.000000	0.217514	0.217514	0.217514	3.728831	3.728831	0.000000	0.000000	0.000000	0.000000	3.728831	0.000000	0.217514	0.217514	0.217514	0.000000	0.217514	0.217514	0.000000	0.217514	0.000000	3.728831	3.728831	0.217514	0.217514	0.000000	0.000000	0.000000	0.000000	3.728831	0.217514	0.217514	0.217514	3.728831	0.000000	0.217514	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
300000	-82.115562	886	2	18	'Z Z Z 1 1 Z Z 0 Z 1 Z 0 Z Z Z 1 0 0 0 0 0 0 Z Z 0 Z 1 1 0 0 1 0 Z Z 1 Z Z 0 1 Z 0 0 	0.000000	0.000000	0.000000	23.619737	23.619737	0.000000	0.000000	0.958994	0.000000	23.619737	0.000000	0.958994	0.000000	0.000000	0.000000	23.619737	0.958994	0.958994	0.958994	0.958994	0.958994	0.958994	0.000000	0.000000	0.958994	0.000000	23.619737	23.619737	0.958994	0.958994	23.619737	0.958994	0.000000	0.000000	23.619737	0.000000	0.000000	0.958994	23.619737	0.000000	0.958994	0.958994	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
301000	-82.533069	511	2	16	'Z 0 Z 1 Z Z 0 0 Z 1 1 Z Z Z Z 1 0 0 0 Z Z 0 Z Z 0 0 1 1 0 0 1 0 0 1 1 0 Z Z Z 0 1 0 	0.000000	1.641838	0.000000	18.847421	0.000000	0.000000	1.641838	1.641838	0.000000	18.847421	18.847421	0.000000	0.000000	0.000000	0.000000	18.847421	1.641838	1.641838	1.641838	0.000000	0.000000	1.641838	0.000000	0.000000	1.641838	1.641838	18.847421	18.847421	1.641838	1.641838	18.847421	1.641838	1.641838	18.847421	18.847421	1.641838	0.000000	0.000000	0.000000	1.641838	18.847421	1.641838	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
302000	-82.240174	657	2	13	'0 0 1 1 1 0 0 0 0 Z 1 Z Z Z 1 1 Z Z 0 Z Z 0 Z Z 0 0 1 1 0 0 Z 0 0 1 1 0 1 Z Z 0 1 0 	3.250306	3.250306	14.844515	14.844515	14.844515	3.250306	3.250306	3.250306	3.250306	0.000000	14.844515	0.000000	0.000000	0.000000	14.844515	14.844515	0.000000	0.000000	3.250306	0.000000	0.000000	3.250306	0.000000	0.000000	3.250306	3.250306	14.844515	14.844515	3.250306	3.250306	0.000000	3.250306	3.250306	14.844515	14.844515	3.250306	14.844515	0.000000	0.000000	3.250306	14.844515	3.250306	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
303000	-82.207661	680	1	18	'0 0 0 Z 0 0 0 Z 0 Z 0 Z Z Z 0 0 Z Z Z Z Z 0 Z Z 0 0 0 0 0 0 Z 0 0 0 0 Z 0 Z Z 0 0 Z 	0.021090	0.021090	0.021090	0.000000	0.021090	0.021090	0.021090	0.000000	0.021090	0.000000	0.021090	0.000000	0.000000	0.000000	0.021090	0.021090	0.000000	0.000000	0.000000	0.000000	0.000000	0.021090	0.000000	0.000000	0.021090	0.021090	0.021090	0.021090	0.021090	0.021090	0.000000	0.021090	0.021090	0.021090	0.021090	0.000000	0.021090	0.000000	0.000000	0.021090	0.021090	0.000000	0.142436	0.098774	0.241866	0.108836	0.141991	0.140703	0.125394	
304000	-85.214762	350	1	15	'0 0 0 0 0 0 0 0 0 0 0 0 0 Z 0 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 Z 0 0 Z 0 Z Z 0 0 Z 	6.782824	6.782824	6.782824	6.782824	6.782824	6.782824	6.782824	6.782824	6.782824	6.782824	6.782824	6.782824	6.782824	0.000000	6.782824	6.782824	0.000000	0.000000	0.000000	0.000000	0.000000	6.782824	0.000000	0.000000	6.782824	0.000000	6.782824	6.782824	6.782824	0.000000	6.782824	6.782824	0.000000	6.782824	6.782824	0.000000	6.782824	0.000000	0.000000	6.782824	6.782824	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
305000	-84.064435	317	1	17	'0 0 0 0 Z 0 0 0 0 Z 0 Z Z Z 0 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 Z 0 0 Z Z 0 0 0 0 0 0 	1.071546	1.071546	1.071546	1.071546	0.000000	1.071546	1.071546	1.071546	1.071546	0.000000	1.071546	0.000000	0.000000	0.000000	1.071546	1.071546	0.000000	0.000000	0.000000	0.000000	0.000000	1.071546	0.000000	0.000000	1.071546	0.000000	1.071546	1.071546	0.000000	1.071546	1.071546	0.000000	1.071546	1.071546	0.000000	0.000000	1.071546	1.071546	1.071546	1.071546	1.071546	1.071546	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
306000	-81.163431	890	1	24	'Z Z Z Z Z 0 Z 0 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 Z Z Z 0 0 Z 0 Z Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.023047	0.000000	0.023047	0.023047	0.023047	0.023047	0.023047	0.000000	0.000000	0.000000	0.023047	0.000000	0.000000	0.000000	0.000000	0.000000	0.023047	0.000000	0.000000	0.023047	0.000000	0.023047	0.023047	0.023047	0.000000	0.023047	0.023047	0.023047	0.000000	0.000000	0.000000	0.023047	0.023047	0.000000	0.023047	0.000000	0.000000	0.038087	0.187500	0.144784	0.234265	0.147444	0.110069	0.137850	
307000	-79.241042	389	1	17	'0 0 0 Z Z 0 0 0 0 0 Z 0 Z Z Z Z Z 0 Z Z Z 0 Z Z 0 0 0 0 0 0 0 0 0 Z 0 Z 0 0 0 0 Z Z 	0.026004	0.026004	0.026004	0.000000	0.000000	0.026004	0.026004	0.026004	0.026004	0.026004	0.000000	0.026004	0.000000	0.000000	0.000000	0.000000	0.000000	0.026004	0.000000	0.000000	0.000000	0.026004	0.000000	0.000000	0.026004	0.026004	0.026004	0.026004	0.026004	0.026004	0.026004	0.026004	0.026004	0.000000	0.026004	0.000000	0.026004	0.026004	0.026004	0.026004	0.000000	0.000000	0.153149	0.151676	0.093730	0.172425	0.147479	0.128642	0.152899	
308000	-84.814523	968	1	21	'0 0 0 Z 0 0 0 0 0 0 Z Z Z Z 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 Z 0 0 Z Z Z 0 0 0 Z Z 	12.772742	12.772742	12.772742	0.000000	12.772742	12.772742	12.772742	12.772742	12.772742	12.772742	0.000000	0.000000	0.000000	0.000000	12.772742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.772742	0.000000	0.000000	12.772742	0.000000	12.772742	12.772742	12.772742	0.000000	12.772742	0.000000	12.772742	12.772742	0.000000	0.000000	0.000000	12.772742	12.772742	12.772742	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
309000	-84.266954	939	1	19	'0 0 0 Z 0 0 0 0 0 Z 0 0 Z Z 0 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 Z 0 0 Z Z Z Z 0 0 Z 	0.634798	0.634798	0.634798	0.000000	0.634798	0.634798	0.634798	0.634798	0.634798	0.000000	0.634798	0.634798	0.000000	0.000000	0.634798	0.634798	0.000000	0.000000	0.000000	0.000000	0.000000	0.634798	0.000000	0.000000	0.634798	0.000000	0.634798	0.634798	0.634798	0.000000	0.634798	0.634798	0.000000	0.634798	0.634798	0.000000	0.000000	0.000000	0.000000	0.634798	0.634798	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
310000	-86.701610	675	1	19	'0 Z 0 0 0 Z 0 Z 0 0 0 Z Z Z 0 0 0 Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 Z 0 Z 0 0 0 Z Z 0 0 0 Z 	4.616997	0.000000	4.616997	4.616997	4.616997	0.000000	4.616997	0.000000	4.616997	4.616997	4.616997	0.000000	0.000000	0.000000	4.616997	4.616997	4.616997	0.000000	0.000000	0.000000	0.000000	4.616997	0.000000	0.000000	4.616997	0.000000	4.616997	4.616997	0.000000	4.616997	0.000000	4.616997	0.000000	4.616997	4.616997	4.616997	0.000000	0.000000	4.616997	4.616997	4.616997	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
311000	-84.882413	904	1	22	'0 0 0 0 0 Z 0 Z 0 0 Z Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 Z Z 0 Z Z 0 Z 0 0 Z Z 0 0 Z Z 	0.042001	0.042001	0.042001	0.042001	0.042001	0.000000	0.042001	0.000000	0.042001	0.042001	0.000000	0.000000	0.000000	0.000000	0.042001	0.000000	0.042001	0.000000	0.000000	0.000000	0.000000	0.042001	0.000000	0.000000	0.042001	0.042001	0.042001	0.000000	0.000000	0.042001	0.000000	0.000000	0.042001	0.000000	0.042001	0.042001	0.000000	0.000000	0.042001	0.042001	0.000000	0.000000	0.140152	0.141575	0.140907	0.154497	0.139030	0.135775	0.148065	
312000	-84.739182	739	1	23	'0 Z 0 0 0 Z 0 Z 0 0 Z Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 0 Z 0 Z Z 0 Z 0 0 Z Z 0 Z Z Z 	0.027797	0.000000	0.027797	0.027797	0.027797	0.000000	0.027797	0.000000	0.027797	0.027797	0.000000	0.000000	0.000000	0.000000	0.027797	0.000000	0.027797	0.000000	0.000000	0.000000	0.000000	0.027797	0.000000	0.000000	0.027797	0.027797	0.027797	0.027797	0.000000	0.027797	0.000000	0.000000	0.027797	0.000000	0.027797	0.027797	0.000000	0.000000	0.027797	0.000000	0.000000	0.000000	0.146537	0.148008	0.155559	0.173764	0.148083	0.124033	0.104016	
313000	-82.286913	348	1	17	'0 0 0 0 0 Z 0 0 0 0 0 Z Z Z Z Z Z 0 0 Z Z 0 Z Z 0 0 0 Z Z 0 0 Z 0 Z 0 0 0 Z 0 Z 0 0 	0.015872	0.015872	0.015872	0.015872	0.015872	0.000000	0.015872	0.015872	0.015872	0.015872	0.015872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015872	0.015872	0.000000	0.000000	0.015872	0.000000	0.000000	0.015872	0.015872	0.015872	0.000000	0.000000	0.015872	0.015872	0.000000	0.015872	0.000000	0.015872	0.015872	0.015872	0.000000	0.015872	0.000000	0.015872	0.015872	0.185242	0.182827	0.017275	0.392652	0.090967	0.065225	0.065813	
314000	-82.912067	852	1	18	'Z Z Z 0 0 Z Z Z 0 0 0 Z Z Z Z 0 0 0 Z Z Z 0 Z Z 0 0 0 0 Z 0 Z 0 0 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.032066	0.032066	0.000000	0.000000	0.000000	0.032066	0.032066	0.032066	0.000000	0.000000	0.000000	0.000000	0.032066	0.032066	0.032066	0.000000	0.000000	0.000000	0.032066	0.000000	0.000000	0.032066	0.032066	0.032066	0.032066	0.000000	0.032066	0.000000	0.032066	0.032066	0.032066	0.032066	0.000000	0.032066	0.032066	0.032066	0.032066	0.032066	0.032066	0.118273	0.149377	0.133120	0.172260	0.139574	0.146621	0.140774	
315000	-84.794333	848	1	20	'Z 0 0 Z Z Z Z 0 0 0 Z Z Z 0 0 Z 0 0 Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 Z 0 0 0 Z 0 0 0 0 Z Z 	0.000000	13.753348	13.753348	0.000000	0.000000	0.000000	0.000000	13.753348	13.753348	13.753348	0.000000	0.000000	0.000000	13.753348	13.753348	0.000000	13.753348	13.753348	0.000000	0.000000	0.000000	13.753348	0.000000	0.000000	13.753348	0.000000	13.753348	13.753348	13.753348	0.000000	13.753348	0.000000	13.753348	13.753348	13.753348	0.000000	13.753348	13.753348	13.753348	13.753348	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
316000	-84.609442	565	1	21	'Z 0 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 Z 0 0 Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 0 Z Z 0 0 0 Z Z 	0.000000	0.375057	0.375057	0.000000	0.000000	0.000000	0.000000	0.000000	0.375057	0.375057	0.000000	0.375057	0.000000	0.000000	0.375057	0.000000	0.375057	0.375057	0.000000	0.000000	0.000000	0.375057	0.000000	0.000000	0.375057	0.000000	0.375057	0.375057	0.375057	0.000000	0.375057	0.375057	0.375057	0.375057	0.375057	0.000000	0.000000	0.375057	0.375057	0.375057	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
317000	-84.472514	434	1	18	'Z 0 0 Z Z Z Z 0 0 Z Z 0 Z Z 0 Z 0 0 Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 Z 0 0 0 0 0 0 0 0 0 0 	0.000000	11.228371	11.228371	0.000000	0.000000	0.000000	0.000000	11.228371	11.228371	0.000000	0.000000	11.228371	0.000000	0.000000	11.228371	0.000000	11.228371	11.228371	0.000000	0.000000	0.000000	11.228371	0.000000	0.000000	11.228371	0.000000	11.228371	11.228371	11.228371	0.000000	11.228371	0.000000	11.228371	11.228371	11.228371	11.228371	11.228371	11.228371	11.228371	11.228371	11.228371	11.228371	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
318000	-84.651300	916	1	20	'Z Z 0 Z 0 Z Z 0 0 Z 0 0 Z Z 0 Z Z 0 Z Z Z 0 Z Z Z Z 0 0 0 Z 0 Z 0 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	29.299915	0.000000	29.299915	0.000000	0.000000	29.299915	29.299915	0.000000	29.299915	29.299915	0.000000	0.000000	29.299915	0.000000	0.000000	29.299915	0.000000	0.000000	0.000000	29.299915	0.000000	0.000000	0.000000	0.000000	29.299915	29.299915	29.299915	0.000000	29.299915	0.000000	29.299915	29.299915	29.299915	0.000000	29.299915	29.299915	29.299915	29.299915	29.299915	29.299915	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
319000	-85.024425	97	1	20	'Z 0 0 Z Z Z 0 Z 0 0 0 0 Z 0 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 0 0 Z 0 0 0 0 0 Z 0 0 Z 0 Z Z 	0.000000	1.498015	1.498015	0.000000	0.000000	0.000000	1.498015	0.000000	1.498015	1.498015	1.498015	1.498015	0.000000	1.498015	1.498015	0.000000	1.498015	0.000000	0.000000	0.000000	0.000000	1.498015	0.000000	0.000000	0.000000	0.000000	1.498015	1.498015	1.498015	0.000000	1.498015	1.498015	1.498015	1.498015	1.498015	0.000000	1.498015	1.498015	0.000000	1.498015	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
320000	-85.229843	204	1	22	'Z 0 0 Z Z Z 0 Z 0 0 0 0 Z 0 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 0 0 Z 0 Z 0 0 0 Z 0 0 Z Z Z Z 	0.000000	4.168605	4.168605	0.000000	0.000000	0.000000	4.168605	0.000000	4.168605	4.168605	4.168605	4.168605	0.000000	4.168605	4.168605	0.000000	4.168605	0.000000	0.000000	0.000000	0.000000	4.168605	0.000000	0.000000	0.000000	0.000000	4.168605	4.168605	4.168605	0.000000	4.168605	0.000000	4.168605	4.168605	4.168605	0.000000	4.168605	4.168605	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
