Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2390388050
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
983300000	-12.582937	187	9.154818	1	6	'0 0 0 0 Z 0 Z 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.143566	0.002326	0.854108	0.000000	
983350000	-14.544798	118	1.972510	1	4	'Z 0 0 0 Z 0 0 Z 0 0 0 Z 	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000176	0.000000	0.999824	0.000000	
983400000	-11.589235	583	2.730279	1	3	'Z 0 0 0 0 Z 0 0 0 0 Z 0 	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.001000	0.000289	0.993479	0.005232	
983450000	-11.602164	682	2.243892	1	6	'Z Z Z 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
983500000	-12.611577	760	5.808891	1	5	'0 0 Z 0 0 Z Z 0 0 0 Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.004946	0.003090	0.991084	0.000880	
983550000	-12.553360	16	2.528626	1	3	'0 Z Z 0 Z 0 0 0 0 0 0 0 	0.111111	0.000000	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000001	0.979807	0.020192	
983600000	-12.902341	883	5.623430	1	5	'Z 0 Z 0 0 0 Z 0 0 Z 0 Z 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.000943	0.001734	0.997323	0.000000	
983650000	-11.200654	452	3.047956	1	3	'0 0 Z 0 0 Z 0 0 0 Z 0 0 	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000708	0.000668	0.984537	0.014087	
983700000	-15.128448	936	9.436891	1	6	'0 0 0 Z Z Z 0 0 Z 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.173572	0.000000	0.818731	0.007697	
983750000	-12.403861	110	4.928234	1	4	'0 0 0 0 Z Z 0 0 0 Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.001658	0.000001	0.998342	0.000000	
983800000	-11.584925	239	2.523291	1	5	'Z Z 0 Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000002	0.001008	0.987539	0.011450	
983850000	-12.595830	426	2.744212	1	6	'Z 0 Z Z Z Z 0 0 0 0 Z 0 	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000176	0.000000	0.997945	0.001879	
983900000	-11.861382	897	2.800600	1	1	'Z 0 0 0 0 0 0 0 0 0 0 0 	0.000000	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000843	0.000295	0.994963	0.003899	
983950000	-12.849817	318	5.760509	1	4	'Z 0 0 Z 0 0 0 0 Z 0 Z 0 	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.040359	0.026316	0.756560	0.176766	
984000000	-10.963058	219	2.318113	1	5	'Z 0 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.002404	0.000730	0.996866	0.000000	
984050000	-12.361764	5	2.497963	1	4	'Z 0 0 0 0 Z Z 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.045128	0.001807	0.823904	0.129160	
984100000	-12.798371	427	4.823363	1	6	'0 0 Z Z 0 Z 0 Z 0 Z Z 0 	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.005259	0.008920	0.980099	0.005722	
984150000	-15.189370	589	10.443228	1	5	'Z 0 0 Z 0 0 Z 0 Z 0 0 Z 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.148538	0.060830	0.784953	0.005679	
984200000	-11.691237	601	3.780842	1	6	'Z Z Z 0 Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.986271	0.013729	
984250000	-12.858761	178	2.118485	1	4	'0 0 Z 0 0 Z Z 0 0 0 Z 0 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000925	0.000596	0.950679	0.047801	
984300000	-12.570466	773	3.529916	1	7	'Z Z Z 0 0 Z Z 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.001923	0.973149	0.024928	
984350000	-11.306775	885	2.216987	1	6	'0 Z 0 0 Z Z 0 0 0 Z Z Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
984400000	-11.877802	341	1.193198	1	5	'Z 0 Z Z Z 0 0 0 0 Z 0 0 	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000183	0.000000	0.999510	0.000307	
984450000	-12.524144	930	2.228703	1	6	'Z Z Z 0 0 Z Z 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000118	0.997918	0.001964	
984500000	-16.027302	748	6.117530	1	7	'Z Z Z Z Z Z 0 Z 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.978800	0.021200	
984550000	-11.759005	509	1.723533	1	2	'0 0 0 Z 0 Z 0 0 0 0 0 0 	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000972	0.000156	0.990416	0.008456	
984600000	-11.730491	531	1.141605	1	6	'Z Z Z 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
984650000	-12.892270	30	6.003091	1	1	'0 Z 0 0 0 0 0 0 0 0 0 0 	0.090909	0.000000	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000002	0.001306	0.997191	0.001502	
984700000	-12.510000	605	7.401960	1	3	'0 0 0 0 0 0 Z 0 0 Z 0 Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.000000	0.027360	0.012552	0.959996	0.000092	
984750000	-11.178763	141	3.518689	1	3	'Z 0 Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000858	0.002084	0.996997	0.000061	
984800000	-13.140612	809	7.302932	1	6	'0 0 0 Z 0 Z 0 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.223198	0.003215	0.773587	0.000000	
984850000	-13.672601	416	3.047833	1	4	'0 Z 0 0 Z 0 0 Z 0 0 0 Z 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
984900000	-13.036576	132	7.772219	1	4	'0 0 Z 0 0 Z Z 0 Z 0 0 0 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	
984950000	-14.807260	866	7.313746	1	5	'0 Z Z 0 Z 0 0 0 Z Z 0 0 	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.000004	0.979286	0.020710	
985000000	-14.282208	135	9.791817	1	8	'Z Z Z Z 0 0 Z 0 Z 0 Z Z 	0.000000	0.000000	0.000000	0.000000	0.250000	0.250000	0.000000	0.250000	0.000000	0.250000	0.000000	0.000000	0.000000	0.212322	0.787678	0.000000	
985050000	-12.059901	991	4.077598	1	5	'Z 0 0 Z 0 0 0 0 0 Z Z Z 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.009319	0.001716	0.988965	0.000000	
985100000	-13.936134	276	16.666701	1	4	'Z 0 0 0 0 0 Z 0 Z Z 0 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.206062	0.197209	0.357398	0.239331	
985150000	-11.276620	133	1.710403	1	6	'0 0 Z Z Z Z 0 0 0 0 Z Z 	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000617	0.000000	0.999379	0.000003	
985200000	-14.100402	283	4.492800	1	6	'0 Z Z 0 0 Z 0 0 Z Z Z 0 	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	
985250000	-12.156519	152	2.927007	1	4	'0 0 Z 0 0 Z 0 0 0 Z 0 Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.001175	0.001151	0.997671	0.000002	
985300000	-13.390127	642	6.284186	1	5	'0 Z 0 0 0 0 0 0 Z Z Z Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000032	0.022693	0.977275	0.000000	
985350000	-13.424077	953	6.330353	1	5	'Z 0 0 0 0 Z 0 0 Z Z Z 0 	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.034382	0.007438	0.909041	0.049139	
985400000	-13.813060	223	1.184577	1	7	'Z Z 0 Z Z 0 Z 0 0 0 Z Z 	0.000000	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
985450000	-12.759872	460	6.021041	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.046287	0.181843	0.516967	0.254903	
985500000	-12.112525	937	3.388154	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.003199	0.996784	0.000017	
985550000	-11.377381	936	3.111693	1	5	'Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.005080	0.000004	0.980927	0.013989	
985600000	-13.394237	615	7.494126	1	5	'0 0 Z 0 0 Z 0 0 0 Z Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.008177	0.009077	0.982746	0.000000	
985650000	-11.983493	941	1.599486	1	5	'Z 0 0 Z Z Z 0 0 0 Z 0 0 	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.003428	0.000000	0.990597	0.005975	
985700000	-11.515595	12	1.695904	1	4	'0 Z 0 Z 0 0 0 0 0 0 Z Z 	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000192	0.999808	0.000000	
985750000	-14.284193	12	7.953767	1	4	'0 0 Z Z 0 0 0 0 Z Z 0 0 	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.013593	0.042758	0.800513	0.143137	
985800000	-11.601998	166	4.983736	1	4	'Z 0 0 0 0 0 Z 0 0 0 Z Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.001258	0.001314	0.997428	0.000000	
985850000	-10.912566	891	2.414381	1	6	'Z Z 0 Z 0 0 0 0 0 Z Z Z 	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000901	0.999099	0.000000	
985900000	-13.565734	917	5.099926	1	5	'Z Z 0 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000233	0.000000	0.941119	0.058648	
985950000	-11.041298	482	1.734618	1	5	'0 Z Z Z 0 0 0 0 0 Z Z 0 	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000608	0.993701	0.005690	
986000000	-11.627445	847	2.235427	1	7	'Z Z Z Z 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000064	0.999936	0.000000	
986050000	-11.449350	400	1.604607	1	5	'Z Z 0 Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000069	0.999931	0.000000	
986100000	-10.581448	76	1.907170	1	6	'Z 0 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.003239	0.000000	0.996761	0.000000	
986150000	-14.296808	531	6.608320	1	5	'Z 0 Z Z 0 0 0 0 Z 0 Z 0 	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.002737	0.017229	0.962562	0.017472	
986200000	-13.219387	941	3.403449	2	5	'0 Z 0 0 1 Z Z 1 1 Z 0 Z 	0.161719	0.000000	0.161719	0.161719	0.117708	0.000000	0.000000	0.117708	0.117708	0.000000	0.161719	0.000000	0.000038	0.003221	0.996641	0.000100	
986250000	-12.379289	670	0.902309	1	6	'Z Z 0 Z 0 0 0 0 0 Z Z Z 	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000187	0.999813	0.000000	
986300000	-11.193702	466	3.116953	1	4	'0 Z 0 0 0 Z 0 0 0 Z 0 Z 	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000093	0.999907	0.000000	
986350000	-14.708700	841	1.828955	1	7	'0 Z Z 0 0 0 Z 0 Z Z Z Z 	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000021	0.073711	0.926268	0.000000	
986400000	-11.360394	29	2.321819	1	5	'Z Z 0 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
986450000	-12.920287	978	6.078361	1	5	'Z 0 0 Z 0 Z 0 0 0 0 Z Z 	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.011646	0.004010	0.984249	0.000095	
986500000	-12.491500	171	7.431040	1	5	'0 0 0 0 0 0 Z 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.018221	0.016661	0.965119	0.000000	
986550000	-11.193485	624	3.002830	1	4	'0 0 Z 0 Z 0 0 0 0 Z Z 0 	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.001015	0.000005	0.994260	0.004721	
986600000	-11.612805	604	1.271433	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
986650000	-12.152501	749	0.596811	1	6	'Z 0 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000357	0.000011	0.999632	0.000000	
986700000	-13.797815	831	16.673065	1	6	'0 0 Z 0 0 0 Z Z Z Z 0 Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.354209	0.516939	0.000000	0.128852	
986750000	-12.235478	756	6.407693	1	4	'Z 0 0 0 0 Z 0 0 0 Z Z 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.007553	0.002092	0.977533	0.012822	
986800000	-12.779990	437	3.953732	1	3	'0 0 0 0 0 0 Z 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.025450	0.008029	0.966067	0.000454	
986850000	-13.324771	915	5.042170	1	7	'Z Z Z Z 0 0 Z Z 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.011518	0.988401	0.000081	
986900000	-14.017058	967	13.087682	1	4	'Z Z 0 0 0 0 Z 0 Z 0 0 0 	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.004102	0.135228	0.591996	0.268674	
986950000	-11.333936	841	2.464133	1	4	'0 Z Z 0 Z 0 0 0 0 0 0 Z 	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
987000000	-15.565893	685	9.181802	1	5	'0 0 0 0 Z Z Z Z 0 Z 0 0 	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.236647	0.001270	0.648896	0.113187	
987050000	-13.263058	790	4.339761	1	5	'Z 0 Z 0 0 0 Z 0 0 Z Z 0 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.000628	0.000921	0.997774	0.000677	
987100000	-12.831998	13	8.436339	1	5	'Z 0 Z 0 0 0 Z 0 0 Z Z 0 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.013598	0.033402	0.922482	0.030518	
987150000	-12.458993	716	0.804638	2	4	'0 Z 0 Z 1 Z 1 1 0 0 Z 1 	0.113298	0.000000	0.113298	0.000000	0.136702	0.000000	0.136702	0.136702	0.113298	0.113298	0.000000	0.136702	0.000000	0.000050	0.996160	0.003790	
987200000	-11.546796	608	2.670814	1	3	'0 0 0 0 0 Z 0 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.002612	0.000704	0.996675	0.000009	
987250000	-13.664426	391	9.034272	1	6	'0 0 0 0 Z Z 0 Z Z Z Z 0 	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.121377	0.001005	0.576967	0.300650	
987300000	-12.886862	337	3.794013	1	3	'Z 0 Z 0 0 0 Z 0 0 0 0 0 	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.001137	0.004992	0.955695	0.038176	
987350000	-12.862266	842	14.294971	1	6	'0 Z Z 0 0 0 Z 0 Z Z Z 0 	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.001725	0.131421	0.586057	0.280797	
987400000	-15.431904	217	13.587958	1	5	'0 0 Z Z Z 0 Z Z 0 0 0 0 	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.043209	0.001341	0.875198	0.080252	
987450000	-13.837431	80	18.577230	1	4	'Z 0 0 0 0 0 Z 0 Z 0 0 Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.330839	0.264535	0.273988	0.130638	
987500000	-13.641622	956	8.988805	1	5	'0 Z Z 0 0 0 Z 0 0 Z 0 Z 	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.000069	0.018089	0.981634	0.000208	
987550000	-15.449254	280	27.923367	1	3	'Z 0 0 0 0 0 Z 0 Z 0 0 0 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.148597	0.164084	0.524016	0.163303	
987600000	-13.868531	503	17.505378	2	5	'0 1 1 Z 1 Z 0 Z Z 0 Z 1 	0.027876	0.229093	0.229093	0.000000	0.229093	0.000000	0.027876	0.000000	0.000000	0.027876	0.000000	0.229093	0.527889	0.243239	0.060287	0.168584	
987650000	-11.835583	894	3.921810	1	2	'Z 0 0 0 0 0 0 0 0 0 Z 0 	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.002064	0.001411	0.985882	0.010643	
987700000	-11.546122	629	3.587971	1	4	'0 Z 0 0 Z 0 0 0 0 0 Z Z 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
987750000	-12.075895	705	3.508378	1	2	'Z 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000470	0.000986	0.991855	0.006688	
987800000	-11.767918	32	3.171318	1	5	'Z Z 0 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000573	0.999427	0.000000	
987850000	-13.291896	797	1.961915	1	7	'Z Z Z Z 0 0 0 0 Z Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.007465	0.992527	0.000008	
987900000	-11.162317	104	3.916358	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.005723	0.000979	0.993298	0.000000	
987950000	-13.510171	477	14.117909	1	4	'0 Z 0 0 0 0 Z 0 Z 0 Z 0 	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.005697	0.115037	0.624538	0.254728	
988000000	-12.194636	370	1.480024	1	4	'Z 0 Z Z 0 0 0 0 0 Z 0 0 	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000423	0.000424	0.998726	0.000427	
988050000	-11.374531	6	2.099572	1	5	'0 Z 0 Z 0 Z 0 0 0 Z Z 0 	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000001	0.000240	0.998122	0.001638	
988100000	-14.143558	587	3.609541	1	6	'Z Z Z 0 Z Z 0 Z 0 0 0 0 	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.988200	0.011800	
988150000	-13.580419	432	2.727190	1	5	'0 0 0 0 Z 0 Z 0 0 Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.006970	0.000002	0.993028	0.000000	
988200000	-11.921067	116	2.033154	1	4	'Z 0 Z 0 0 Z 0 0 0 0 Z 0 	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000245	0.000242	0.993415	0.006098	
988250000	-15.456020	503	14.593204	1	5	'Z Z 0 0 0 0 Z 0 0 Z Z 0 	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.002106	0.083361	0.817586	0.096947	
