Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            241179813
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
4750000	-13.303493	984	4.848286	1	5	'0 0 Z 0 0 0 0 Z 0 Z Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.002825	0.005553	0.991622	0.000000	
4800000	-13.493922	397	23.843783	1	6	'0 0 0 Z 0 0 Z Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.439780	0.444466	0.000000	0.115754	
4850000	-13.169419	517	6.103296	1	4	'0 Z 0 0 Z 0 0 0 0 Z Z 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000036	0.000034	0.975747	0.024183	
4900000	-11.839874	699	9.904277	1	7	'0 0 0 0 Z Z 0 Z Z Z Z Z 	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.114111	0.000867	0.885022	0.000000	
4950000	-11.604986	891	4.818991	1	6	'Z 0 Z Z Z 0 0 0 0 Z Z 0 	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.001285	0.000017	0.962638	0.036060	
5000000	-11.843418	856	3.444780	1	6	'Z Z Z Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.002282	0.997712	0.000006	
5050000	-14.485000	95	39.520408	1	6	'0 0 0 0 0 Z Z Z Z Z 0 Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.270747	0.177878	0.000000	0.551375	
5100000	-13.437930	580	24.788053	1	7	'Z 0 Z 0 0 0 Z 0 Z Z Z Z 	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.311552	0.154548	0.533901	0.000000	
5150000	-16.394140	6	28.187799	1	4	'Z Z 0 0 0 0 Z 0 Z 0 0 0 	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.009645	0.139780	0.708520	0.142055	
5200000	-16.088790	167	28.822335	1	8	'Z Z 0 Z 0 0 Z Z Z Z 0 Z 	0.000000	0.000000	0.250000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	1.000000	0.000000	0.000000	0.000000	
5250000	-12.108866	879	32.469762	1	8	'0 Z 0 Z 0 Z Z Z Z 0 Z Z 	0.250000	0.000000	0.250000	0.000000	0.250000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.669311	0.000000	0.000000	0.330689	
5300000	-12.477908	535	17.755220	1	6	'0 0 0 0 0 Z Z 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.322861	0.275292	0.401848	0.000000	
5350000	-11.321803	663	2.559511	1	5	'0 Z 0 Z Z 0 0 0 0 Z 0 Z 	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
5400000	-13.347252	174	5.920006	1	5	'Z Z 0 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
5450000	-13.432878	657	21.472638	2	4	'0 0 0 0 Z Z Z 1 1 1 Z 0 	0.188095	0.188095	0.188095	0.188095	0.000000	0.000000	0.000000	0.019842	0.019842	0.019842	0.000000	0.188095	0.241428	0.020227	0.346980	0.391365	
5500000	-15.702543	411	44.099640	1	8	'0 Z Z Z 0 0 Z Z Z Z 0 Z 	0.250000	0.000000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	1.000000	0.000000	0.000000	0.000000	
5550000	-16.420775	398	23.842556	1	7	'Z 0 Z 0 0 0 Z Z Z Z Z 0 	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	1.000000	0.000000	0.000000	
5600000	-11.362751	368	1.536072	1	5	'0 0 0 Z Z Z 0 0 0 Z 0 Z 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000665	0.000000	0.999335	0.000000	
5650000	-12.593546	975	2.122523	1	2	'0 Z 0 0 Z 0 0 0 0 0 0 0 	0.100000	0.000000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000001	0.000001	0.990940	0.009058	
5700000	-15.090678	103	3.461387	1	6	'0 Z Z 0 0 Z Z 0 Z 0 Z 0 	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	
5750000	-12.308401	862	3.925313	1	6	'Z 0 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.007664	0.000000	0.992336	0.000000	
5800000	-13.744975	975	8.788656	1	6	'0 0 Z Z 0 0 0 0 Z Z Z Z 	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.052785	0.104149	0.843066	0.000000	
5850000	-12.406191	240	2.928224	1	6	'0 Z 0 0 Z Z 0 0 0 Z Z Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
5900000	-13.181905	708	9.442674	1	4	'0 0 0 0 Z 0 0 0 Z Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.091520	0.000679	0.907798	0.000003	
5950000	-14.589700	455	10.595623	1	0	'0 0 0 0 0 0 0 0 0 0 0 0 	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.040373	0.040857	0.877509	0.041261	
6000000	-13.353176	185	13.786230	1	4	'0 0 0 Z 0 0 Z 0 Z 0 Z 0 	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.262634	0.123508	0.149230	0.464628	
6050000	-11.995201	965	7.886509	1	6	'0 0 0 0 0 Z 0 Z Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.083916	0.046734	0.869349	0.000000	
6100000	-11.589024	666	1.548249	1	6	'Z Z 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000359	0.999641	0.000000	
6150000	-13.093252	457	8.712602	1	3	'0 0 Z 0 0 0 0 0 0 Z 0 Z 	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.009049	0.020530	0.970002	0.000419	
6200000	-12.791152	401	12.227614	1	6	'0 0 0 0 0 Z Z 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.444138	0.180799	0.375063	0.000000	
6250000	-11.254057	249	12.616122	1	6	'Z 0 0 0 0 0 Z 0 Z Z Z Z 	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.168528	0.135473	0.695999	0.000000	
6300000	-12.364113	590	5.762925	1	6	'Z 0 Z 0 0 0 Z 0 Z Z 0 Z 	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.010970	0.380311	0.587068	0.021651	
6350000	-12.207089	277	3.887465	1	6	'0 0 Z Z Z 0 0 0 0 Z Z Z 	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.002346	0.000000	0.997654	0.000000	
6400000	-14.228390	904	22.991457	2	5	'Z Z 0 0 Z 0 Z 1 Z 0 1 1 	0.000000	0.000000	0.210682	0.210682	0.000000	0.210682	0.000000	0.052424	0.000000	0.210682	0.052424	0.052424	0.000369	0.000375	0.990528	0.008729	
6450000	-13.843427	805	12.150814	1	4	'0 Z Z 0 0 0 Z 0 0 0 Z 0 	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000143	0.043347	0.776877	0.179632	
6500000	-14.157624	662	9.843584	1	5	'0 0 0 Z Z 0 0 Z Z Z 0 0 	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.040569	0.000192	0.884749	0.074491	
6550000	-12.577924	104	4.723373	1	4	'0 0 Z 0 0 0 0 Z 0 Z 0 Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.001679	0.003523	0.994783	0.000015	
6600000	-13.649625	97	5.477656	1	6	'0 Z 0 0 0 Z 0 Z Z 0 Z Z 	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.001463	0.027719	0.970791	0.000027	
6650000	-13.629610	108	3.023254	1	2	'0 0 Z 0 0 0 Z 0 0 0 0 0 	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000007	0.000012	0.999909	0.000071	
6700000	-13.690111	271	8.208015	1	4	'Z 0 0 Z Z 0 0 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.049590	0.000777	0.886925	0.062708	
6750000	-11.730594	598	5.210442	1	5	'0 Z 0 0 0 Z 0 0 0 Z Z Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000002	0.001546	0.998452	0.000000	
6800000	-13.113396	578	4.597728	1	2	'Z 0 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000460	0.000803	0.997389	0.001348	
6850000	-14.034306	668	8.352923	1	5	'0 0 0 Z Z Z Z 0 0 0 Z 0 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.046510	0.000000	0.817704	0.135786	
6900000	-13.905400	895	11.771857	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.112647	0.041688	0.730723	0.114942	
6950000	-13.210368	542	4.253859	1	5	'Z 0 Z Z 0 0 Z 0 0 0 Z 0 	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.005255	0.013130	0.866569	0.115046	
7000000	-11.348023	129	25.087060	2	6	'1 Z 1 1 1 Z 0 Z Z Z 0 Z 	0.238413	0.000000	0.238413	0.238413	0.238413	0.000000	0.023174	0.000000	0.000000	0.000000	0.023174	0.000000	0.118743	0.393572	0.481171	0.006515	
7050000	-15.497670	22	33.286127	1	5	'0 0 0 0 0 Z Z 0 Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.216474	0.293688	0.449710	0.040128	
7100000	-13.627615	630	16.656892	1	3	'0 0 0 0 0 0 Z 0 Z 0 0 Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.000000	0.179361	0.150953	0.651721	0.017965	
7150000	-11.519277	668	11.095927	1	7	'Z 0 Z 0 0 0 Z 0 Z Z Z Z 	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.024487	0.174616	0.800897	0.000000	
7200000	-12.899561	361	8.492808	1	6	'0 0 Z 0 Z 0 Z 0 Z Z Z 0 	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.089698	0.059263	0.761411	0.089628	
7250000	-13.207960	266	5.973234	1	4	'0 Z 0 Z Z 0 0 0 0 0 0 Z 	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
7300000	-11.982749	438	3.781554	1	5	'0 0 Z 0 0 Z 0 0 0 Z Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000354	0.000367	0.999279	0.000000	
7350000	-15.678597	524	4.105892	1	4	'0 Z 0 0 Z 0 Z Z 0 0 0 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000022	0.000022	0.969146	0.030810	
7400000	-12.406020	161	3.744666	1	4	'0 Z 0 0 Z Z 0 0 0 Z 0 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000011	0.000000	0.985389	0.014600	
7450000	-12.563822	419	23.043689	2	6	'0 1 0 1 Z Z Z 0 Z Z Z 0 	0.106522	0.286957	0.106522	0.286957	0.000000	0.000000	0.000000	0.106522	0.000000	0.000000	0.000000	0.106522	0.462407	0.096102	0.205866	0.235625	
7500000	-14.642579	583	39.985763	1	5	'Z 0 0 0 0 0 Z Z Z 0 0 Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.289175	0.339404	0.000000	0.371420	
7550000	-12.450678	621	17.418455	1	6	'0 0 Z 0 0 0 Z 0 Z Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.275398	0.247538	0.477064	0.000000	
7600000	-18.082494	600	13.737037	1	4	'0 Z 0 Z 0 0 0 0 0 Z 0 Z 	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000785	0.044453	0.953790	0.000972	
7650000	-11.292462	841	2.653458	1	3	'0 Z Z 0 0 0 0 0 0 0 Z 0 	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.001116	0.988187	0.010697	
7700000	-11.686899	745	14.323982	1	5	'0 0 0 0 0 0 Z 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.218366	0.183150	0.598484	0.000000	
7750000	-13.950961	407	6.012411	1	5	'Z Z 0 Z Z 0 0 0 0 0 Z 0 	0.000000	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000044	0.000043	0.965658	0.034256	
7800000	-12.304289	220	2.042368	1	6	'0 Z Z Z Z Z 0 0 0 Z 0 0 	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.990991	0.009009	
7850000	-11.597137	483	2.152343	1	3	'0 0 0 Z 0 0 0 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000317	0.000187	0.999496	0.000000	
7900000	-12.473604	710	18.114751	1	5	'0 0 0 0 0 0 0 Z Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.073930	0.091041	0.835030	0.000000	
7950000	-16.315812	379	36.508883	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.231730	0.244170	0.285201	0.238899	
8000000	-12.993798	556	54.167254	2	6	'0 Z 0 Z 0 Z 1 1 1 Z Z Z 	0.316519	0.000000	0.316519	0.000000	0.316519	0.000000	0.016814	0.016814	0.016814	0.000000	0.000000	0.000000	0.083408	0.527766	0.388826	0.000000	
8050000	-13.600078	593	20.767938	1	4	'0 0 0 0 0 0 Z Z Z 0 Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.000000	0.125000	0.311908	0.539428	0.000000	0.148664	
8100000	-12.853690	75	5.740903	1	5	'0 Z 0 0 Z 0 Z 0 0 0 Z Z 	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
8150000	-12.587638	164	0.743475	1	6	'Z 0 0 Z Z Z 0 0 0 0 Z Z 	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000001	0.000000	0.999999	0.000000	
8200000	-12.660667	512	6.481136	1	4	'Z Z 0 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
8250000	-14.640855	278	3.838974	1	4	'0 0 0 0 Z 0 0 Z 0 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.003572	0.000003	0.996390	0.000035	
8300000	-11.988869	300	1.603914	1	3	'0 0 Z 0 Z 0 0 0 0 Z 0 0 	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000097	0.000000	0.997403	0.002499	
8350000	-11.993570	279	2.659206	1	8	'Z Z Z 0 Z Z Z 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000	0.250000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
8400000	-13.678094	153	7.288629	1	4	'0 Z 0 0 Z 0 Z 0 0 0 Z 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000880	0.000797	0.861856	0.136467	
8450000	-13.818805	365	1.973613	1	6	'Z Z Z 0 0 0 0 0 Z 0 Z Z 	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.058623	0.941377	0.000000	
8500000	-12.331547	31	9.199622	1	5	'0 0 0 0 0 0 0 Z Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.041521	0.052655	0.905825	0.000000	
8550000	-13.488791	382	5.362310	1	5	'0 Z Z Z 0 0 0 Z 0 Z 0 0 	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.000038	0.013654	0.975370	0.010938	
8600000	-12.460779	353	3.749691	1	5	'Z Z 0 Z Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000002	0.000002	0.991996	0.007999	
8650000	-13.510557	76	16.399212	1	6	'0 0 Z 0 0 0 Z Z Z Z Z 0 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.546751	0.453249	0.000000	0.000000	
8700000	-15.178759	314	18.938862	1	5	'0 0 0 0 Z 0 Z Z Z 0 Z 0 	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.306234	0.335434	0.000000	0.358332	
8750000	-13.087780	523	35.108343	1	6	'0 0 0 0 0 Z Z Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.351285	0.348041	0.000000	0.300674	
8800000	-11.569080	328	1.503990	1	4	'Z Z 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000220	0.997931	0.001849	
8850000	-11.376396	274	2.010569	1	4	'Z 0 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.003266	0.000443	0.985788	0.010502	
8900000	-12.898919	277	7.221703	1	6	'Z Z Z 0 0 0 Z 0 Z 0 Z 0 	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.096787	0.545716	0.357498	
8950000	-11.841651	676	2.911416	1	1	'0 0 0 0 Z 0 0 0 0 0 0 0 	0.090909	0.090909	0.090909	0.090909	0.000000	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000770	0.000001	0.995255	0.003974	
9000000	-12.750686	461	4.332223	1	5	'0 0 Z 0 0 Z Z 0 0 0 Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.005742	0.002424	0.990768	0.001067	
9050000	-13.819283	153	14.126531	1	3	'Z 0 0 0 0 0 Z 0 Z 0 0 0 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.230147	0.188627	0.297670	0.283556	
9100000	-13.756149	161	5.734536	1	3	'Z 0 Z 0 Z 0 0 0 0 0 0 0 	0.000000	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.003726	0.000121	0.964658	0.031495	
9150000	-12.683410	265	5.141177	1	6	'Z Z Z Z 0 0 Z 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.026789	0.843014	0.130197	
9200000	-11.146004	512	2.735500	1	6	'Z 0 0 Z Z Z 0 0 0 Z Z 0 	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.002352	0.000000	0.989995	0.007654	
9250000	-15.239665	989	8.511342	1	2	'0 0 0 0 0 0 0 Z Z 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.040112	0.102370	0.798572	0.058946	
9300000	-11.617400	943	2.404259	1	5	'0 0 Z Z 0 Z 0 0 0 Z Z 0 	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000966	0.000968	0.997041	0.001025	
9350000	-12.214881	253	3.657563	1	5	'Z Z Z 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
9400000	-13.897794	684	2.488248	1	6	'Z Z Z 0 Z 0 0 0 Z 0 0 Z 	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
9450000	-12.955512	530	4.319391	1	5	'0 0 Z Z 0 Z 0 0 0 Z 0 Z 	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.015875	0.016061	0.968008	0.000056	
9500000	-11.180652	299	12.529859	1	5	'0 0 0 0 0 0 Z 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.278619	0.174509	0.546872	0.000000	
9550000	-14.238052	250	4.671226	1	3	'0 0 0 0 Z Z 0 0 Z 0 0 0 	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.070365	0.000018	0.642874	0.286743	
9600000	-11.547618	608	2.834574	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.003130	0.001633	0.995226	0.000011	
9650000	-11.266453	535	1.534365	1	6	'0 Z Z 0 Z Z 0 0 0 Z 0 Z 	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
9700000	-14.032568	698	2.573675	1	6	'Z Z Z 0 Z 0 0 0 Z 0 0 Z 	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
