Options:
Model:                           MultiState
Tree File Name:                  data/austronesian.bttrees
Data File Name:                  data/austronesian.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/05-Sep-13_02.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4116353616
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/05-Sep-13_02.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     30
Base frequency (PI's):           None
Character Symbols:               1,3,4,5,6,7
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q36                          RJ MCMC
    q37                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q61                          RJ MCMC
    q63                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q71                          RJ MCMC
    q73                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      4199
     Taxa:                       85
     Sites:                      1
     States:                     6
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q16	q17	q31	q34	q35	q36	q37	q41	q43	q45	q46	q47	q51	q53	q54	q56	q57	q61	q63	q64	q65	q67	q71	q73	q74	q75	q76	Root P(1)	Root P(3)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	
801000	-94.056193	3661	1	16	'Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 Z Z 0 0 0 Z 	0.000000	11.360098	11.360098	11.360098	0.000000	0.000000	11.360098	0.000000	0.000000	11.360098	11.360098	0.000000	11.360098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.360098	11.360098	11.360098	11.360098	0.000000	0.000000	11.360098	11.360098	11.360098	0.000000	0.000050	0.977339	0.000001	0.000000	0.009326	0.013285	
802000	-98.127387	3351	1	13	'0 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z 0 Z 0 Z Z 0 0 0 0 0 Z 0 Z Z Z 	12.015581	12.015581	12.015581	12.015581	12.015581	0.000000	12.015581	0.000000	0.000000	12.015581	12.015581	0.000000	12.015581	0.000000	0.000000	12.015581	0.000000	12.015581	0.000000	0.000000	12.015581	12.015581	12.015581	12.015581	12.015581	0.000000	12.015581	0.000000	0.000000	0.000000	0.044714	0.899227	0.003436	0.001322	0.044714	0.006586	
803000	-96.578765	3685	1	16	'0 Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z 0 Z 0 Z 0 0 0 0 Z Z 	12.186571	0.000000	12.186571	12.186571	12.186571	0.000000	12.186571	0.000000	0.000000	0.000000	12.186571	0.000000	12.186571	0.000000	0.000000	12.186571	0.000000	0.000000	0.000000	0.000000	12.186571	0.000000	12.186571	0.000000	12.186571	12.186571	12.186571	12.186571	0.000000	0.000000	0.028969	0.910631	0.001980	0.000225	0.003256	0.054939	
804000	-96.477109	1708	1	16	'Z 0 Z Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 Z 0 0 0 0 0 0 Z 0 Z Z 	0.000000	20.266244	0.000000	0.000000	20.266244	0.000000	20.266244	0.000000	0.000000	0.000000	20.266244	0.000000	20.266244	0.000000	0.000000	0.000000	0.000000	20.266244	20.266244	0.000000	20.266244	20.266244	20.266244	20.266244	20.266244	20.266244	0.000000	20.266244	0.000000	0.000000	0.000006	0.919904	0.000199	0.004377	0.075509	0.000006	
805000	-96.056867	1623	1	17	'Z 0 Z Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 0 Z 0 Z 0 0 0 0 Z 0 0 Z 	0.000000	13.528010	0.000000	0.000000	13.528010	0.000000	13.528010	0.000000	0.000000	0.000000	13.528010	0.000000	13.528010	0.000000	0.000000	0.000000	0.000000	0.000000	13.528010	0.000000	13.528010	0.000000	13.528010	13.528010	13.528010	13.528010	0.000000	13.528010	13.528010	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
806000	-98.507915	1830	1	18	'Z Z Z 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 Z Z 0 0 0 0 Z Z 0 0 	0.000000	0.000000	0.000000	14.611895	0.000000	0.000000	14.611895	0.000000	0.000000	0.000000	14.611895	0.000000	14.611895	0.000000	0.000000	0.000000	0.000000	14.611895	0.000000	14.611895	0.000000	0.000000	14.611895	14.611895	14.611895	14.611895	0.000000	0.000000	14.611895	14.611895	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
807000	-95.888627	145	1	20	'Z Z Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z Z Z 0 0 Z Z 0 0 	0.000000	0.000000	0.000000	13.243124	13.243124	0.000000	13.243124	0.000000	0.000000	0.000000	13.243124	0.000000	13.243124	0.000000	0.000000	0.000000	0.000000	13.243124	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.243124	13.243124	0.000000	0.000000	13.243124	13.243124	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
808000	-99.342410	3390	1	18	'0 Z Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z Z Z Z Z 0 0 Z Z 0 0 	17.979018	0.000000	0.000000	17.979018	17.979018	0.000000	17.979018	0.000000	0.000000	0.000000	17.979018	0.000000	17.979018	0.000000	0.000000	17.979018	0.000000	17.979018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.979018	17.979018	0.000000	0.000000	17.979018	17.979018	0.033254	0.954312	0.006284	0.004540	0.000023	0.001587	
809000	-96.866095	5	1	18	'0 Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z Z Z Z Z 0 0 0 Z Z 0 	11.266537	0.000000	11.266537	11.266537	11.266537	0.000000	11.266537	0.000000	0.000000	0.000000	11.266537	0.000000	11.266537	0.000000	0.000000	11.266537	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.266537	11.266537	11.266537	0.000000	0.000000	11.266537	0.012600	0.969845	0.002607	0.000081	0.000094	0.014773	
810000	-95.837054	983	1	18	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z Z Z Z 0 Z 0 0 Z Z 0 	0.000000	13.414640	13.414640	13.414640	13.414640	0.000000	13.414640	0.000000	0.000000	0.000000	13.414640	0.000000	13.414640	0.000000	0.000000	13.414640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.414640	0.000000	13.414640	13.414640	0.000000	0.000000	13.414640	0.000835	0.976596	0.000040	0.000008	0.000000	0.022520	
811000	-94.719646	4036	1	16	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z 0 0 Z 0 0 Z 0 Z Z 	18.616429	18.616429	18.616429	18.616429	18.616429	0.000000	18.616429	0.000000	0.000000	0.000000	18.616429	0.000000	18.616429	0.000000	0.000000	0.000000	0.000000	18.616429	0.000000	0.000000	0.000000	18.616429	18.616429	0.000000	18.616429	18.616429	0.000000	18.616429	0.000000	0.000000	0.084229	0.801487	0.006469	0.000268	0.101478	0.006069	
812000	-97.587828	287	1	14	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z 0 0 Z 0 0 Z 0 Z 0 0 Z 	14.996575	14.996575	0.000000	14.996575	14.996575	0.000000	14.996575	0.000000	0.000000	0.000000	14.996575	0.000000	14.996575	0.000000	0.000000	14.996575	0.000000	14.996575	0.000000	14.996575	14.996575	0.000000	14.996575	14.996575	0.000000	14.996575	0.000000	14.996575	14.996575	0.000000	0.039176	0.955639	0.001809	0.001125	0.001125	0.001125	
813000	-95.514188	1304	1	17	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 Z 0 Z Z 0 Z Z 0 0 Z Z 	0.000000	15.918981	15.918981	15.918981	15.918981	0.000000	15.918981	0.000000	0.000000	0.000000	15.918981	0.000000	15.918981	0.000000	0.000000	0.000000	0.000000	15.918981	15.918981	0.000000	15.918981	0.000000	0.000000	15.918981	0.000000	0.000000	15.918981	15.918981	0.000000	0.000000	0.004055	0.888538	0.000161	0.000005	0.000078	0.107163	
814000	-95.431099	2049	1	20	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 0 Z Z Z Z Z 0 	0.000000	12.682060	0.000000	12.682060	12.682060	0.000000	12.682060	0.000000	0.000000	0.000000	12.682060	0.000000	12.682060	0.000000	0.000000	0.000000	0.000000	12.682060	0.000000	0.000000	0.000000	0.000000	12.682060	12.682060	0.000000	0.000000	0.000000	0.000000	0.000000	12.682060	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
815000	-96.465713	970	1	17	'0 0 Z 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z Z 0 Z Z Z 0 0 0 Z 0 	13.076695	13.076695	0.000000	13.076695	0.000000	0.000000	13.076695	0.000000	0.000000	13.076695	13.076695	0.000000	13.076695	0.000000	0.000000	0.000000	0.000000	13.076695	0.000000	0.000000	0.000000	13.076695	0.000000	0.000000	0.000000	13.076695	13.076695	13.076695	0.000000	13.076695	0.049634	0.887805	0.004875	0.000050	0.007866	0.049770	
816000	-94.545798	476	1	18	'Z Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z 0 Z Z Z 0 0 0 Z 0 	0.000000	0.000000	12.651723	12.651723	12.651723	0.000000	12.651723	0.000000	0.000000	0.000000	12.651723	0.000000	12.651723	0.000000	0.000000	0.000000	0.000000	12.651723	0.000000	0.000000	0.000000	12.651723	0.000000	0.000000	0.000000	12.651723	12.651723	12.651723	0.000000	12.651723	0.001300	0.949022	0.000221	0.000003	0.011000	0.038454	
817000	-95.863649	1455	1	15	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 0 Z 0 Z 0 0 Z 0 Z 0 0 Z 	12.068649	12.068649	12.068649	12.068649	12.068649	0.000000	12.068649	0.000000	0.000000	0.000000	12.068649	0.000000	12.068649	0.000000	0.000000	0.000000	0.000000	0.000000	12.068649	0.000000	12.068649	0.000000	12.068649	12.068649	0.000000	12.068649	0.000000	12.068649	12.068649	0.000000	0.006658	0.993043	0.000201	0.000000	0.000049	0.000049	
818000	-95.352324	2064	1	14	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 Z 0 Z 0 0 Z Z Z 0 0 0 	15.297415	15.297415	15.297415	15.297415	15.297415	0.000000	15.297415	0.000000	0.000000	0.000000	15.297415	0.000000	15.297415	0.000000	0.000000	0.000000	0.000000	15.297415	15.297415	0.000000	15.297415	0.000000	15.297415	15.297415	0.000000	0.000000	0.000000	15.297415	15.297415	15.297415	0.019994	0.979028	0.000606	0.000015	0.000341	0.000015	
819000	-96.722542	2646	1	14	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 Z 0 Z 0 0 0 Z 0 0 0 	0.000000	22.565017	22.565017	22.565017	22.565017	0.000000	22.565017	0.000000	0.000000	0.000000	22.565017	0.000000	22.565017	0.000000	0.000000	0.000000	0.000000	22.565017	0.000000	22.565017	0.000000	22.565017	0.000000	22.565017	22.565017	22.565017	0.000000	22.565017	22.565017	22.565017	0.003306	0.914292	0.000150	0.000139	0.078807	0.003306	
820000	-94.163252	2008	1	16	'Z 0 0 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 0 Z Z Z 0 Z 0 0 0 0 	0.000000	17.788159	17.788159	17.788159	0.000000	0.000000	17.788159	0.000000	0.000000	0.000000	17.788159	0.000000	17.788159	0.000000	0.000000	0.000000	0.000000	17.788159	0.000000	17.788159	17.788159	0.000000	0.000000	0.000000	17.788159	0.000000	17.788159	17.788159	17.788159	17.788159	0.000022	0.965536	0.000024	0.000910	0.000346	0.033162	
821000	-100.102570	1050	1	19	'Z Z Z Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 0 Z Z Z Z Z 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	18.979920	0.000000	18.979920	0.000000	0.000000	0.000000	18.979920	0.000000	18.979920	0.000000	0.000000	0.000000	0.000000	18.979920	0.000000	18.979920	18.979920	0.000000	0.000000	0.000000	0.000000	0.000000	18.979920	18.979920	18.979920	18.979920	0.000402	0.968717	0.000079	0.001254	0.000002	0.029544	
822000	-96.638289	1970	1	17	'0 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z 0 Z Z 0 Z 0 Z 0 0 	14.824963	14.824963	14.824963	0.000000	14.824963	0.000000	14.824963	0.000000	0.000000	0.000000	14.824963	0.000000	14.824963	0.000000	0.000000	0.000000	0.000000	14.824963	0.000000	0.000000	0.000000	14.824963	0.000000	0.000000	14.824963	0.000000	14.824963	0.000000	14.824963	14.824963	0.055583	0.876948	0.003313	0.000073	0.028788	0.035296	
823000	-94.754447	1533	1	18	'Z 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z Z Z Z Z Z 0 Z 0 Z 0 0 Z Z 	0.000000	12.166456	12.166456	12.166456	12.166456	0.000000	12.166456	0.000000	0.000000	12.166456	12.166456	0.000000	12.166456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.166456	0.000000	12.166456	0.000000	12.166456	12.166456	0.000000	0.000000	0.002167	0.917476	0.000077	0.000000	0.002895	0.077385	
824000	-95.183724	1786	1	18	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z Z Z 0 0 Z 0 0 Z 	17.044071	17.044071	0.000000	17.044071	17.044071	0.000000	17.044071	0.000000	0.000000	0.000000	17.044071	0.000000	17.044071	0.000000	0.000000	0.000000	0.000000	17.044071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.044071	17.044071	0.000000	17.044071	17.044071	0.000000	0.038223	0.958551	0.001880	0.000035	0.000014	0.001299	
825000	-94.766944	3634	1	16	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 Z 0 Z 0 0 Z Z 	23.280706	23.280706	23.280706	23.280706	23.280706	0.000000	23.280706	0.000000	0.000000	0.000000	23.280706	0.000000	23.280706	0.000000	0.000000	0.000000	0.000000	23.280706	0.000000	0.000000	23.280706	0.000000	23.280706	0.000000	23.280706	0.000000	23.280706	23.280706	0.000000	0.000000	0.120351	0.621467	0.015585	0.001235	0.043986	0.197375	
826000	-93.460801	1252	1	16	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 Z Z 0 Z 0 0 Z 	17.360772	17.360772	17.360772	17.360772	17.360772	0.000000	17.360772	0.000000	0.000000	0.000000	17.360772	0.000000	17.360772	0.000000	0.000000	0.000000	0.000000	17.360772	0.000000	0.000000	17.360772	0.000000	17.360772	0.000000	0.000000	17.360772	0.000000	17.360772	17.360772	0.000000	0.021709	0.976203	0.000867	0.000012	0.000703	0.000506	
827000	-95.785494	2724	1	16	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 Z Z 0 0 0 Z Z 	0.000000	11.398367	11.398367	11.398367	11.398367	0.000000	11.398367	0.000000	0.000000	0.000000	11.398367	0.000000	11.398367	0.000000	0.000000	0.000000	0.000000	11.398367	0.000000	0.000000	11.398367	11.398367	11.398367	0.000000	0.000000	11.398367	11.398367	11.398367	0.000000	0.000000	0.002028	0.913239	0.000053	0.000000	0.041795	0.042885	
828000	-92.286988	903	2	16	'Z 1 0 0 Z Z 1 Z Z 0 0 Z 1 Z Z 0 Z 0 Z Z 0 Z 1 Z 1 Z 0 1 Z Z 	0.000000	14.183587	8.135586	8.135586	0.000000	0.000000	14.183587	0.000000	0.000000	8.135586	8.135586	0.000000	14.183587	0.000000	0.000000	8.135586	0.000000	8.135586	0.000000	0.000000	8.135586	0.000000	14.183587	0.000000	14.183587	0.000000	8.135586	14.183587	0.000000	0.000000	0.000013	0.956650	0.000000	0.000000	0.001333	0.042004	
829000	-96.225420	1044	1	15	'0 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z 0 Z 0 Z Z 0 0 Z 0 Z Z 0 0 Z Z 	17.252424	17.252424	17.252424	17.252424	0.000000	0.000000	17.252424	0.000000	0.000000	17.252424	17.252424	0.000000	17.252424	0.000000	0.000000	17.252424	0.000000	17.252424	0.000000	0.000000	17.252424	17.252424	0.000000	17.252424	0.000000	0.000000	17.252424	17.252424	0.000000	0.000000	0.073498	0.727355	0.006646	0.004843	0.064557	0.123100	
830000	-97.730074	992	1	15	'Z 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z 0 Z Z Z Z Z 0 Z 0 0 Z 0 0 Z 0 	0.000000	8.472112	8.472112	8.472112	8.472112	0.000000	8.472112	0.000000	0.000000	8.472112	8.472112	0.000000	8.472112	0.000000	0.000000	8.472112	0.000000	0.000000	0.000000	0.000000	0.000000	8.472112	0.000000	8.472112	8.472112	0.000000	8.472112	8.472112	0.000000	8.472112	0.002380	0.926368	0.000152	0.000013	0.017186	0.053900	
831000	-94.973154	3630	1	19	'0 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z Z Z Z Z Z 0 0 Z Z Z 0 Z Z 	13.483690	13.483690	13.483690	13.483690	0.000000	0.000000	13.483690	0.000000	0.000000	13.483690	13.483690	0.000000	13.483690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.483690	13.483690	0.000000	0.000000	0.000000	13.483690	0.000000	0.000000	0.072438	0.919552	0.007410	0.000000	0.000232	0.000368	
832000	-96.776117	2503	1	15	'0 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 Z Z 0 0 0 Z 0 	9.088151	9.088151	9.088151	9.088151	9.088151	0.000000	9.088151	0.000000	0.000000	9.088151	9.088151	0.000000	9.088151	0.000000	0.000000	0.000000	0.000000	9.088151	0.000000	0.000000	0.000000	0.000000	9.088151	0.000000	0.000000	9.088151	9.088151	9.088151	0.000000	9.088151	0.017125	0.960731	0.000473	0.000001	0.000001	0.021668	
833000	-97.251408	2022	1	15	'Z 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 Z 0 0 Z Z 0 0 0 0 0 	0.000000	23.323357	23.323357	0.000000	23.323357	0.000000	23.323357	0.000000	0.000000	0.000000	23.323357	0.000000	23.323357	0.000000	0.000000	0.000000	0.000000	23.323357	0.000000	23.323357	0.000000	23.323357	23.323357	0.000000	0.000000	23.323357	23.323357	23.323357	23.323357	23.323357	0.002469	0.830918	0.000232	0.002475	0.109320	0.054586	
834000	-95.935470	3629	1	17	'Z Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z 0 Z Z Z 0 0 0 Z 0 0 0 	0.000000	0.000000	11.315996	11.315996	11.315996	0.000000	11.315996	0.000000	0.000000	0.000000	11.315996	0.000000	11.315996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.315996	0.000000	0.000000	0.000000	11.315996	11.315996	11.315996	0.000000	11.315996	11.315996	11.315996	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
835000	-95.994590	2443	1	16	'Z 0 0 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 Z Z Z 0 0 0 Z 0 0 0 	0.000000	11.670445	11.670445	11.670445	0.000000	0.000000	11.670445	0.000000	0.000000	0.000000	11.670445	0.000000	11.670445	0.000000	0.000000	0.000000	0.000000	11.670445	0.000000	11.670445	0.000000	0.000000	0.000000	11.670445	11.670445	11.670445	0.000000	11.670445	11.670445	11.670445	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
836000	-95.201677	68	1	13	'0 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 Z 0 Z 0 0 0 0 	12.702201	12.702201	12.702201	12.702201	12.702201	0.000000	12.702201	0.000000	0.000000	12.702201	12.702201	0.000000	12.702201	0.000000	0.000000	0.000000	0.000000	12.702201	0.000000	0.000000	12.702201	0.000000	12.702201	0.000000	12.702201	0.000000	12.702201	12.702201	12.702201	12.702201	0.023521	0.950866	0.000796	0.000002	0.001240	0.023574	
837000	-102.228426	171	1	16	'Z 0 Z 0 Z Z 0 Z Z Z 0 Z 0 Z Z 0 0 0 Z 0 0 Z 0 Z 0 Z 0 0 Z Z 	0.000000	9.208031	0.000000	9.208031	0.000000	0.000000	9.208031	0.000000	0.000000	0.000000	9.208031	0.000000	9.208031	0.000000	0.000000	9.208031	9.208031	9.208031	0.000000	9.208031	9.208031	0.000000	9.208031	0.000000	9.208031	0.000000	9.208031	9.208031	0.000000	0.000000	0.000002	0.957400	0.000514	0.017692	0.000143	0.024249	
838000	-98.895648	1638	1	13	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 0 Z 0 0 0 0 Z 0 0 0 Z Z 	0.000000	14.314801	14.314801	14.314801	14.314801	0.000000	14.314801	0.000000	0.000000	0.000000	14.314801	0.000000	14.314801	0.000000	0.000000	14.314801	0.000000	14.314801	14.314801	0.000000	14.314801	14.314801	14.314801	14.314801	0.000000	14.314801	14.314801	14.314801	0.000000	0.000000	0.013062	0.787362	0.001236	0.006528	0.088594	0.103218	
839000	-95.287055	1590	1	16	'0 Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z 0 0 0 0 0 0 Z Z 	12.268352	0.000000	12.268352	12.268352	12.268352	0.000000	12.268352	0.000000	0.000000	0.000000	12.268352	0.000000	12.268352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.268352	0.000000	12.268352	12.268352	12.268352	12.268352	12.268352	12.268352	0.000000	0.000000	0.010836	0.953693	0.000350	0.000000	0.000671	0.034450	
840000	-96.607658	43	1	16	'Z 0 0 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 0 0 0 	0.000000	10.910324	10.910324	10.910324	0.000000	0.000000	10.910324	0.000000	0.000000	0.000000	10.910324	0.000000	10.910324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.910324	0.000000	0.000000	10.910324	0.000000	10.910324	10.910324	10.910324	10.910324	10.910324	10.910324	0.000008	0.975643	0.000007	0.000121	0.000448	0.023772	
841000	-95.710054	870	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z 0 0 0 Z Z 0 Z Z 0 0 	0.000000	12.093492	12.093492	12.093492	12.093492	0.000000	12.093492	0.000000	0.000000	0.000000	12.093492	0.000000	12.093492	0.000000	0.000000	12.093492	0.000000	12.093492	0.000000	0.000000	12.093492	12.093492	12.093492	0.000000	0.000000	12.093492	0.000000	0.000000	12.093492	12.093492	0.000070	0.983887	0.000001	0.000000	0.015996	0.000047	
842000	-93.030097	215	1	18	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 Z Z 0 Z 0 Z Z 	0.000000	16.358970	16.358970	16.358970	16.358970	0.000000	16.358970	0.000000	0.000000	0.000000	16.358970	0.000000	16.358970	0.000000	0.000000	0.000000	0.000000	16.358970	0.000000	0.000000	16.358970	0.000000	16.358970	0.000000	0.000000	16.358970	0.000000	16.358970	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
843000	-100.019390	463	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 0 0 Z 0 0 0 Z Z Z 0 Z Z 	0.000000	14.591673	14.591673	14.591673	14.591673	0.000000	14.591673	0.000000	0.000000	0.000000	14.591673	0.000000	14.591673	0.000000	0.000000	0.000000	14.591673	14.591673	14.591673	14.591673	0.000000	14.591673	14.591673	14.591673	0.000000	0.000000	0.000000	14.591673	0.000000	0.000000	0.002690	0.900441	0.002600	0.040009	0.054239	0.000020	
844000	-96.801522	3054	1	15	'Z 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 0 Z Z 0 0 Z 0 0 0 0 Z 	0.000000	13.213668	13.213668	0.000000	13.213668	0.000000	13.213668	0.000000	0.000000	0.000000	13.213668	0.000000	13.213668	0.000000	0.000000	0.000000	0.000000	13.213668	13.213668	13.213668	0.000000	0.000000	13.213668	13.213668	0.000000	13.213668	13.213668	13.213668	13.213668	0.000000	0.000571	0.969372	0.000027	0.000474	0.000006	0.029550	
845000	-99.791423	966	1	14	'Z 0 0 0 Z Z 0 0 Z Z 0 Z 0 Z Z Z Z Z Z 0 Z 0 0 0 0 0 Z 0 0 0 	0.000000	10.316484	10.316484	10.316484	0.000000	0.000000	10.316484	10.316484	0.000000	0.000000	10.316484	0.000000	10.316484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.316484	0.000000	10.316484	10.316484	10.316484	10.316484	10.316484	0.000000	10.316484	10.316484	10.316484	0.001937	0.937512	0.000085	0.000014	0.058514	0.001937	
846000	-97.208311	1289	1	16	'Z 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 0 Z Z Z 0 0 0 0 0 0 0 0 	0.000000	15.815646	15.815646	0.000000	0.000000	0.000000	15.815646	0.000000	0.000000	0.000000	15.815646	0.000000	15.815646	0.000000	0.000000	0.000000	0.000000	0.000000	15.815646	0.000000	0.000000	0.000000	15.815646	15.815646	15.815646	15.815646	15.815646	15.815646	15.815646	15.815646	0.000000	0.979464	0.000000	0.000002	0.000302	0.020233	
847000	-95.533513	394	1	16	'Z Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z 0 0 Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	12.979866	12.979866	12.979866	0.000000	12.979866	0.000000	0.000000	0.000000	12.979866	0.000000	12.979866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.979866	12.979866	0.000000	0.000000	12.979866	12.979866	12.979866	12.979866	12.979866	12.979866	0.000000	0.001826	0.929972	0.000499	0.001826	0.001826	0.064052	
848000	-93.942739	653	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z 0 0 Z 0 Z 0 0 0 0 	0.000000	18.306244	18.306244	18.306244	18.306244	0.000000	18.306244	0.000000	0.000000	0.000000	18.306244	0.000000	18.306244	0.000000	0.000000	0.000000	0.000000	18.306244	0.000000	0.000000	0.000000	18.306244	18.306244	0.000000	18.306244	0.000000	18.306244	18.306244	18.306244	18.306244	0.004476	0.868676	0.000100	0.000001	0.075917	0.050830	
