Rate	83.33
Rev Jump	16.67
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
41866	0.245904	8134	0.292476	2.395357	41866	0.245904	0.253480	0.267312	
41888	0.216697	8112	0.313733	2.395357	41888	0.216697	0.232440	0.267210	
41743	0.233476	8257	0.297566	2.395357	41743	0.233476	0.244060	0.267143	
41913	0.300647	8087	0.280574	2.395357	41913	0.300647	0.297400	0.267231	
42365	0.252874	7635	0.310544	2.395357	42365	0.252874	0.261680	0.267215	
42064	0.261007	7936	0.315650	2.395357	42064	0.261007	0.269680	0.267222	
41458	0.281634	8542	0.300515	2.395357	41458	0.281634	0.284860	0.267272	
41948	0.282898	8052	0.288500	2.395357	41948	0.282898	0.283800	0.267320	
42073	0.312909	7927	0.292418	2.395357	42073	0.312909	0.309660	0.267441	
41521	0.241661	8479	0.298620	2.395357	41521	0.241661	0.251320	0.267395	
42212	0.273216	7788	0.287879	2.395357	42212	0.273216	0.275500	0.267418	
41269	0.246941	8731	0.318177	2.395357	41269	0.246941	0.259380	0.267395	
41857	0.271161	8143	0.321012	2.395357	41857	0.271161	0.279280	0.267429	
41805	0.234924	8195	0.310189	2.395357	41805	0.234924	0.247260	0.267372	
41950	0.213302	8050	0.270932	2.395357	41950	0.213302	0.222580	0.267246	
42058	0.281302	7942	0.278897	2.395357	42058	0.281302	0.280920	0.267284	
41969	0.267221	8031	0.296725	2.395357	41969	0.267221	0.271960	0.267297	
41895	0.206636	8105	0.274399	2.395357	41895	0.206636	0.217620	0.267159	
41650	0.256783	8350	0.305988	2.395357	41650	0.256783	0.265000	0.267153	
41421	0.259941	8579	0.309710	2.395357	41421	0.259941	0.268480	0.267156	
41557	0.204851	8443	0.307355	2.395357	41557	0.204851	0.222160	0.267032	
41673	0.229405	8327	0.306953	2.395357	41673	0.229405	0.242320	0.266964	
41891	0.240147	8109	0.298434	2.395357	41891	0.240147	0.249600	0.266916	
42615	0.313833	7385	0.285850	2.395357	42615	0.313833	0.309700	0.267033	
41606	0.220064	8394	0.291041	2.395357	41606	0.220064	0.231980	0.266937	
41657	0.240608	8343	0.293539	2.395357	41657	0.240608	0.249440	0.266890	
41982	0.230837	8018	0.297580	2.395357	41982	0.230837	0.241540	0.266821	
41811	0.299801	8189	0.291122	2.395357	41811	0.299801	0.298380	0.266906	
41756	0.260442	8244	0.306769	2.395357	41756	0.260442	0.268080	0.266909	
41895	0.254302	8105	0.283775	2.395357	41895	0.254302	0.259080	0.266888	
42164	0.258301	7836	0.297856	2.395357	42164	0.258301	0.264500	0.266882	
41629	0.249369	8371	0.297933	2.395357	41629	0.249369	0.257500	0.266857	
41640	0.278410	8360	0.308014	2.395357	41640	0.278410	0.283360	0.266901	
41848	0.251195	8152	0.300540	2.395357	41848	0.251195	0.259240	0.266880	
41539	0.256313	8461	0.314856	2.395357	41539	0.256313	0.266220	0.266879	
42048	0.252878	7952	0.288984	2.395357	42048	0.252878	0.258620	0.266857	
41745	0.256174	8255	0.300787	2.395357	41745	0.256174	0.263540	0.266848	
41975	0.285360	8025	0.297570	2.395357	41975	0.285360	0.287320	0.266902	
41815	0.269066	8185	0.307392	2.395357	41815	0.269066	0.275340	0.266924	
41647	0.237760	8353	0.320364	2.395357	41647	0.237760	0.251560	0.266884	
41985	0.252114	8015	0.307174	2.395357	41985	0.252114	0.260940	0.266868	
41679	0.233019	8321	0.315587	2.395357	41679	0.233019	0.246760	0.266816	
41713	0.238127	8287	0.305901	2.395357	41713	0.238127	0.249360	0.266770	
41982	0.272498	8018	0.299077	2.395357	41982	0.272498	0.276760	0.266796	
41509	0.248259	8491	0.318337	2.395357	41509	0.248259	0.260160	0.266779	
41597	0.268072	8403	0.301916	2.395357	41597	0.268072	0.273760	0.266797	
41897	0.236365	8103	0.312230	2.395357	41897	0.236365	0.248660	0.266750	
41787	0.249599	8213	0.294898	2.395357	41787	0.249599	0.257040	0.266725	
41373	0.257028	8627	0.311928	2.395357	41373	0.257028	0.266500	0.266725	
41698	0.247806	8302	0.310166	2.395357	41698	0.247806	0.258160	0.266703	
42016	0.256188	7984	0.311748	2.395357	42016	0.256188	0.265060	0.266698	
42079	0.265691	7921	0.300972	2.395357	42079	0.265691	0.271280	0.266710	
41709	0.246565	8291	0.300326	2.395357	41709	0.246565	0.255480	0.266681	
42169	0.263796	7831	0.291278	2.395357	42169	0.263796	0.268100	0.266685	
41752	0.246264	8248	0.306377	2.395357	41752	0.246264	0.256180	0.266659	
41542	0.247653	8458	0.309648	2.395357	41542	0.247653	0.258140	0.266637	
42419	0.311464	7581	0.303522	2.395357	42419	0.311464	0.310260	0.266747	
41951	0.276299	8049	0.293204	2.395357	41951	0.276299	0.279020	0.266778	
41700	0.232830	8300	0.308072	2.395357	41700	0.232830	0.245320	0.266724	
41720	0.275575	8280	0.310386	2.395357	41720	0.275575	0.281340	0.266760	
41877	0.284619	8123	0.288071	2.395357	41877	0.284619	0.285180	0.266806	
41483	0.245595	8517	0.318539	2.395357	41483	0.245595	0.258020	0.266784	
41752	0.218864	8248	0.303104	2.395357	41752	0.218864	0.232760	0.266700	
41895	0.226137	8105	0.302159	2.395357	41895	0.226137	0.238460	0.266630	
41737	0.250857	8263	0.307878	2.395357	41737	0.250857	0.260280	0.266615	
41707	0.254562	8293	0.298444	2.395357	41707	0.254562	0.261840	0.266603	
42209	0.268782	7791	0.297266	2.395357	42209	0.268782	0.273220	0.266619	
42126	0.287234	7874	0.298959	2.395357	42126	0.287234	0.289080	0.266674	
41552	0.264921	8448	0.297940	2.395357	41552	0.264921	0.270500	0.266683	
42031	0.267898	7969	0.314971	2.395357	42031	0.267898	0.275400	0.266705	
42261	0.282814	7739	0.285308	2.395357	42261	0.282814	0.283200	0.266745	
41884	0.285383	8116	0.306801	2.395357	41884	0.285383	0.288860	0.266798	
42295	0.211751	7705	0.291759	2.395357	42295	0.211751	0.224080	0.266695	
42095	0.269082	7905	0.285642	2.395357	42095	0.269082	0.271700	0.266707	
41869	0.249755	8131	0.296397	2.395357	41869	0.249755	0.257340	0.266685	
42340	0.268777	7660	0.269060	2.395357	42340	0.268777	0.268820	0.266690	
42373	0.243363	7627	0.270355	2.395357	42373	0.243363	0.247480	0.266644	
41551	0.244037	8449	0.318973	2.395357	41551	0.244037	0.256700	0.266620	
41813	0.250903	8187	0.305484	2.395357	41813	0.250903	0.259840	0.266604	
42162	0.272900	7838	0.281832	2.395357	42162	0.272900	0.274300	0.266622	
41749	0.238449	8251	0.307478	2.395357	41749	0.238449	0.249840	0.266582	
41816	0.253252	8184	0.301075	2.395357	41816	0.253252	0.261080	0.266569	
41495	0.251018	8505	0.307819	2.395357	41495	0.251018	0.260680	0.266555	
42031	0.238348	7969	0.305308	2.395357	42031	0.238348	0.249020	0.266514	
42132	0.254510	7868	0.293086	2.395357	42132	0.254510	0.260580	0.266500	
42248	0.280581	7752	0.276445	2.395357	42248	0.280581	0.279940	0.266531	
42121	0.284086	7879	0.281889	2.395357	42121	0.284086	0.283740	0.266572	
42393	0.301795	7607	0.297226	2.395357	42393	0.301795	0.301100	0.266652	
41878	0.239243	8122	0.311623	2.395357	41878	0.239243	0.251000	0.266616	
41667	0.261862	8333	0.300852	2.395357	41667	0.261862	0.268360	0.266620	
41417	0.259193	8583	0.316789	2.395357	41417	0.259193	0.269080	0.266626	
42001	0.214423	7999	0.285036	2.395357	42001	0.214423	0.225720	0.266531	
41919	0.270951	8081	0.307140	2.395357	41919	0.270951	0.276800	0.266555	
41837	0.250376	8163	0.292540	2.395357	41837	0.250376	0.257260	0.266533	
41416	0.233678	8584	0.313956	2.395357	41416	0.233678	0.247460	0.266490	
41860	0.264525	8140	0.291400	2.395357	41860	0.264525	0.268900	0.266495	
41610	0.248258	8390	0.295948	2.395357	41610	0.248258	0.256260	0.266472	
41173	0.255362	8827	0.326838	2.395357	41173	0.255362	0.267980	0.266475	
41377	0.255118	8623	0.316015	2.395357	41377	0.255118	0.265620	0.266473	
41948	0.246710	8052	0.293592	2.395357	41948	0.246710	0.254260	0.266445	
41624	0.248222	8376	0.297517	2.395357	41624	0.248222	0.256480	0.266423	
41532	0.239863	8468	0.299362	2.395357	41532	0.239863	0.249940	0.266386	
42243	0.284426	7757	0.280650	2.395357	42243	0.284426	0.283840	0.266425	
41688	0.216369	8312	0.301011	2.395357	41688	0.216369	0.230440	0.266344	
41703	0.268278	8297	0.305653	2.395357	41703	0.268278	0.274480	0.266362	
41788	0.273811	8212	0.300779	2.395357	41788	0.273811	0.278240	0.266389	
41901	0.245197	8099	0.304852	2.395357	41901	0.245197	0.254860	0.266363	
41830	0.254602	8170	0.304529	2.395357	41830	0.254602	0.262760	0.266355	
42166	0.282384	7834	0.286061	2.395357	42166	0.282384	0.282960	0.266392	
41995	0.259102	8005	0.293067	2.395357	41995	0.259102	0.264540	0.266388	
41638	0.245521	8362	0.287850	2.395357	41638	0.245521	0.252600	0.266357	
42008	0.297062	7992	0.281782	2.395357	42008	0.297062	0.294620	0.266420	
41659	0.234907	8341	0.298046	2.395357	41659	0.234907	0.245440	0.266373	
41817	0.246407	8183	0.311011	2.395357	41817	0.246407	0.256980	0.266353	
41571	0.260109	8429	0.310120	2.395357	41571	0.260109	0.268540	0.266358	
41645	0.217337	8355	0.303770	2.395357	41645	0.217337	0.231780	0.266282	
41971	0.249863	8029	0.309752	2.395357	41971	0.249863	0.259480	0.266267	
41606	0.226241	8394	0.322969	2.395357	41606	0.226241	0.242480	0.266215	
42376	0.277846	7624	0.285414	2.395357	42376	0.277846	0.279000	0.266243	
41634	0.255104	8366	0.292972	2.395357	41634	0.255104	0.261440	0.266232	
41411	0.210065	8589	0.311561	2.395357	41411	0.210065	0.227500	0.266148	
41611	0.229410	8389	0.316128	2.395357	41611	0.229410	0.243960	0.266100	
41775	0.238181	8225	0.307599	2.395357	41775	0.238181	0.249600	0.266065	
41343	0.240670	8657	0.323322	2.395357	41343	0.240670	0.254980	0.266041	
41607	0.260413	8393	0.286667	2.395357	41607	0.260413	0.264820	0.266038	
41775	0.229659	8225	0.306018	2.395357	41775	0.229659	0.242220	0.265987	
42739	0.245513	7261	0.310150	2.395357	42739	0.245513	0.254900	0.265963	
46441	0.286557	3559	0.374543	2.395357	46441	0.286557	0.292820	0.266021	
42770	0.219733	7230	0.323790	2.395357	42770	0.219733	0.234780	0.265954	
41900	0.281957	8100	0.303333	2.395357	41900	0.281957	0.285420	0.265996	
41881	0.258184	8119	0.298313	2.395357	41881	0.258184	0.264700	0.265993	
41584	0.238938	8416	0.309411	2.395357	41584	0.238938	0.250800	0.265961	
41817	0.211565	8183	0.286692	2.395357	41817	0.211565	0.223860	0.265872	
41317	0.238038	8683	0.315674	2.395357	41317	0.238038	0.251520	0.265842	
41658	0.235753	8342	0.306042	2.395357	41658	0.235753	0.247480	0.265803	
42194	0.265843	7806	0.278632	2.395357	42194	0.265843	0.267840	0.265807	
41783	0.243735	8217	0.315930	2.395357	41783	0.243735	0.255600	0.265786	
41961	0.266176	8039	0.309491	2.395357	41961	0.266176	0.273140	0.265801	
42055	0.278730	7945	0.313531	2.395357	42055	0.278730	0.284260	0.265840	
42001	0.270017	7999	0.298412	2.395357	42001	0.270017	0.274560	0.265858	
41739	0.228132	8261	0.312916	2.395357	41739	0.228132	0.242140	0.265809	
41677	0.276004	8323	0.298811	2.395357	41677	0.276004	0.279800	0.265838	
41409	0.229105	8591	0.303923	2.395357	41409	0.229105	0.241960	0.265788	
42105	0.284551	7895	0.287397	2.395357	42105	0.284551	0.285000	0.265828	
41471	0.240650	8529	0.309884	2.395357	41471	0.240650	0.252460	0.265800	
41469	0.254841	8531	0.302192	2.395357	41469	0.254841	0.262920	0.265794	
41997	0.283473	8003	0.296889	2.395357	41997	0.283473	0.285620	0.265835	
41638	0.249316	8362	0.305669	2.395357	41638	0.249316	0.258740	0.265820	
41971	0.237116	8029	0.293561	2.395357	41971	0.237116	0.246180	0.265780	
41703	0.243652	8297	0.305532	2.395357	41703	0.243652	0.253920	0.265756	
41723	0.230472	8277	0.314848	2.395357	41723	0.230472	0.244440	0.265713	
41898	0.220655	8102	0.302765	2.395357	41898	0.220655	0.233960	0.265648	
41946	0.239641	8054	0.316240	2.395357	41946	0.239641	0.251980	0.265621	
42084	0.245580	7916	0.290930	2.395357	42084	0.245580	0.252760	0.265594	
42164	0.273907	7836	0.281776	2.395357	42164	0.273907	0.275140	0.265614	
41445	0.240318	8555	0.294798	2.395357	41445	0.240318	0.249640	0.265582	
41961	0.257882	8039	0.283244	2.395357	41961	0.257882	0.261960	0.265574	
41366	0.241309	8634	0.304841	2.395357	41366	0.241309	0.252280	0.265548	
41681	0.253497	8319	0.293906	2.395357	41681	0.253497	0.260220	0.265537	
41513	0.272758	8487	0.304583	2.395357	41513	0.272758	0.278160	0.265562	
41581	0.242418	8419	0.291127	2.395357	41581	0.242418	0.250620	0.265532	
41646	0.277434	8354	0.305363	2.395357	41646	0.277434	0.282100	0.265565	
45500	0.280484	4500	0.321333	2.395357	45500	0.280484	0.284160	0.265602	
42755	0.256789	7245	0.311387	2.395357	42755	0.256789	0.264700	0.265601	
42263	0.290159	7737	0.302314	2.395357	42263	0.290159	0.292040	0.265653	
42383	0.291792	7617	0.284626	2.395357	42383	0.291792	0.290700	0.265702	
41948	0.217531	8052	0.327000	2.395357	41948	0.217531	0.235160	0.265642	
41770	0.223629	8230	0.289915	2.395357	41770	0.223629	0.234540	0.265581	
41273	0.245245	8727	0.310645	2.395357	41273	0.245245	0.256660	0.265563	
41623	0.260433	8377	0.310254	2.395357	41623	0.260433	0.268780	0.265570	
41654	0.211744	8346	0.296549	2.395357	41654	0.211744	0.225900	0.265492	
41352	0.253603	8648	0.306892	2.395357	41352	0.253603	0.262820	0.265487	
41912	0.258709	8088	0.308358	2.395357	41912	0.258709	0.266740	0.265489	
41781	0.275364	8219	0.288478	2.395357	41781	0.275364	0.277520	0.265513	
42318	0.314334	7682	0.268550	2.395357	42318	0.314334	0.307300	0.265594	
41691	0.274831	8309	0.295824	2.395357	41691	0.274831	0.278320	0.265618	
42512	0.287542	7488	0.274172	2.395357	42512	0.287542	0.285540	0.265657	
41838	0.235360	8162	0.316589	2.395357	41838	0.235360	0.248620	0.265624	
41455	0.240405	8545	0.311878	2.395357	41455	0.240405	0.252620	0.265599	
41814	0.264266	8186	0.301368	2.395357	41814	0.264266	0.270340	0.265608	
42054	0.286037	7946	0.293355	2.395357	42054	0.286037	0.287200	0.265650	
41873	0.247415	8127	0.288052	2.395357	41873	0.247415	0.254020	0.265627	
41985	0.278338	8015	0.294448	2.395357	41985	0.278338	0.280920	0.265657	
41743	0.232494	8257	0.304711	2.395357	41743	0.232494	0.244420	0.265616	
41826	0.252475	8174	0.303523	2.395357	41826	0.252475	0.260820	0.265607	
41722	0.255525	8278	0.303817	2.395357	41722	0.255525	0.263520	0.265603	
41921	0.267837	8079	0.284689	2.395357	41921	0.267837	0.270560	0.265612	
42086	0.299696	7914	0.295173	2.395357	42086	0.299696	0.298980	0.265676	
42483	0.327590	7517	0.282826	2.395357	42483	0.327590	0.320860	0.265780	
41974	0.281770	8026	0.293172	2.395357	41974	0.281770	0.283600	0.265813	
41733	0.253445	8267	0.307367	2.395357	41733	0.253445	0.262360	0.265807	
41694	0.260925	8306	0.307127	2.395357	41694	0.260925	0.268600	0.265812	
41595	0.280659	8405	0.303391	2.395357	41595	0.280659	0.284480	0.265847	
41794	0.237690	8206	0.287229	2.395357	41794	0.237690	0.245820	0.265810	
41794	0.296837	8206	0.302340	2.395357	41794	0.296837	0.297740	0.265869	
41575	0.254384	8425	0.303620	2.395357	41575	0.254384	0.262680	0.265863	
41443	0.239848	8557	0.312960	2.395357	41443	0.239848	0.252360	0.265838	
41585	0.252904	8415	0.296613	2.395357	41585	0.252904	0.260260	0.265828	
41342	0.268395	8658	0.318318	2.395357	41342	0.268395	0.277040	0.265849	
41486	0.238273	8514	0.307611	2.395357	41486	0.238273	0.250080	0.265820	
42054	0.276145	7946	0.296124	2.395357	42054	0.276145	0.279320	0.265844	
42394	0.337902	7606	0.265711	2.395357	42394	0.337902	0.326920	0.265957	
41415	0.244259	8585	0.303902	2.395357	41415	0.244259	0.254500	0.265936	
41846	0.271758	8154	0.307334	2.395357	41846	0.271758	0.277560	0.265957	
41386	0.259701	8614	0.302647	2.395357	41386	0.259701	0.267100	0.265959	
41192	0.219217	8808	0.302566	2.395357	41192	0.219217	0.233900	0.265901	
41568	0.236071	8432	0.312263	2.395357	41568	0.236071	0.248920	0.265870	
42079	0.285202	7921	0.287969	2.395357	42079	0.285202	0.285640	0.265906	
42143	0.285338	7857	0.293114	2.395357	42143	0.285338	0.286560	0.265943	
41720	0.276079	8280	0.326208	2.395357	41720	0.276079	0.284380	0.265977	
41666	0.227260	8334	0.323614	2.395357	41666	0.227260	0.243320	0.265936	
41985	0.288889	8015	0.304304	2.395357	41985	0.288889	0.291360	0.265982	
41625	0.209634	8375	0.312239	2.395357	41625	0.209634	0.226820	0.265911	
42030	0.260338	7970	0.297240	2.395357	42030	0.260338	0.266220	0.265912	
41784	0.236717	8216	0.303067	2.395357	41784	0.236717	0.247620	0.265879	
41738	0.249988	8262	0.316630	2.395357	41738	0.249988	0.261000	0.265870	
41813	0.228876	8187	0.300721	2.395357	41813	0.228876	0.240640	0.265825	
41940	0.230186	8060	0.301117	2.395357	41940	0.230186	0.241620	0.265781	
41881	0.239822	8119	0.287104	2.395357	41881	0.239822	0.247500	0.265749	
42594	0.273278	7406	0.292736	2.395357	42594	0.273278	0.276160	0.265767	
41987	0.260247	8013	0.283914	2.395357	41987	0.260247	0.264040	0.265764	
41332	0.246661	8668	0.314144	2.395357	41332	0.246661	0.258360	0.265751	
42185	0.267915	7815	0.307869	2.395357	42185	0.267915	0.274160	0.265766	
41661	0.278750	8339	0.301595	2.395357	41661	0.278750	0.282560	0.265796	
41643	0.268400	8357	0.305851	2.395357	41643	0.268400	0.274660	0.265811	
42441	0.261445	7559	0.291838	2.395357	42441	0.261445	0.266040	0.265812	
41711	0.258133	8289	0.289058	2.395357	41711	0.258133	0.263260	0.265807	
41920	0.236784	8080	0.314233	2.395357	41920	0.236784	0.249300	0.265778	
41833	0.240098	8167	0.306722	2.395357	41833	0.240098	0.250980	0.265752	
41237	0.224992	8763	0.315303	2.395357	41237	0.224992	0.240820	0.265708	
41803	0.268545	8197	0.301086	2.395357	41803	0.268545	0.273880	0.265723	
42641	0.276776	7359	0.297595	2.395357	42641	0.276776	0.279840	0.265747	
42491	0.312466	7509	0.303636	2.395357	42491	0.312466	0.311140	0.265827	
42198	0.289137	7802	0.293386	2.395357	42198	0.289137	0.289800	0.265868	
41597	0.277496	8403	0.305962	2.395357	41597	0.277496	0.282280	0.265897	
41980	0.231706	8020	0.274938	2.395357	41980	0.231706	0.238640	0.265850	
41961	0.252306	8039	0.310113	2.395357	41961	0.252306	0.261600	0.265842	
41594	0.228543	8406	0.287295	2.395357	41594	0.228543	0.238420	0.265795	
41761	0.261895	8239	0.299915	2.395357	41761	0.261895	0.268160	0.265799	
41873	0.238889	8127	0.297281	2.395357	41873	0.238889	0.248380	0.265769	
41546	0.304891	8454	0.298084	2.395357	41546	0.304891	0.303740	0.265834	
42108	0.255296	7892	0.285606	2.395357	42108	0.255296	0.260080	0.265824	
41908	0.239238	8092	0.300667	2.395357	41908	0.239238	0.249180	0.265796	
41415	0.211518	8585	0.310192	2.395357	41415	0.211518	0.228460	0.265732	
41368	0.240355	8632	0.313716	2.395357	41368	0.240355	0.253020	0.265710	
41326	0.255602	8674	0.317731	2.395357	41326	0.255602	0.266380	0.265711	
41498	0.243482	8502	0.311927	2.395357	41498	0.243482	0.255120	0.265693	
41755	0.261334	8245	0.286962	2.395357	41755	0.261334	0.265560	0.265693	
41260	0.241469	8740	0.329062	2.395357	41260	0.241469	0.256780	0.265678	
41729	0.279973	8271	0.295611	2.395357	41729	0.279973	0.282560	0.265706	
41441	0.228059	8559	0.312653	2.395357	41441	0.228059	0.242540	0.265667	
41176	0.242423	8824	0.317996	2.395357	41176	0.242423	0.255760	0.265651	
41890	0.225853	8110	0.310727	2.395357	41890	0.225853	0.239620	0.265607	
41470	0.246154	8530	0.307620	2.395357	41470	0.246154	0.256640	0.265592	
41995	0.266175	8005	0.286821	2.395357	41995	0.266175	0.269480	0.265598	
41542	0.240383	8458	0.304209	2.395357	41542	0.240383	0.251180	0.265574	
41872	0.254084	8128	0.315453	2.395357	41872	0.254084	0.264060	0.265571	
41846	0.284973	8154	0.288693	2.395357	41846	0.284973	0.285580	0.265605	
41216	0.284744	8784	0.307263	2.395357	41216	0.284744	0.288700	0.265643	
42504	0.294796	7496	0.285085	2.395357	42504	0.294796	0.293340	0.265690	
41628	0.239190	8372	0.299092	2.395357	41628	0.239190	0.249220	0.265662	
42260	0.290133	7740	0.295866	2.395357	42260	0.290133	0.291020	0.265704	
41668	0.271647	8332	0.298248	2.395357	41668	0.271647	0.276080	0.265721	
42054	0.280164	7946	0.317267	2.395357	42054	0.280164	0.286060	0.265755	
41851	0.259827	8149	0.284820	2.395357	41851	0.259827	0.263900	0.265752	
41781	0.233719	8219	0.288600	2.395357	41781	0.233719	0.242740	0.265714	
41764	0.260104	8236	0.282176	2.395357	41764	0.260104	0.263740	0.265711	
41389	0.253401	8611	0.332017	2.395357	41389	0.253401	0.266940	0.265713	
42472	0.314725	7528	0.267933	2.395357	42472	0.314725	0.307680	0.265782	
41765	0.236035	8235	0.291925	2.395357	41765	0.236035	0.245240	0.265748	
42199	0.238394	7801	0.296500	2.395357	42199	0.238394	0.247460	0.265718	
42111	0.241956	7889	0.299785	2.395357	42111	0.241956	0.251080	0.265694	
41995	0.247625	8005	0.293816	2.395357	41995	0.247625	0.255020	0.265677	
42049	0.260125	7951	0.311407	2.395357	42049	0.260125	0.268280	0.265681	
42183	0.281440	7817	0.284380	2.395357	42183	0.281440	0.281900	0.265707	
42298	0.315807	7702	0.287717	2.395357	42298	0.315807	0.311480	0.265782	
41709	0.246709	8291	0.311904	2.395357	41709	0.246709	0.257520	0.265768	
41561	0.218691	8439	0.291148	2.395357	41561	0.218691	0.230920	0.265712	
42292	0.272841	7708	0.295926	2.395357	42292	0.272841	0.276400	0.265729	
41564	0.250529	8436	0.308796	2.395357	41564	0.250529	0.260360	0.265721	
41783	0.269344	8217	0.292564	2.395357	41783	0.269344	0.273160	0.265733	
41858	0.252927	8142	0.295014	2.395357	41858	0.252927	0.259780	0.265723	
42114	0.287553	7886	0.291783	2.395357	42114	0.287553	0.288220	0.265759	
41460	0.234226	8540	0.314169	2.395357	41460	0.234226	0.247880	0.265730	
