Rate	83.33
Rev Jump	16.67
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
45390	0.619211	4610	0.253362	5.000000	45390	0.619211	0.585480	0.404828	
43688	0.304111	6312	0.218948	5.000000	43688	0.304111	0.293360	0.404722	
44683	0.496139	5317	0.243746	4.253796	44683	0.496139	0.469300	0.404783	
45433	0.620364	4567	0.267572	5.000000	45433	0.620364	0.588140	0.404957	
44654	0.498231	5346	0.243360	5.000000	44654	0.498231	0.470980	0.405019	
45224	0.531620	4776	0.255653	5.000000	45224	0.531620	0.505260	0.405114	
45711	0.408326	4289	0.321520	5.000000	45711	0.408326	0.400880	0.405110	
46518	0.136614	3482	0.384836	5.000000	46518	0.136614	0.153900	0.404873	
46215	0.148783	3785	0.397358	4.686604	46215	0.148783	0.167600	0.404650	
46212	0.195166	3788	0.373548	3.574477	46212	0.195166	0.208680	0.404465	
44873	0.456756	5127	0.228204	2.638032	44873	0.456756	0.433320	0.404492	
44393	0.445318	5607	0.214910	3.543043	44393	0.445318	0.419480	0.404506	
43499	0.271546	6501	0.216121	5.000000	43499	0.271546	0.264340	0.404375	
45071	0.536221	4929	0.246703	4.257872	45071	0.536221	0.507680	0.404472	
45260	0.567035	4740	0.255485	5.000000	45260	0.567035	0.537500	0.404596	
42801	0.166608	7199	0.200445	5.000000	42801	0.166608	0.171480	0.404378	
45043	0.544680	4957	0.254388	4.159408	45043	0.544680	0.515900	0.404482	
45243	0.572265	4757	0.257095	5.000000	45243	0.572265	0.542280	0.404611	
43028	0.325718	6972	0.211847	5.000000	43028	0.325718	0.309840	0.404523	
43214	0.227172	6786	0.203507	4.267493	43214	0.227172	0.223960	0.404354	
44749	0.537442	5251	0.243382	4.269423	44749	0.537442	0.506560	0.404449	
45260	0.649205	4740	0.279114	4.715423	45260	0.649205	0.614120	0.404645	
42900	0.255641	7100	0.184789	5.000000	42900	0.255641	0.245580	0.404497	
45574	0.666279	4426	0.271351	4.273414	45574	0.666279	0.631320	0.404707	
43956	0.385658	6044	0.227167	5.000000	43956	0.385658	0.366500	0.404672	
42772	0.199359	7228	0.206973	4.275050	42772	0.199359	0.200460	0.404483	
44039	0.478281	5961	0.212884	3.876850	44039	0.478281	0.446640	0.404522	
44770	0.540451	5230	0.244933	5.000000	44770	0.540451	0.509540	0.404619	
43795	0.431168	6205	0.213699	5.000000	43795	0.431168	0.404180	0.404618	
45083	0.582259	4917	0.264185	5.000000	45083	0.582259	0.550980	0.404754	
44556	0.420684	5444	0.237509	5.000000	44556	0.420684	0.400740	0.404750	
42990	0.199651	7010	0.179743	5.000000	42990	0.199651	0.196860	0.404558	
43443	0.246783	6557	0.187281	3.368188	43443	0.246783	0.238980	0.404406	
45541	0.363694	4459	0.281678	4.265235	45541	0.363694	0.356380	0.404361	
45322	0.512908	4678	0.261650	4.288060	45322	0.512908	0.489400	0.404440	
43561	0.302633	6439	0.194595	5.000000	43561	0.302633	0.288720	0.404333	
43241	0.226868	6759	0.222814	4.319454	43241	0.226868	0.226320	0.404170	
43592	0.366122	6408	0.207553	4.322758	43592	0.366122	0.345800	0.404116	
44479	0.475325	5521	0.227314	4.325719	44479	0.475325	0.447940	0.404156	
43460	0.200805	6540	0.204434	5.000000	43460	0.200805	0.201280	0.403971	
44444	0.394969	5556	0.230742	4.359152	44444	0.394969	0.376720	0.403946	
45214	0.611160	4786	0.249269	4.359292	45214	0.611160	0.576520	0.404104	
45381	0.607942	4619	0.274735	4.916706	45381	0.607942	0.577160	0.404262	
45539	0.643383	4461	0.285362	5.000000	45539	0.643383	0.611440	0.404451	
44664	0.528099	5336	0.238381	5.000000	44664	0.528099	0.497180	0.404535	
45573	0.262941	4427	0.310594	5.000000	45573	0.262941	0.267160	0.404410	
46245	0.156644	3755	0.373103	4.360670	46245	0.156644	0.172900	0.404199	
45586	0.244724	4414	0.324196	2.958064	45586	0.244724	0.251740	0.404061	
44212	0.420293	5788	0.204907	4.333423	44212	0.420293	0.395360	0.404053	
44563	0.445212	5437	0.247011	5.000000	44563	0.445212	0.423660	0.404071	
44875	0.514117	5125	0.234927	5.000000	44875	0.514117	0.485500	0.404144	
44814	0.562503	5186	0.241612	5.000000	44814	0.562503	0.529220	0.404258	
43818	0.373728	6182	0.221773	5.000000	43818	0.373728	0.354940	0.404213	
45313	0.628142	4687	0.263068	4.343944	45313	0.628142	0.593920	0.404385	
45225	0.572206	4775	0.247958	5.000000	45225	0.572206	0.541240	0.404508	
43800	0.411735	6200	0.194839	5.000000	43800	0.411735	0.384840	0.404490	
44461	0.459414	5539	0.242463	5.000000	44461	0.459414	0.435380	0.404518	
45209	0.603309	4791	0.265289	5.000000	45209	0.603309	0.570920	0.404668	
45949	0.294631	4051	0.336707	5.000000	45949	0.294631	0.298040	0.404572	
46093	0.220272	3907	0.379831	4.350382	46093	0.220272	0.232740	0.404418	
44794	0.553668	5206	0.244333	4.344552	44794	0.553668	0.521460	0.404523	
42820	0.225455	7180	0.192061	5.000000	42820	0.225455	0.220660	0.404358	
43833	0.337371	6167	0.210151	4.357570	43833	0.337371	0.321680	0.404284	
43726	0.265128	6274	0.198757	4.346483	43726	0.265128	0.256800	0.404152	
44712	0.533414	5288	0.241301	4.349999	44712	0.533414	0.502520	0.404240	
43291	0.246448	6709	0.206737	5.000000	43291	0.246448	0.241120	0.404094	
43650	0.233631	6350	0.198583	4.362577	43650	0.233631	0.229180	0.403937	
45591	0.595271	4409	0.279655	4.363189	45591	0.595271	0.567440	0.404083	
44387	0.395611	5613	0.242295	5.000000	44387	0.395611	0.378400	0.404061	
43070	0.199721	6930	0.183983	4.362270	43070	0.199721	0.197540	0.403877	
44536	0.472449	5464	0.206808	3.510891	44536	0.472449	0.443420	0.403912	
45244	0.626315	4756	0.280067	5.000000	45244	0.626315	0.593380	0.404080	
43938	0.361987	6062	0.241339	5.000000	43938	0.361987	0.347360	0.404030	
45574	0.618511	4426	0.274514	4.349393	45574	0.618511	0.588060	0.404193	
45479	0.604829	4521	0.249724	5.000000	45479	0.604829	0.572720	0.404343	
45533	0.618321	4467	0.270204	5.000000	45533	0.618321	0.587220	0.404505	
42347	0.171535	7653	0.199399	5.000000	42347	0.171535	0.175800	0.404302	
45383	0.573805	4617	0.243881	3.612880	45383	0.573805	0.543340	0.404425	
44668	0.558274	5332	0.253563	5.000000	44668	0.558274	0.525780	0.404533	
44874	0.543188	5126	0.236442	5.000000	44874	0.543188	0.511740	0.404627	
45511	0.615258	4489	0.277567	5.000000	45511	0.615258	0.584940	0.404786	
45604	0.642115	4396	0.268426	5.000000	45604	0.642115	0.609260	0.404967	
44512	0.480657	5488	0.232690	5.000000	44512	0.480657	0.453440	0.405009	
44427	0.522047	5573	0.248161	5.000000	44427	0.522047	0.491520	0.405086	
44785	0.536497	5215	0.250048	5.000000	44785	0.536497	0.506620	0.405175	
45074	0.607778	4926	0.261876	5.000000	45074	0.607778	0.573700	0.405323	
43968	0.330513	6032	0.235743	5.000000	43968	0.330513	0.319080	0.405247	
44347	0.408122	5653	0.194764	4.362807	44347	0.408122	0.384000	0.405229	
45287	0.418884	4713	0.264587	5.000000	45287	0.418884	0.404340	0.405228	
46405	0.138304	3595	0.385535	5.000000	46405	0.138304	0.156080	0.405010	
44846	0.420796	5154	0.227784	4.202160	44846	0.420796	0.400900	0.405006	
46741	0.150446	3259	0.391838	4.675688	46741	0.150446	0.166180	0.404797	
46274	0.167913	3726	0.380569	4.133275	46274	0.167913	0.183760	0.404604	
46558	0.220929	3442	0.399768	3.088544	46558	0.220929	0.233240	0.404455	
46428	0.157017	3572	0.364782	4.353669	46428	0.157017	0.171860	0.404252	
46499	0.287318	3501	0.393887	2.399148	46499	0.287318	0.294780	0.404157	
43936	0.331801	6064	0.200198	4.350007	43936	0.331801	0.315840	0.404080	
43492	0.350363	6508	0.203442	4.345182	43492	0.350363	0.331240	0.404017	
45938	0.668118	4062	0.287051	4.347255	45938	0.668118	0.637160	0.404219	
44856	0.564005	5144	0.219285	4.639244	44856	0.564005	0.528540	0.404327	
43000	0.183884	7000	0.204429	5.000000	43000	0.183884	0.186760	0.404138	
42765	0.215036	7235	0.186593	4.647543	42765	0.215036	0.210920	0.403971	
43325	0.321777	6675	0.216180	4.368909	43325	0.321777	0.307680	0.403888	
46529	0.159191	3471	0.403630	4.367419	46529	0.159191	0.176160	0.403691	
46433	0.235350	3567	0.382114	2.864673	46433	0.235350	0.245820	0.403554	
46234	0.159147	3766	0.377058	4.353158	46234	0.159147	0.175560	0.403357	
44036	0.351440	5964	0.225687	3.131671	44036	0.351440	0.336440	0.403300	
45471	0.590574	4529	0.268492	4.345142	45471	0.590574	0.561400	0.403436	
43729	0.291020	6271	0.222612	5.000000	43729	0.291020	0.282440	0.403332	
44359	0.374355	5641	0.220883	4.347727	44359	0.374355	0.357040	0.403292	
45094	0.397082	4906	0.232980	4.344397	45094	0.397082	0.380980	0.403273	
43262	0.237137	6738	0.179133	4.345354	43262	0.237137	0.229320	0.403123	
45467	0.616359	4533	0.256563	4.337179	45467	0.616359	0.583740	0.403278	
43551	0.277835	6449	0.227167	5.000000	43551	0.277835	0.271300	0.403165	
44375	0.327730	5625	0.196622	4.346306	44375	0.327730	0.312980	0.403088	
44476	0.495121	5524	0.237871	4.348196	44476	0.495121	0.466700	0.403142	
43352	0.208779	6648	0.216155	5.000000	43352	0.208779	0.209760	0.402977	
45290	0.643299	4710	0.246285	4.353149	45290	0.643299	0.605900	0.403150	
45042	0.539141	4958	0.251109	5.000000	45042	0.539141	0.510580	0.403242	
43124	0.266325	6876	0.218150	5.000000	43124	0.266325	0.259700	0.403120	
44222	0.432816	5778	0.210800	4.351594	44222	0.432816	0.407160	0.403123	
45183	0.572406	4817	0.252647	5.000000	45183	0.572406	0.541600	0.403241	
44826	0.493687	5174	0.239080	5.000000	44826	0.493687	0.467340	0.403295	
44714	0.500738	5286	0.242717	5.000000	44714	0.500738	0.473460	0.403355	
44860	0.537071	5140	0.235214	5.000000	44860	0.537071	0.506040	0.403442	
45227	0.561412	4773	0.238215	5.000000	45227	0.561412	0.530560	0.403550	
45373	0.590924	4627	0.262589	5.000000	45373	0.590924	0.560540	0.403683	
45683	0.620187	4317	0.263146	5.000000	45683	0.620187	0.589360	0.403841	
45650	0.643373	4350	0.282529	5.000000	45650	0.643373	0.611980	0.404017	
44506	0.510336	5494	0.225337	5.000000	44506	0.510336	0.479020	0.404080	
45815	0.613118	4185	0.275030	5.000000	45815	0.613118	0.584820	0.404233	
45646	0.642094	4354	0.278365	5.000000	45646	0.642094	0.610420	0.404407	
42754	0.198788	7246	0.208805	5.000000	42754	0.198788	0.200240	0.404235	
43688	0.309307	6312	0.184886	2.981891	43688	0.309307	0.293600	0.404142	
44176	0.367168	5824	0.230254	4.339149	44176	0.367168	0.351220	0.404097	
43662	0.377857	6338	0.228937	4.329399	43662	0.377857	0.358980	0.404059	
43417	0.276942	6583	0.202036	4.330776	43417	0.276942	0.267080	0.403944	
43886	0.358679	6114	0.215571	4.332751	43886	0.358679	0.341180	0.403891	
44829	0.572843	5171	0.242313	4.334212	44829	0.572843	0.538660	0.404004	
42505	0.176003	7495	0.186524	5.000000	42505	0.176003	0.177580	0.403814	
44390	0.415612	5610	0.218360	2.606056	44390	0.415612	0.393480	0.403806	
45332	0.631541	4668	0.265853	3.804800	45332	0.631541	0.597400	0.403968	
46267	0.137744	3733	0.392446	5.000000	46267	0.137744	0.156760	0.403761	
46205	0.192425	3795	0.396047	3.617725	46205	0.192425	0.207880	0.403597	
46323	0.230123	3677	0.388904	2.944398	46323	0.230123	0.241800	0.403462	
46053	0.162508	3947	0.399544	4.317101	46053	0.162508	0.181220	0.403277	
46360	0.165466	3640	0.399451	4.212477	46360	0.165466	0.182500	0.403093	
46234	0.269326	3766	0.377589	2.533030	46234	0.269326	0.277480	0.402988	
46007	0.278349	3993	0.352116	4.301832	46007	0.278349	0.284240	0.402889	
45762	0.445719	4238	0.288815	4.299873	45762	0.445719	0.432420	0.402914	
45654	0.610658	4346	0.269673	5.000000	45654	0.610658	0.581020	0.403062	
45781	0.608003	4219	0.267599	5.000000	45781	0.608003	0.579280	0.403208	
45006	0.576079	4994	0.246296	5.000000	45006	0.576079	0.543140	0.403324	
43683	0.302063	6317	0.216084	5.000000	43683	0.302063	0.291200	0.403231	
44504	0.608530	5496	0.227438	4.302760	44504	0.608530	0.566640	0.403366	
45995	0.352038	4005	0.330587	4.984611	45995	0.352038	0.350320	0.403323	
46605	0.160498	3395	0.400000	4.303523	46605	0.160498	0.176760	0.403135	
46393	0.190158	3607	0.380094	3.617324	46393	0.190158	0.203860	0.402971	
46188	0.296852	3812	0.366474	2.302362	46188	0.296852	0.302160	0.402887	
46431	0.159872	3569	0.397590	4.269784	46431	0.159872	0.176840	0.402701	
46275	0.333096	3725	0.374497	2.403465	46275	0.333096	0.336180	0.402646	
45766	0.662675	4234	0.278460	4.254410	45766	0.662675	0.630140	0.402833	
45567	0.589681	4433	0.266185	5.000000	45567	0.589681	0.561000	0.402964	
44307	0.430767	5693	0.237309	5.000000	44307	0.430767	0.408740	0.402968	
43992	0.392935	6008	0.210553	5.000000	43992	0.392935	0.371020	0.402942	
43817	0.363626	6183	0.212033	4.245952	43817	0.363626	0.344880	0.402894	
45202	0.644219	4798	0.261984	4.245397	45202	0.644219	0.607540	0.403062	
45417	0.628994	4583	0.268820	5.000000	45417	0.628994	0.595980	0.403220	
44734	0.484687	5266	0.253893	5.000000	44734	0.484687	0.460380	0.403267	
43770	0.368175	6230	0.223435	5.000000	43770	0.368175	0.350140	0.403224	
45757	0.174443	4243	0.327598	4.243838	45757	0.174443	0.187440	0.403047	
46542	0.181256	3458	0.402545	3.764562	46542	0.181256	0.196560	0.402879	
46278	0.290138	3722	0.375336	2.363641	46278	0.290138	0.296480	0.402792	
46144	0.159197	3856	0.352697	4.217344	46144	0.159197	0.174120	0.402605	
44291	0.244045	5709	0.228236	3.528962	44291	0.244045	0.242240	0.402475	
44080	0.325340	5920	0.231588	4.209886	44080	0.325340	0.314240	0.402403	
45691	0.556149	4309	0.262242	4.210337	45691	0.556149	0.530820	0.402507	
45688	0.619068	4312	0.257189	5.000000	45688	0.619068	0.587860	0.402658	
45932	0.325895	4068	0.339971	5.000000	45932	0.325895	0.327040	0.402596	
46519	0.163460	3481	0.389543	4.204885	46519	0.163460	0.179200	0.402415	
45465	0.355614	4535	0.289967	3.478042	45465	0.355614	0.349660	0.402372	
44132	0.366673	5868	0.223926	4.198892	44132	0.366673	0.349920	0.402330	
44351	0.221934	5649	0.247654	4.199004	44351	0.221934	0.224840	0.402186	
46439	0.184866	3561	0.401573	4.198593	46439	0.184866	0.200300	0.402023	
45863	0.491202	4137	0.293933	2.818805	45863	0.491202	0.474880	0.402082	
46277	0.158243	3723	0.372012	4.294541	46277	0.158243	0.174160	0.401898	
46584	0.215954	3416	0.407494	3.151533	46584	0.215954	0.229040	0.401758	
46255	0.163809	3745	0.389586	4.196714	46255	0.163809	0.180720	0.401580	
46202	0.300831	3798	0.365719	3.307431	46202	0.300831	0.305760	0.401503	
43571	0.302380	6429	0.215586	4.182025	43571	0.302380	0.291220	0.401414	
45143	0.632656	4857	0.265596	4.179869	45143	0.632656	0.597000	0.401571	
44541	0.465504	5459	0.235574	5.000000	44541	0.465504	0.440400	0.401603	
45382	0.331695	4618	0.265699	5.000000	45382	0.331695	0.325600	0.401541	
45857	0.191530	4143	0.311610	4.182044	45857	0.191530	0.201480	0.401381	
44104	0.456308	5896	0.216757	3.349399	44104	0.456308	0.428060	0.401402	
45384	0.681738	4616	0.292678	3.521901	45384	0.681738	0.645820	0.401598	
45127	0.612804	4873	0.248307	3.866245	45127	0.612804	0.577280	0.401739	
45758	0.204620	4242	0.327440	4.840345	45758	0.204620	0.215040	0.401589	
46447	0.168816	3553	0.383619	4.172629	46447	0.168816	0.184080	0.401416	
46709	0.207754	3291	0.393194	3.303115	46709	0.207754	0.219960	0.401271	
45915	0.389176	4085	0.302815	4.157059	45915	0.389176	0.382120	0.401255	
44806	0.490805	5194	0.227570	4.158900	44806	0.490805	0.463460	0.401305	
45040	0.563166	4960	0.240121	5.000000	45040	0.563166	0.531120	0.401408	
42977	0.185169	7023	0.182685	5.000000	42977	0.185169	0.184820	0.401236	
44224	0.442859	5776	0.207929	4.503308	44224	0.442859	0.415720	0.401248	
45227	0.607137	4773	0.258747	5.000000	45227	0.607137	0.573880	0.401385	
44259	0.446915	5741	0.226616	5.000000	44259	0.446915	0.421620	0.401401	
43882	0.283898	6118	0.219353	5.000000	43882	0.283898	0.276000	0.401301	
44944	0.540339	5056	0.224486	4.168615	44944	0.540339	0.508400	0.401386	
45579	0.326422	4421	0.301515	5.000000	45579	0.326422	0.324220	0.401325	
45867	0.413674	4133	0.320348	4.164951	45867	0.413674	0.405960	0.401329	
45490	0.630666	4510	0.268514	5.000000	45490	0.630666	0.598000	0.401484	
45739	0.636896	4261	0.276226	5.000000	45739	0.636896	0.606160	0.401646	
45036	0.526024	4964	0.237913	5.000000	45036	0.526024	0.497420	0.401722	
44227	0.444412	5773	0.222241	5.000000	44227	0.444412	0.418760	0.401735	
43159	0.254756	6841	0.190469	5.000000	43159	0.254756	0.245960	0.401612	
45309	0.622415	4691	0.280537	4.164703	45309	0.622415	0.590340	0.401761	
45235	0.591776	4765	0.249948	5.000000	45235	0.591776	0.559200	0.401885	
43441	0.324279	6559	0.216954	5.000000	43441	0.324279	0.310200	0.401813	
44625	0.491496	5375	0.232558	4.154145	44625	0.491496	0.463660	0.401861	
44693	0.460408	5307	0.234973	5.000000	44693	0.460408	0.436480	0.401889	
43277	0.261224	6723	0.214785	5.000000	43277	0.261224	0.254980	0.401773	
45153	0.583970	4847	0.257479	4.156340	45153	0.583970	0.552320	0.401891	
44682	0.532093	5318	0.243701	5.000000	44682	0.532093	0.501420	0.401969	
44981	0.507125	5019	0.261606	5.000000	44981	0.507125	0.482480	0.402032	
44942	0.517489	5058	0.238830	5.000000	44942	0.517489	0.489300	0.402101	
45805	0.285929	4195	0.300358	5.000000	45805	0.285929	0.287140	0.402011	
46320	0.164184	3680	0.392391	4.153125	46320	0.164184	0.180980	0.401838	
46444	0.197141	3556	0.386952	3.532361	46444	0.197141	0.210640	0.401689	
46364	0.247520	3636	0.368812	2.765269	46364	0.247520	0.256340	0.401576	
44474	0.227684	5526	0.239776	4.141115	44474	0.227684	0.229020	0.401441	
46036	0.242137	3964	0.323158	4.142001	46036	0.242137	0.248560	0.401322	
45610	0.655317	4390	0.278132	4.140219	45610	0.655317	0.622200	0.401494	
45729	0.669619	4271	0.273472	4.256687	45729	0.669619	0.635780	0.401676	
43497	0.289215	6503	0.212210	5.000000	43497	0.289215	0.279200	0.401581	
44661	0.484293	5339	0.236748	4.134513	44661	0.484293	0.457860	0.401625	
42820	0.212237	7180	0.176741	5.000000	42820	0.212237	0.207140	0.401474	
44822	0.574852	5178	0.245848	4.140218	44822	0.574852	0.540780	0.401582	
45761	0.607242	4239	0.288040	5.000000	45761	0.607242	0.580180	0.401720	
45581	0.472127	4419	0.248020	5.000000	45581	0.472127	0.452320	0.401759	
45859	0.400227	4141	0.321661	5.000000	45859	0.400227	0.393720	0.401753	
46405	0.140437	3595	0.381363	5.000000	46405	0.140437	0.157760	0.401565	
46966	0.176276	3034	0.406065	3.853968	46966	0.176276	0.190220	0.401401	
46156	0.256738	3844	0.405047	2.689962	46156	0.256738	0.268140	0.401299	
45195	0.194291	4805	0.277003	4.111510	45195	0.194291	0.202240	0.401145	
43321	0.224972	6679	0.202126	3.932791	43321	0.224972	0.221920	0.401007	
44955	0.585341	5045	0.260852	4.101507	44955	0.585341	0.552600	0.401124	
45287	0.625036	4713	0.271589	5.000000	45287	0.625036	0.591720	0.401270	
43339	0.296823	6661	0.219036	5.000000	43339	0.296823	0.286460	0.401182	
44468	0.492759	5532	0.226320	4.104999	44468	0.492759	0.463280	0.401230	
44469	0.498145	5531	0.230880	5.000000	44469	0.498145	0.468580	0.401281	
45431	0.634655	4569	0.263734	5.000000	45431	0.634655	0.600760	0.401434	
44910	0.544355	5090	0.236149	5.000000	44910	0.544355	0.512980	0.401520	
43561	0.328000	6439	0.208883	5.000000	43561	0.328000	0.312660	0.401452	
44400	0.421734	5600	0.224821	4.106057	44400	0.421734	0.399680	0.401450	
43205	0.282097	6795	0.208830	5.000000	43205	0.282097	0.272140	0.401352	
43925	0.396790	6075	0.209218	4.114211	43925	0.396790	0.374000	0.401331	
44746	0.575202	5254	0.258279	4.112494	44746	0.575202	0.541900	0.401438	
44961	0.568404	5039	0.271879	4.981342	44961	0.568404	0.538520	0.401543	
45213	0.573463	4787	0.262795	5.000000	45213	0.573463	0.543720	0.401651	
43456	0.326031	6544	0.229065	5.000000	43456	0.326031	0.313340	0.401584	
44495	0.523812	5505	0.229791	4.102145	44495	0.523812	0.491440	0.401652	
43936	0.282957	6064	0.175462	5.000000	43936	0.282957	0.269920	0.401552	
44588	0.490020	5412	0.227273	4.119026	44588	0.490020	0.461580	0.401597	
43483	0.353678	6517	0.190578	4.292929	43483	0.353678	0.332420	0.401545	
44346	0.540590	5654	0.235585	4.131664	44346	0.540590	0.506100	0.401624	
44685	0.524315	5315	0.245908	5.000000	44685	0.524315	0.494720	0.401695	
45288	0.621953	4712	0.256154	5.000000	45288	0.621953	0.587480	0.401836	
45054	0.605718	4946	0.256773	5.000000	45054	0.605718	0.571200	0.401964	
43604	0.287588	6396	0.216385	5.000000	43604	0.287588	0.278480	0.401870	
44925	0.540968	5075	0.250049	4.130585	44925	0.540968	0.511440	0.401953	
44707	0.524705	5293	0.233705	5.000000	44707	0.524705	0.493900	0.402023	
42594	0.173452	7406	0.181880	5.000000	42594	0.173452	0.174700	0.401851	
44323	0.428152	5677	0.211203	2.544275	44323	0.428152	0.403520	0.401852	
44566	0.494727	5434	0.218623	2.889360	44566	0.494727	0.464720	0.401900	
44062	0.302664	5938	0.214887	3.896597	44062	0.302664	0.292240	0.401817	
44901	0.501882	5099	0.245931	4.088131	44901	0.501882	0.475780	0.401873	
43567	0.369661	6433	0.208301	5.000000	43567	0.369661	0.348900	0.401833	
