Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2682945388
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
3300000	-12.527270	966	0.936664	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000159	0.999841	0.000000	
3350000	-12.190603	624	0.670340	1	6	'Z Z Z Z 0 Z 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000070	0.999930	0.000000	
3400000	-12.646430	528	0.898957	1	3	'0 0 0 Z 0 0 0 0 0 Z 0 Z 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.000274	0.000112	0.999614	0.000000	
3450000	-11.850181	114	0.769260	1	6	'Z 0 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000077	0.000000	0.999923	0.000000	
3500000	-12.226425	614	0.970584	1	4	'0 0 Z Z 0 Z 0 0 0 0 Z 0 	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000035	0.000035	0.999894	0.000036	
3550000	-12.790666	577	0.792322	1	4	'0 Z Z 0 0 0 0 0 0 Z 0 Z 	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000061	0.999939	0.000000	
3600000	-11.640598	387	0.956270	1	8	'Z Z Z Z Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.250000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
3650000	-12.640112	613	0.833935	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.998968	0.001032	
3700000	-12.717443	236	0.796770	1	4	'Z 0 0 Z Z 0 0 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000088	0.000000	0.999825	0.000088	
3750000	-12.899312	766	0.836440	1	2	'0 0 0 0 Z Z 0 0 0 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000015	0.000000	0.999953	0.000032	
3800000	-12.631587	938	0.894064	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000307	0.000121	0.999571	0.000001	
3850000	-12.729415	918	0.892970	1	5	'Z Z Z Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.999976	0.000024	
3900000	-12.667594	320	0.768656	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000007	0.000007	0.999979	0.000007	
3950000	-11.837721	17	1.056081	1	6	'0 Z Z 0 0 Z 0 0 0 Z Z Z 	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000113	0.999887	0.000000	
4000000	-11.758663	841	0.829498	1	6	'Z Z Z 0 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000075	0.995817	0.004108	
4050000	-12.848764	302	0.703200	1	5	'Z Z Z 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
4100000	-11.448924	529	1.056829	1	6	'0 0 Z Z 0 Z 0 0 0 Z Z Z 	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000061	0.000060	0.999879	0.000000	
4150000	-12.276574	258	0.753637	1	6	'Z 0 0 0 Z Z 0 0 0 Z Z Z 	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000257	0.000000	0.999743	0.000000	
4200000	-11.887327	796	0.838933	1	7	'Z 0 Z Z Z Z 0 0 0 Z 0 Z 	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000006	0.000000	0.999994	0.000000	
4250000	-12.338686	37	1.143093	1	5	'Z 0 Z Z Z 0 0 0 0 Z 0 0 	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000099	0.000000	0.996955	0.002947	
4300000	-11.701871	202	1.465120	1	5	'0 Z 0 0 Z 0 0 0 0 Z Z Z 	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4350000	-15.157028	652	1.507724	1	2	'0 0 0 Z 0 0 0 Z 0 0 0 0 	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000223	0.000227	0.999254	0.000295	
4400000	-13.116719	758	1.947252	1	4	'0 0 0 0 Z Z Z 0 0 0 Z 0 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.007970	0.000000	0.965406	0.026624	
4450000	-10.787058	605	1.856319	1	6	'Z Z 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000320	0.999680	0.000000	
4500000	-10.899347	892	1.546331	1	6	'0 Z Z 0 Z Z 0 0 0 Z 0 Z 	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
4550000	-11.665944	13	1.693439	1	3	'0 0 Z 0 0 Z 0 0 0 Z 0 0 	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000078	0.000074	0.995834	0.004014	
4600000	-11.405962	154	1.629248	1	6	'0 0 Z Z Z 0 0 0 0 Z Z Z 	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000519	0.000000	0.999481	0.000000	
4650000	-10.729969	427	1.625621	1	6	'Z 0 Z Z Z 0 0 0 0 Z Z 0 	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000334	0.000000	0.999166	0.000500	
4700000	-11.899177	8	1.629765	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000359	0.992938	0.006703	
4750000	-11.862778	601	1.611942	1	5	'0 Z 0 0 Z Z 0 0 0 0 Z Z 	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4800000	-11.044301	338	1.439240	1	5	'0 0 Z Z 0 Z 0 0 0 Z Z 0 	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000069	0.000065	0.999152	0.000714	
4850000	-13.052237	615	1.130756	1	2	'Z 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000048	0.000071	0.998767	0.001114	
4900000	-11.953884	987	1.266561	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000654	0.000320	0.999026	0.000000	
4950000	-11.908671	214	1.484814	1	6	'Z Z Z Z 0 Z 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000080	0.999916	0.000003	
5000000	-12.032505	313	1.335843	1	6	'Z 0 Z Z Z 0 0 0 Z 0 Z 0 	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000267	0.000000	0.988345	0.011388	
5050000	-12.789264	216	1.190291	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000097	0.999903	0.000000	
5100000	-12.707050	120	1.044631	1	2	'0 0 0 0 Z 0 0 0 0 Z 0 0 	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.000676	0.000000	0.996162	0.003162	
5150000	-12.074953	950	1.107480	1	6	'Z 0 Z Z Z Z 0 0 0 Z 0 0 	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000232	0.000000	0.996317	0.003451	
5200000	-11.719890	76	1.165700	1	3	'0 0 Z Z 0 0 0 0 0 Z 0 0 	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000510	0.000510	0.998469	0.000512	
5250000	-11.690284	333	1.390214	1	4	'Z 0 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.001040	0.000158	0.992602	0.006199	
5300000	-12.349983	168	1.610578	1	4	'0 Z Z 0 Z 0 0 0 0 0 0 Z 	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
5350000	-11.399345	825	1.938434	1	5	'Z 0 0 Z 0 0 0 0 0 Z Z Z 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.002927	0.001496	0.995577	0.000000	
5400000	-11.054903	854	2.033310	1	4	'0 0 0 0 Z Z 0 0 0 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000473	0.000000	0.999527	0.000000	
5450000	-11.743842	366	2.153293	1	7	'Z 0 Z Z Z Z 0 0 0 0 Z Z 	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000543	0.000000	0.999457	0.000000	
5500000	-12.048563	100	2.050050	1	5	'Z Z 0 Z Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000001	0.000001	0.995902	0.004097	
5550000	-12.780554	380	1.884645	1	2	'0 Z Z 0 0 0 0 0 0 0 0 0 	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000183	0.999015	0.000801	
5600000	-14.562824	505	1.774820	1	4	'0 Z 0 0 Z Z 0 Z 0 0 0 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.994671	0.005329	
5650000	-11.744097	228	1.902210	1	6	'Z 0 0 Z Z Z 0 0 0 Z Z 0 	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.006553	0.000000	0.973190	0.020258	
5700000	-11.773054	35	1.824951	1	5	'Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.001479	0.000002	0.988385	0.010134	
5750000	-12.922111	406	2.060489	1	6	'0 Z 0 0 0 Z Z 0 0 Z Z Z 	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000032	0.011255	0.988713	0.000000	
5800000	-11.512329	752	2.364953	1	3	'0 0 0 Z 0 0 0 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000341	0.000341	0.999317	0.000000	
5850000	-11.890408	216	2.396957	1	5	'0 Z 0 Z Z 0 0 0 0 Z 0 Z 	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
5900000	-11.686277	255	2.039858	1	2	'0 0 0 Z 0 0 0 0 0 0 0 Z 	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.001365	0.000198	0.998434	0.000004	
5950000	-12.056201	289	2.174603	1	5	'Z Z Z Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000006	0.981529	0.018465	
6000000	-11.718363	189	2.339244	1	2	'0 0 0 0 0 Z 0 0 0 Z 0 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.000100	0.000095	0.999677	0.000128	
6050000	-11.783644	814	2.409173	1	4	'Z 0 Z Z 0 0 0 0 0 0 0 Z 	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000242	0.000424	0.999328	0.000007	
6100000	-11.562082	643	2.335781	1	6	'Z Z 0 Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000002	0.000000	0.995828	0.004171	
6150000	-13.257837	77	2.732831	1	8	'Z Z Z Z 0 Z Z 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.250000	0.000000	0.000000	0.000000	0.001098	0.998902	0.000000	
6200000	-11.582177	23	2.655410	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000003	0.001616	0.989860	0.008521	
6250000	-11.638025	719	2.282294	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000001	0.000855	0.995625	0.003519	
6300000	-12.130223	827	2.495466	1	6	'0 Z Z Z 0 Z 0 0 0 Z Z 0 	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000001	0.001544	0.960782	0.037674	
6350000	-11.151590	45	2.247126	1	4	'Z 0 Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000476	0.001299	0.989148	0.009077	
6400000	-12.069972	931	1.962597	1	2	'0 0 0 0 0 Z 0 0 0 0 Z 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000216	0.000049	0.998445	0.001290	
6450000	-11.185813	797	1.833325	2	3	'1 1 0 Z 0 0 1 1 1 0 Z Z 	0.153346	0.153346	0.058317	0.000000	0.058317	0.058317	0.153346	0.153346	0.153346	0.058317	0.000000	0.000000	0.000431	0.000030	0.999539	0.000000	
6500000	-11.711824	977	1.689652	1	5	'Z 0 Z Z 0 Z 0 0 0 0 Z 0 	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000921	0.000895	0.981652	0.016532	
6550000	-11.736716	690	1.807792	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000923	0.981853	0.017224	
6600000	-11.425773	90	1.791340	1	4	'Z Z 0 Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000001	0.000685	0.993857	0.005457	
6650000	-11.696690	350	1.908913	1	7	'Z Z Z Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.984105	0.015895	
6700000	-14.135376	781	2.061543	1	8	'0 Z 0 0 Z Z 0 Z Z Z Z Z 	0.250000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
6750000	-11.621144	258	2.177530	1	6	'Z 0 Z Z 0 Z 0 0 0 Z Z 0 	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000442	0.000382	0.991992	0.007184	
6800000	-10.949951	955	2.314771	1	6	'Z 0 0 0 Z Z 0 0 0 Z Z Z 	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000185	0.000000	0.999815	0.000000	
6850000	-12.345350	548	2.203169	1	7	'Z Z Z Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.004491	0.975109	0.020400	
6900000	-12.077961	63	2.082359	1	1	'0 0 0 0 0 0 0 0 0 0 Z 0 	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000000	0.090909	0.001007	0.000583	0.990247	0.008163	
6950000	-12.224370	476	1.796779	1	5	'Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000604	0.989617	0.009779	
7000000	-11.118991	349	1.788347	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000001	0.000620	0.994964	0.004415	
7050000	-11.417452	237	1.616388	1	7	'Z Z Z Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000923	0.982941	0.016136	
7100000	-11.913895	605	1.415490	1	3	'0 Z 0 Z 0 0 0 0 0 Z 0 0 	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.000214	0.996030	0.003755	
7150000	-11.638937	797	1.280738	1	5	'Z Z 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000063	0.997959	0.001978	
7200000	-12.071410	617	1.136613	1	6	'0 Z Z Z 0 Z 0 0 0 Z 0 Z 	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000469	0.999530	0.000000	
7250000	-11.835997	699	1.100304	1	4	'Z 0 Z Z 0 0 0 0 0 0 0 Z 	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000042	0.000159	0.999797	0.000002	
7300000	-12.538580	360	1.117616	1	4	'0 0 Z 0 Z 0 0 0 0 Z 0 Z 	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000080	0.000000	0.999920	0.000000	
7350000	-12.708743	77	1.037045	1	3	'0 Z Z 0 0 0 0 0 0 Z 0 0 	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.000058	0.998335	0.001607	
7400000	-12.615994	404	0.789256	1	5	'0 Z 0 Z 0 Z 0 0 0 Z Z 0 	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000079	0.998398	0.001522	
7450000	-12.853007	359	0.784103	1	4	'Z 0 Z Z 0 Z 0 0 0 0 0 0 	0.000000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000171	0.000171	0.999484	0.000173	
7500000	-11.692519	969	1.021404	1	5	'Z Z Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000157	0.998399	0.001444	
7550000	-11.979901	621	1.082889	1	5	'Z 0 Z Z 0 Z 0 0 0 0 Z 0 	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000246	0.000230	0.985422	0.014102	
7600000	-11.695457	364	1.250254	1	6	'Z 0 Z Z 0 Z 0 0 0 0 Z Z 	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000145	0.000118	0.999731	0.000006	
7650000	-12.705846	477	1.182117	1	5	'Z Z Z Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.996772	0.003228	
7700000	-11.854959	486	0.825402	1	6	'Z Z Z 0 Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.993151	0.006849	
7750000	-11.695570	968	0.963144	1	8	'Z Z Z Z Z Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.999931	0.000069	
7800000	-11.903879	655	1.080976	1	4	'0 0 0 Z Z Z 0 0 0 0 Z 0 	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000348	0.000000	0.997976	0.001676	
7850000	-12.203995	573	0.834284	1	6	'Z Z Z Z Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.993992	0.006008	
7900000	-12.895217	943	0.929447	1	3	'0 0 Z Z 0 0 0 0 0 Z 0 0 	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000083	0.000083	0.999748	0.000086	
7950000	-12.343993	780	1.028050	1	4	'0 Z 0 0 0 Z 0 0 0 0 Z Z 	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000065	0.999935	0.000000	
8000000	-11.847404	615	0.976386	1	7	'Z 0 Z Z Z 0 0 0 0 Z Z Z 	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000147	0.000000	0.999853	0.000000	
8050000	-12.779090	271	0.923785	1	5	'Z 0 0 Z Z Z 0 0 0 0 Z 0 	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000569	0.000000	0.998744	0.000687	
8100000	-11.865855	121	1.177360	1	5	'Z 0 0 Z 0 0 0 0 0 Z Z Z 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000885	0.000345	0.998770	0.000000	
8150000	-11.731555	518	1.261143	1	5	'0 0 0 Z Z Z 0 0 0 0 Z Z 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.007353	0.000000	0.992610	0.000037	
8200000	-11.403959	692	1.036057	1	7	'Z Z 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
8250000	-11.893176	527	1.228844	1	5	'Z 0 Z Z 0 0 0 0 0 Z 0 Z 	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000074	0.000114	0.999812	0.000000	
