Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            514705963
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
331750000	-11.566971	709	1.790156	1	6	'Z Z Z Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000581	0.990039	0.009380	
331800000	-15.406384	106	19.525013	1	4	'0 0 0 Z 0 0 0 Z 0 Z Z 0 	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.098030	0.115724	0.707395	0.078851	
331850000	-14.381370	105	15.726568	1	3	'0 0 0 Z 0 0 Z 0 0 0 Z 0 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.059974	0.038642	0.778235	0.123149	
331900000	-15.027647	518	6.199982	1	6	'0 Z 0 Z Z Z 0 Z 0 0 0 Z 	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
331950000	-16.475580	374	6.886697	2	4	'1 1 0 0 0 1 0 Z Z Z 1 Z 	0.217139	0.217139	0.032861	0.032861	0.032861	0.217139	0.032861	0.000000	0.000000	0.000000	0.217139	0.000000	0.795182	0.020522	0.183994	0.000302	
332000000	-11.370583	263	1.514164	1	4	'0 0 Z Z 0 Z 0 0 0 Z 0 0 	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000092	0.000071	0.995119	0.004719	
332050000	-16.693446	753	13.740699	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.133575	0.119946	0.607514	0.138965	
332100000	-13.784980	333	12.737078	1	3	'0 0 0 0 0 0 0 Z Z Z 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.111111	0.111111	0.131614	0.125988	0.515685	0.226713	
332150000	-13.489147	930	3.245263	1	5	'Z 0 Z 0 0 0 0 0 Z Z 0 Z 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000216	0.001667	0.998117	0.000000	
332200000	-11.123061	255	1.565474	1	6	'0 Z Z 0 0 Z 0 0 0 Z Z Z 	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000183	0.999817	0.000000	
332250000	-11.678567	819	2.635554	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.001047	0.001000	0.981020	0.016933	
332300000	-12.351751	651	3.403866	1	5	'Z Z Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000694	0.987727	0.011579	
332350000	-13.168902	11	2.189648	1	6	'Z Z Z 0 0 0 Z 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.001793	0.998204	0.000003	
332400000	-13.711271	557	15.997679	1	6	'0 0 0 0 Z Z 0 Z Z Z Z 0 	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.133470	0.002402	0.509992	0.354137	
332450000	-11.817067	458	6.376905	1	7	'Z 0 Z 0 0 0 Z 0 Z Z Z Z 	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.007421	0.119708	0.872871	0.000000	
332500000	-13.496375	156	19.336413	1	5	'0 0 Z 0 0 0 Z 0 Z Z 0 Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.196658	0.199161	0.580671	0.023511	
332550000	-11.903318	538	4.767612	1	3	'0 0 0 0 0 0 Z 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.016561	0.004183	0.979210	0.000046	
332600000	-12.193281	364	14.282803	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000000	0.125000	0.299636	0.212438	0.320474	0.167452	
332650000	-15.420190	16	25.068186	1	5	'Z 0 0 0 0 0 Z Z Z 0 Z 0 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.000000	1.000000	0.000000	0.000000	
332700000	-13.673818	219	11.501440	1	1	'0 0 0 0 0 0 Z 0 0 0 0 0 	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000000	0.090909	0.090909	0.090909	0.090909	0.090909	0.041276	0.030834	0.864905	0.062985	
332750000	-14.601673	617	8.932469	1	5	'0 Z Z 0 0 0 0 0 Z Z Z 0 	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000322	0.036479	0.888877	0.074323	
332800000	-11.867249	850	3.146364	1	4	'0 Z 0 0 Z Z 0 0 0 0 0 Z 	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
332850000	-15.380015	916	10.760399	1	5	'0 Z 0 0 0 Z Z 0 Z 0 Z 0 	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.001489	0.018207	0.760294	0.220009	
332900000	-11.805605	181	1.336221	1	5	'0 Z Z 0 0 Z 0 0 0 Z 0 Z 	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000186	0.999814	0.000000	
332950000	-13.941208	370	6.734024	1	6	'0 0 0 Z 0 Z 0 Z Z Z Z 0 	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.065331	0.028008	0.876531	0.030130	
333000000	-11.927621	893	2.043793	1	5	'0 Z Z 0 0 Z 0 0 0 Z Z 0 	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000567	0.986824	0.012609	
333050000	-12.047100	203	4.008567	1	6	'Z 0 0 Z Z Z 0 0 0 0 Z Z 	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.001177	0.000000	0.998822	0.000000	
333100000	-12.661045	674	5.800319	1	5	'0 0 0 0 0 Z 0 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.047964	0.013482	0.938554	0.000000	
333150000	-11.487113	756	3.944481	1	1	'0 0 0 0 0 0 0 0 0 0 Z 0 	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000000	0.090909	0.001151	0.000656	0.992582	0.005611	
333200000	-13.667667	354	5.557744	1	4	'0 0 Z 0 0 Z 0 0 0 Z Z 0 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.006113	0.006756	0.979316	0.007814	
333250000	-13.049653	615	5.522085	1	3	'0 Z Z 0 0 0 Z 0 0 0 0 0 	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000003	0.004977	0.967314	0.027706	
333300000	-13.327623	901	7.132213	1	5	'0 Z 0 0 Z 0 Z 0 0 0 Z Z 	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
333350000	-11.614525	641	1.172264	1	3	'Z Z 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000159	0.999841	0.000000	
333400000	-11.620523	722	3.339932	1	4	'Z 0 Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.001054	0.000001	0.997897	0.001047	
333450000	-12.536010	854	2.505232	1	7	'Z 0 0 0 Z Z 0 0 Z Z Z Z 	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.009863	0.000008	0.990129	0.000000	
333500000	-14.376684	510	13.466234	1	7	'Z 0 0 Z 0 0 Z Z Z 0 Z Z 	0.000000	0.200000	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	
333550000	-12.382434	222	13.840171	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.000000	0.111111	0.181777	0.160108	0.296412	0.361703	
333600000	-12.741721	74	17.817541	1	8	'0 0 0 Z 0 Z Z Z Z Z Z Z 	0.250000	0.250000	0.250000	0.000000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
333650000	-12.638234	612	18.701969	1	4	'0 0 0 0 0 0 Z 0 Z 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.000000	0.231398	0.195639	0.559549	0.013415	
333700000	-13.134785	472	5.806315	1	7	'0 Z Z 0 Z 0 Z 0 Z Z 0 Z 	0.200000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	1.000000	0.000000	
333750000	-14.599531	230	10.118512	1	4	'Z Z 0 0 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.015945	0.983751	0.000304	
333800000	-13.936880	923	7.020540	1	6	'0 0 0 Z 0 Z 0 Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.061219	0.021555	0.916987	0.000239	
333850000	-14.611083	610	3.107252	1	6	'0 0 0 0 0 Z 0 Z Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.052526	0.005043	0.942431	0.000000	
333900000	-13.389717	491	5.547413	1	4	'Z Z 0 Z 0 0 0 0 Z 0 0 0 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000289	0.020952	0.807518	0.171242	
333950000	-12.125569	910	7.941634	1	5	'Z 0 0 0 0 0 Z 0 Z 0 Z Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.256059	0.137689	0.601523	0.004729	
334000000	-11.226047	98	2.490870	1	4	'0 Z 0 0 Z Z 0 0 0 Z 0 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000004	0.000000	0.999197	0.000799	
334050000	-14.647443	316	29.595650	1	5	'0 0 0 0 0 Z 0 Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.238478	0.234789	0.476331	0.050402	
334100000	-15.828554	951	18.233204	1	7	'Z 0 0 Z 0 0 0 Z Z Z Z Z 	0.000000	0.200000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	
334150000	-12.946753	191	4.829418	1	3	'0 0 0 0 0 0 0 0 Z Z Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.111111	0.046552	0.022048	0.743793	0.187606	
334200000	-13.756871	350	11.336724	1	5	'0 0 0 Z 0 0 0 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.117086	0.073567	0.809347	0.000000	
334250000	-12.822054	481	15.688993	1	4	'0 0 0 0 0 0 Z 0 Z 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.000000	0.220473	0.164311	0.606662	0.008554	
334300000	-11.903681	857	4.521625	1	4	'Z 0 0 Z Z 0 0 0 0 Z 0 0 	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.008444	0.000010	0.975334	0.016212	
334350000	-12.276968	913	2.042039	1	7	'Z Z Z 0 Z Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.945675	0.054325	
334400000	-13.136522	232	7.025483	1	6	'0 Z Z 0 0 0 Z 0 Z 0 Z Z 	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.001545	0.247856	0.750546	0.000053	
334450000	-12.329205	282	6.134922	1	5	'Z Z 0 0 Z 0 Z 0 0 0 Z 0 	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000248	0.000185	0.873878	0.125690	
334500000	-14.310344	86	6.802435	1	5	'0 0 0 Z 0 0 Z 0 Z 0 Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.623513	0.074630	0.293465	0.008392	
334550000	-13.747877	257	3.255803	1	6	'Z 0 Z Z 0 Z Z 0 0 0 Z 0 	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.003789	0.001271	0.797397	0.197544	
334600000	-12.683366	991	19.483280	1	6	'0 0 Z 0 0 0 Z Z Z 0 Z Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.304132	0.458334	0.000000	0.237534	
334650000	-14.645469	731	27.310181	1	6	'0 0 Z 0 0 0 Z Z Z Z Z 0 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.587733	0.412267	0.000000	0.000000	
334700000	-12.397849	723	27.268633	1	8	'0 Z 0 Z 0 Z Z Z Z 0 Z Z 	0.250000	0.000000	0.250000	0.000000	0.250000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.625627	0.000000	0.000000	0.374373	
334750000	-14.181521	154	17.842543	1	7	'0 0 Z 0 Z 0 0 Z Z Z Z Z 	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.216721	0.016657	0.766622	0.000000	
334800000	-12.107307	523	42.022992	2	2	'0 1 1 1 0 0 1 1 1 Z 1 Z 	0.292564	0.017473	0.017473	0.017473	0.292564	0.292564	0.017473	0.017473	0.017473	0.000000	0.017473	0.000000	0.161668	0.198625	0.638758	0.000950	
334850000	-14.034192	646	71.379317	1	7	'Z Z 0 0 0 0 Z Z Z Z 0 Z 	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.476969	0.197418	0.000000	0.325613	
334900000	-14.872432	244	83.431499	1	7	'0 0 Z 0 Z 0 Z Z Z Z 0 Z 	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.183964	0.389786	0.000000	0.426251	
334950000	-17.355593	213	47.571158	1	5	'0 0 0 0 0 Z Z 0 Z Z Z 0 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.268735	0.216094	0.173876	0.341295	
335000000	-13.839905	950	63.754176	1	5	'0 0 0 0 0 0 Z Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.249909	0.250439	0.000000	0.499652	
335050000	-13.191448	597	61.083525	2	5	'Z Z 0 0 0 0 Z 1 Z 1 0 Z 	0.000000	0.000000	0.196469	0.196469	0.196469	0.196469	0.000000	0.008828	0.000000	0.008828	0.196469	0.000000	0.174174	0.423184	0.095123	0.307519	
335100000	-15.567314	463	50.961141	1	7	'Z Z 0 Z 0 0 Z Z Z 0 0 Z 	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.200000	0.200000	0.000000	0.267798	0.314107	0.000000	0.418095	
335150000	-13.852609	62	35.049168	1	7	'0 Z 0 0 0 Z Z Z Z 0 Z Z 	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.366955	0.531189	0.000000	0.101855	
335200000	-16.543329	817	47.783308	1	8	'0 Z Z Z 0 0 Z Z Z Z 0 Z 	0.250000	0.000000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	1.000000	0.000000	0.000000	0.000000	
335250000	-16.963581	532	58.242796	2	5	'1 Z Z 1 0 1 Z Z Z 0 1 1 	0.191946	0.000000	0.000000	0.191946	0.020136	0.191946	0.000000	0.000000	0.000000	0.020136	0.191946	0.191946	0.471016	0.368751	0.000000	0.160233	
335300000	-14.794477	688	25.326305	1	4	'0 0 0 Z 0 0 Z Z Z 0 0 0 	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.314636	0.333251	0.000000	0.352114	
335350000	-15.934236	434	18.376957	1	6	'0 0 Z 0 0 Z Z Z Z 0 0 Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	
335400000	-12.866380	294	1.227896	1	2	'Z 0 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000206	0.000086	0.998140	0.001567	
335450000	-14.681407	617	24.896149	1	5	'0 0 0 Z 0 0 0 Z Z Z 0 Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.128503	0.135743	0.724856	0.010898	
335500000	-13.186949	745	22.855517	1	6	'0 0 0 0 0 Z 0 Z Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.207245	0.385401	0.407354	0.000000	
335550000	-15.528385	626	45.483782	1	7	'0 0 0 Z Z 0 Z Z Z 0 Z Z 	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.248506	0.281105	0.000000	0.470389	
335600000	-14.275869	456	55.676930	1	7	'Z Z 0 0 0 0 Z Z Z Z 0 Z 	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.447085	0.164081	0.000000	0.388834	
335650000	-14.518662	703	45.603052	1	7	'Z Z 0 0 Z 0 Z Z Z Z 0 0 	0.000000	0.000000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.350135	0.365576	0.000000	0.284289	
335700000	-14.480770	285	55.049185	1	7	'Z Z 0 0 0 0 Z Z Z Z 0 Z 	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.322920	0.237078	0.000000	0.440002	
335750000	-14.531616	110	28.035218	1	4	'0 0 0 0 0 0 Z 0 Z Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.000000	0.097921	0.102096	0.795634	0.004349	
335800000	-14.255309	964	5.981092	1	3	'0 0 Z 0 0 0 0 0 Z Z 0 0 	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.006333	0.018406	0.943079	0.032183	
335850000	-11.805510	39	1.487320	1	5	'Z 0 Z Z 0 Z 0 0 0 0 0 Z 	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000053	0.000050	0.999897	0.000000	
335900000	-11.883985	477	1.523697	1	7	'Z Z Z Z 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000251	0.999749	0.000000	
335950000	-12.128687	892	13.864504	1	6	'0 0 0 0 Z 0 Z 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.018730	0.000093	0.981177	0.000000	
336000000	-11.786971	69	1.472588	1	4	'Z 0 Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000037	0.000067	0.999321	0.000574	
336050000	-12.673116	756	21.638565	1	6	'0 Z 0 0 0 0 Z 0 Z Z Z Z 	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.002299	0.077664	0.920037	0.000000	
336100000	-11.503067	318	1.707591	1	4	'0 0 0 0 Z Z 0 0 0 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000541	0.000000	0.999458	0.000001	
336150000	-10.631539	53	23.983005	2	4	'Z 0 1 0 1 0 1 1 Z Z Z 1 	0.000000	0.276867	0.033880	0.276867	0.033880	0.276867	0.033880	0.033880	0.000000	0.000000	0.000000	0.033880	0.361535	0.307645	0.305801	0.025019	
336200000	-11.668704	121	2.831851	1	5	'Z Z 0 Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.002141	0.997852	0.000007	
336250000	-13.573585	741	5.856450	1	5	'0 0 Z 0 Z 0 0 0 Z Z 0 Z 	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000521	0.000000	0.999479	0.000000	
336300000	-12.220664	561	3.602344	1	5	'0 Z 0 Z Z Z 0 0 0 Z 0 0 	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000045	0.000000	0.986152	0.013803	
336350000	-13.511683	151	15.600658	2	3	'0 0 Z 1 1 1 0 0 Z 0 Z 0 	0.081741	0.081741	0.000000	0.169851	0.169851	0.169851	0.081741	0.081741	0.000000	0.081741	0.000000	0.081741	0.010773	0.194674	0.690914	0.103640	
336400000	-15.536128	247	34.616141	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.196054	0.217606	0.388982	0.197358	
336450000	-14.821310	578	25.255873	1	7	'0 0 0 0 Z Z Z Z Z 0 Z Z 	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.471441	0.256017	0.000000	0.272542	
336500000	-14.955066	446	23.338378	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.086210	0.118848	0.694473	0.100469	
336550000	-14.621856	114	19.672028	1	5	'0 Z Z 0 0 0 Z 0 Z Z 0 0 	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.001338	0.069214	0.801249	0.128200	
336600000	-13.578473	146	8.252475	1	6	'Z Z Z 0 0 0 Z Z 0 0 0 Z 	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.030714	0.968412	0.000873	
336650000	-13.180474	402	8.318533	1	7	'Z Z Z 0 0 0 Z 0 Z 0 Z Z 	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.142496	0.857504	0.000000	
336700000	-13.972373	488	6.881475	1	2	'0 0 0 0 0 0 0 Z 0 0 Z 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.000000	0.100000	0.004023	0.008179	0.981452	0.006346	
