Options:
Model:                           MultiState
Tree File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.bttrees
Data File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.btdata
Log File Name:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3155626864
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
5000000	-18.232825	778	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	0.310370	0.310370	0.000000	0.310370	0.000000	0.000000	0.000000	0.310370	0.310370	0.310370	0.310370	0.227644	0.117234	0.463664	0.191458	
5050000	-18.617133	344	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	1.865964	1.865964	0.000000	1.865964	1.865964	0.000000	0.000000	1.865964	1.865964	1.865964	1.865964	0.250000	0.249999	0.250001	0.250000	
5100000	-16.533649	568	2	4	'0 0 0 0 1 Z 1 Z Z Z 1 1 	8.923586	8.923586	8.923586	8.923586	1.074653	0.000000	1.074653	0.000000	0.000000	0.000000	1.074653	1.074653	0.249996	0.249996	0.250126	0.249882	
5150000	-20.089889	469	1	7	'Z Z 0 Z 0 Z Z Z 0 0 0 Z 	0.000000	0.000000	0.322895	0.000000	0.322895	0.000000	0.000000	0.000000	0.322895	0.322895	0.322895	0.000000	0.002443	0.230492	0.737282	0.029783	
5200000	-17.715565	84	1	3	'0 0 0 0 Z 0 Z Z 0 0 0 0 	0.292757	0.292757	0.292757	0.292757	0.000000	0.292757	0.000000	0.000000	0.292757	0.292757	0.292757	0.292757	0.169636	0.053972	0.606461	0.169931	
5250000	-20.241112	54	1	6	'Z 0 Z 0 0 0 Z 0 Z Z Z 0 	0.000000	4.276870	0.000000	4.276870	4.276870	4.276870	0.000000	4.276870	0.000000	0.000000	0.000000	4.276870	0.250005	0.250000	0.250000	0.249995	
5300000	-19.052263	632	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	16.960412	16.960412	16.960412	16.960412	16.960412	0.000000	0.000000	16.960412	0.000000	16.960412	16.960412	0.250000	0.250000	0.250000	0.250000	
5350000	-18.521888	117	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	4.256677	0.000000	4.256677	4.256677	4.256677	0.000000	0.000000	4.256677	0.000000	4.256677	4.256677	0.250000	0.250000	0.250000	0.250000	
5400000	-19.156741	540	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	15.747438	15.747438	15.747438	15.747438	15.747438	0.000000	15.747438	0.000000	0.000000	0.000000	15.747438	0.250000	0.250000	0.250000	0.250000	
5450000	-26.390726	790	1	5	'Z 0 Z Z 0 0 Z 0 0 0 0 Z 	0.000000	0.656726	0.000000	0.000000	0.656726	0.656726	0.000000	0.656726	0.656726	0.656726	0.656726	0.000000	0.271384	0.237213	0.238861	0.252542	
5500000	-20.414154	785	1	4	'Z 0 0 0 0 0 Z 0 Z Z 0 0 	0.000000	6.309283	6.309283	6.309283	6.309283	6.309283	0.000000	6.309283	0.000000	0.000000	6.309283	6.309283	0.250000	0.250000	0.250000	0.250000	
5550000	-17.922506	715	1	4	'0 0 0 Z Z 0 Z Z 0 0 0 0 	0.282586	0.282586	0.282586	0.000000	0.000000	0.282586	0.000000	0.000000	0.282586	0.282586	0.282586	0.282586	0.135946	0.013250	0.714647	0.136156	
5600000	-20.737391	522	1	5	'Z 0 0 Z 0 0 0 Z Z Z 0 0 	0.000000	26.074910	26.074910	0.000000	26.074910	26.074910	26.074910	0.000000	0.000000	0.000000	26.074910	26.074910	0.250000	0.250000	0.250000	0.250000	
5650000	-20.052432	456	1	4	'0 0 0 0 Z 0 Z Z 0 Z 0 0 	1.332238	1.332238	1.332238	1.332238	0.000000	1.332238	0.000000	0.000000	1.332238	0.000000	1.332238	1.332238	0.248894	0.241430	0.260884	0.248792	
5700000	-18.471296	108	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	1.406494	1.406494	1.406494	0.000000	0.000000	1.406494	0.000000	0.000000	1.406494	1.406494	0.000000	1.406494	0.248523	0.236972	0.260218	0.254287	
5750000	-16.959255	422	2	3	'0 1 0 0 1 1 Z Z 1 Z 1 0 	15.595355	4.231850	15.595355	15.595355	4.231850	4.231850	0.000000	0.000000	4.231850	0.000000	4.231850	15.595355	0.250000	0.250000	0.250000	0.250000	
5800000	-18.503131	715	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	2.104322	2.104322	2.104322	2.104322	2.104322	0.000000	0.000000	0.000000	2.104322	0.000000	2.104322	2.104322	0.249992	0.249992	0.250025	0.249992	
5850000	-20.457197	471	1	5	'Z 0 0 0 Z Z Z Z 0 0 0 0 	0.000000	1.206016	1.206016	1.206016	0.000000	0.000000	0.000000	0.000000	1.206016	1.206016	1.206016	1.206016	0.266546	0.207908	0.278738	0.246808	
5900000	-19.594338	136	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	5.951866	5.951866	0.000000	0.000000	5.951866	5.951866	0.000000	0.000000	5.951866	5.951866	5.951866	5.951866	0.250000	0.250000	0.250000	0.250000	
5950000	-18.071500	748	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	1.221619	0.000000	1.221619	1.221619	1.221619	0.000000	0.000000	1.221619	0.000000	1.221619	1.221619	0.251713	0.250006	0.249332	0.248949	
6000000	-18.486094	335	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	4.079264	4.079264	4.079264	0.000000	4.079264	0.000000	0.000000	0.000000	4.079264	4.079264	0.000000	4.079264	0.250000	0.250000	0.250000	0.250000	
6050000	-19.526687	495	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	2.390432	2.390432	2.390432	2.390432	2.390432	0.000000	2.390432	0.000000	0.000000	0.000000	2.390432	0.250000	0.250000	0.250000	0.250000	
6100000	-19.294107	141	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	4.555681	4.555681	4.555681	4.555681	4.555681	0.000000	4.555681	0.000000	0.000000	0.000000	4.555681	0.250000	0.250000	0.250000	0.250000	
6150000	-19.511216	29	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	6.437862	6.437862	0.000000	6.437862	6.437862	0.000000	0.000000	0.000000	6.437862	0.000000	6.437862	6.437862	0.250000	0.250000	0.250000	0.250000	
6200000	-18.275480	58	1	6	'0 Z Z Z Z 0 Z Z 0 0 0 0 	0.195215	0.000000	0.000000	0.000000	0.000000	0.195215	0.000000	0.000000	0.195215	0.195215	0.195215	0.195215	0.000007	0.000820	0.965233	0.033941	
6250000	-18.397060	281	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	2.034688	2.034688	2.034688	2.034688	2.034688	2.034688	0.000000	0.000000	2.034688	2.034688	0.000000	2.034688	0.249994	0.249994	0.250018	0.249994	
6300000	-20.307023	294	1	5	'Z 0 0 Z 0 0 0 Z Z Z 0 0 	0.000000	2.776666	2.776666	0.000000	2.776666	2.776666	2.776666	0.000000	0.000000	0.000000	2.776666	2.776666	0.249997	0.249996	0.250010	0.249996	
6350000	-18.445027	796	1	5	'Z 0 0 Z Z 0 Z Z 0 0 0 0 	0.000000	0.333673	0.333673	0.000000	0.000000	0.333673	0.000000	0.000000	0.333673	0.333673	0.333673	0.333673	0.196661	0.008308	0.674494	0.120537	
6400000	-20.313757	283	1	5	'Z 0 Z 0 0 Z Z Z 0 0 0 0 	0.000000	11.687360	0.000000	11.687360	11.687360	0.000000	0.000000	0.000000	11.687360	11.687360	11.687360	11.687360	0.250000	0.250000	0.250000	0.250000	
6450000	-20.731123	392	1	3	'0 0 0 0 0 0 0 Z Z 0 Z 0 	17.771933	17.771933	17.771933	17.771933	17.771933	17.771933	17.771933	0.000000	0.000000	17.771933	0.000000	17.771933	0.250000	0.250000	0.250000	0.250000	
6500000	-20.537720	650	1	5	'Z 0 0 Z 0 0 Z Z 0 Z 0 0 	0.000000	0.399162	0.399162	0.000000	0.399162	0.399162	0.000000	0.000000	0.399162	0.000000	0.399162	0.399162	1.000000	0.000000	0.000000	0.000000	
6550000	-20.205992	594	1	4	'Z 0 Z 0 0 0 Z Z 0 0 0 0 	0.000000	3.930908	0.000000	3.930908	3.930908	3.930908	0.000000	0.000000	3.930908	3.930908	3.930908	3.930908	0.250000	0.250000	0.250000	0.250000	
6600000	-19.352210	694	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	14.628137	14.628137	14.628137	14.628137	14.628137	14.628137	0.000000	0.000000	14.628137	0.000000	14.628137	14.628137	0.250000	0.250000	0.250000	0.250000	
6650000	-18.805590	712	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	13.528678	13.528678	13.528678	13.528678	13.528678	0.000000	0.000000	13.528678	0.000000	13.528678	13.528678	0.250000	0.250000	0.250000	0.250000	
6700000	-19.066485	788	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	6.388029	6.388029	6.388029	6.388029	6.388029	0.000000	0.000000	6.388029	0.000000	6.388029	6.388029	0.250000	0.250000	0.250000	0.250000	
6750000	-20.058420	610	1	4	'Z 0 0 0 0 0 Z 0 Z 0 Z 0 	0.000000	1.405672	1.405672	1.405672	1.405672	1.405672	0.000000	1.405672	0.000000	1.405672	0.000000	1.405672	0.249994	0.249994	0.250017	0.249994	
6800000	-18.025597	104	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	0.402680	0.402680	0.402680	0.402680	0.402680	0.402680	0.000000	0.000000	0.402680	0.000000	0.402680	0.402680	0.271419	0.257137	0.256583	0.214860	
6850000	-19.366464	778	1	5	'Z 0 Z Z 0 0 Z Z 0 0 0 0 	0.000000	2.561791	0.000000	0.000000	2.561791	2.561791	0.000000	0.000000	2.561791	2.561791	2.561791	2.561791	0.250000	0.250000	0.250000	0.250000	
6900000	-17.732678	572	2	3	'Z 1 1 Z 1 1 0 Z 0 0 1 1 	0.000000	21.336873	21.336873	0.000000	21.336873	21.336873	6.758213	0.000000	6.758213	6.758213	21.336873	21.336873	0.250000	0.250000	0.250000	0.250000	
6950000	-19.112970	617	2	2	'Z 1 Z 0 1 0 0 0 0 0 0 1 	0.000000	7.379217	0.000000	1.414834	7.379217	1.414834	1.414834	1.414834	1.414834	1.414834	1.414834	7.379217	0.250000	0.250000	0.250000	0.250000	
7000000	-18.044490	29	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	0.365206	0.365206	0.365206	0.365206	0.365206	0.000000	0.000000	0.365206	0.365206	0.365206	0.365206	0.218711	0.215475	0.350980	0.214834	
7050000	-18.167943	592	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	1.511875	0.000000	1.511875	1.511875	1.511875	0.000000	0.000000	1.511875	0.000000	1.511875	1.511875	0.251958	0.250429	0.248128	0.249484	
7100000	-19.266281	332	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	19.022985	19.022985	0.000000	19.022985	19.022985	0.000000	0.000000	0.000000	19.022985	0.000000	19.022985	19.022985	0.250000	0.250000	0.250000	0.250000	
7150000	-19.379913	225	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	1.865780	1.865780	0.000000	1.865780	1.865780	0.000000	0.000000	0.000000	1.865780	1.865780	1.865780	1.865780	0.250002	0.250002	0.249994	0.250002	
7200000	-18.347518	372	1	6	'Z 0 0 Z Z Z Z Z 0 0 0 0 	0.000000	0.263116	0.263116	0.000000	0.000000	0.000000	0.000000	0.000000	0.263116	0.263116	0.263116	0.263116	0.129850	0.000000	0.814886	0.055264	
7250000	-18.570768	773	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	0.880963	0.880963	0.000000	0.880963	0.000000	0.000000	0.000000	0.880963	0.880963	0.880963	0.880963	0.258191	0.227215	0.268367	0.246227	
7300000	-20.255666	188	1	3	'0 0 0 0 0 0 0 Z Z 0 Z 0 	1.744452	1.744452	1.744452	1.744452	1.744452	1.744452	1.744452	0.000000	0.000000	1.744452	0.000000	1.744452	0.249974	0.249974	0.250079	0.249974	
7350000	-20.046275	544	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	1.266523	1.266523	0.000000	1.266523	1.266523	1.266523	0.000000	1.266523	0.000000	0.000000	0.000000	1.266523	0.250402	0.249795	0.250991	0.248811	
7400000	-19.366786	680	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	7.548808	7.548808	7.548808	7.548808	7.548808	7.548808	0.000000	0.000000	7.548808	7.548808	7.548808	7.548808	0.250000	0.250000	0.250000	0.250000	
7450000	-18.806694	769	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	3.494937	3.494937	3.494937	0.000000	3.494937	3.494937	0.000000	0.000000	3.494937	3.494937	0.000000	3.494937	0.250000	0.250000	0.250000	0.250000	
7500000	-24.288100	455	1	3	'0 0 0 0 0 Z Z 0 0 0 Z 0 	9.434538	9.434538	9.434538	9.434538	9.434538	0.000000	0.000000	9.434538	9.434538	9.434538	0.000000	9.434538	0.250000	0.250000	0.250000	0.250000	
7550000	-20.299850	353	1	5	'0 0 0 0 Z Z Z 0 0 Z Z 0 	0.122068	0.122068	0.122068	0.122068	0.000000	0.000000	0.000000	0.122068	0.122068	0.000000	0.000000	0.122068	0.055976	0.000561	0.809388	0.134075	
7600000	-20.776309	500	1	4	'Z 0 0 0 Z 0 Z Z 0 0 0 0 	0.000000	10.395438	10.395438	10.395438	0.000000	10.395438	0.000000	0.000000	10.395438	10.395438	10.395438	10.395438	0.250000	0.250000	0.250000	0.250000	
7650000	-19.430616	259	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	3.511925	3.511925	0.000000	3.511925	3.511925	3.511925	0.000000	3.511925	0.000000	0.000000	0.000000	3.511925	0.250000	0.250000	0.250000	0.250000	
7700000	-16.936733	444	2	3	'1 1 1 1 0 Z 0 Z 0 0 Z 1 	11.053332	11.053332	11.053332	11.053332	2.167865	0.000000	2.167865	0.000000	2.167865	2.167865	0.000000	11.053332	0.250000	0.250000	0.250000	0.250000	
7750000	-19.026846	599	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	1.573716	1.573716	1.573716	1.573716	1.573716	0.000000	0.000000	0.000000	1.573716	1.573716	1.573716	1.573716	0.249999	0.249999	0.250004	0.249999	
7800000	-18.888906	43	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	9.360989	0.000000	9.360989	9.360989	9.360989	0.000000	0.000000	9.360989	0.000000	9.360989	9.360989	0.250000	0.250000	0.250000	0.250000	
7850000	-18.580221	458	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	2.004591	2.004591	2.004591	2.004591	2.004591	0.000000	0.000000	2.004591	2.004591	2.004591	2.004591	0.250000	0.250000	0.250001	0.250000	
7900000	-20.946880	431	1	2	'0 0 0 0 0 0 Z 0 Z 0 0 0 	3.126956	3.126956	3.126956	3.126956	3.126956	3.126956	0.000000	3.126956	0.000000	3.126956	3.126956	3.126956	0.250000	0.250000	0.250000	0.250000	
7950000	-19.181115	93	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	2.641074	2.641074	0.000000	2.641074	0.000000	0.000000	0.000000	2.641074	2.641074	2.641074	2.641074	0.250007	0.249981	0.250014	0.249997	
8000000	-22.796865	442	1	3	'0 0 0 0 0 0 Z 0 0 Z Z 0 	1.206899	1.206899	1.206899	1.206899	1.206899	1.206899	0.000000	1.206899	1.206899	0.000000	0.000000	1.206899	0.249998	0.249998	0.250013	0.249991	
8050000	-18.748309	84	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	11.549509	11.549509	11.549509	0.000000	11.549509	11.549509	0.000000	0.000000	11.549509	11.549509	0.000000	11.549509	0.250000	0.250000	0.250000	0.250000	
8100000	-19.456919	26	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	7.133988	7.133988	0.000000	7.133988	7.133988	7.133988	0.000000	0.000000	7.133988	7.133988	7.133988	7.133988	0.250000	0.250000	0.250000	0.250000	
8150000	-19.129977	455	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	23.366737	23.366737	23.366737	23.366737	23.366737	23.366737	0.000000	0.000000	23.366737	0.000000	23.366737	23.366737	0.250000	0.250000	0.250000	0.250000	
8200000	-18.610254	17	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	5.160129	0.000000	5.160129	5.160129	5.160129	0.000000	0.000000	5.160129	0.000000	5.160129	5.160129	0.250000	0.250000	0.250000	0.250000	
8250000	-19.832317	747	1	3	'0 0 0 0 0 0 0 Z Z Z 0 0 	3.167912	3.167912	3.167912	3.167912	3.167912	3.167912	3.167912	0.000000	0.000000	0.000000	3.167912	3.167912	0.250000	0.250000	0.250001	0.250000	
8300000	-19.475378	104	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	9.650462	9.650462	9.650462	9.650462	9.650462	0.000000	9.650462	0.000000	0.000000	0.000000	9.650462	0.250000	0.250000	0.250000	0.250000	
8350000	-19.462570	596	2	3	'1 0 0 0 0 1 1 Z Z 1 Z 1 	0.493467	4.707150	4.707150	4.707150	4.707150	0.493467	0.493467	0.000000	0.000000	0.493467	0.000000	0.493467	0.246375	0.258580	0.275945	0.219100	
8400000	-22.991445	189	1	8	'Z Z 0 Z Z Z Z Z 0 0 0 Z 	0.000000	0.000000	0.344429	0.000000	0.000000	0.000000	0.000000	0.000000	0.344429	0.344429	0.344429	0.000000	0.000000	0.000000	1.000000	0.000000	
8450000	-19.505115	485	1	4	'0 Z 0 0 0 Z Z Z 0 0 0 0 	0.525689	0.000000	0.525689	0.525689	0.525689	0.000000	0.000000	0.000000	0.525689	0.525689	0.525689	0.525689	0.136382	0.219957	0.419935	0.223726	
8500000	-19.617637	77	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	5.405438	5.405438	0.000000	5.405438	5.405438	5.405438	0.000000	5.405438	0.000000	0.000000	0.000000	5.405438	0.250000	0.250000	0.250000	0.250000	
8550000	-19.401412	373	2	3	'1 1 Z 1 0 0 Z 1 Z 1 0 0 	0.883850	0.883850	0.000000	0.883850	3.137706	3.137706	0.000000	0.883850	0.000000	0.883850	3.137706	3.137706	0.251166	0.249791	0.249252	0.249791	
8600000	-19.286583	676	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	6.598107	6.598107	6.598107	6.598107	6.598107	6.598107	0.000000	0.000000	6.598107	0.000000	6.598107	6.598107	0.250000	0.250000	0.250000	0.250000	
8650000	-18.163231	468	1	4	'0 Z 0 0 Z 0 Z Z 0 0 0 0 	0.208049	0.000000	0.208049	0.208049	0.000000	0.208049	0.000000	0.000000	0.208049	0.208049	0.208049	0.208049	0.003750	0.003750	0.915825	0.076675	
8700000	-17.680848	465	1	8	'Z Z Z 0 Z Z Z Z 0 Z 0 0 	0.000000	0.000000	0.000000	0.192609	0.000000	0.000000	0.000000	0.000000	0.192609	0.000000	0.192609	0.192609	0.000000	0.000000	0.973834	0.026166	
8750000	-20.373179	378	1	4	'Z 0 0 0 0 0 Z 0 Z 0 Z 0 	0.000000	5.379862	5.379862	5.379862	5.379862	5.379862	0.000000	5.379862	0.000000	5.379862	0.000000	5.379862	0.250000	0.250000	0.250000	0.250000	
8800000	-18.863181	561	1	7	'0 Z Z Z Z 0 Z Z 0 0 Z 0 	0.188211	0.000000	0.000000	0.000000	0.000000	0.188211	0.000000	0.000000	0.188211	0.188211	0.000000	0.188211	0.000264	0.009157	0.874226	0.116353	
8850000	-22.339064	304	1	3	'0 0 Z 0 0 0 Z 0 Z 0 0 0 	4.680271	4.680271	0.000000	4.680271	4.680271	4.680271	0.000000	4.680271	0.000000	4.680271	4.680271	4.680271	0.250000	0.250000	0.250000	0.250000	
8900000	-22.071242	207	1	3	'0 0 0 Z 0 0 Z 0 Z 0 0 0 	7.550630	7.550630	7.550630	0.000000	7.550630	7.550630	0.000000	7.550630	0.000000	7.550630	7.550630	7.550630	0.250000	0.250000	0.250000	0.250000	
8950000	-17.742778	148	1	6	'0 0 0 Z Z Z Z Z 0 0 Z 0 	0.262181	0.262181	0.262181	0.000000	0.000000	0.000000	0.000000	0.000000	0.262181	0.262181	0.000000	0.262181	0.071526	0.000000	0.753044	0.175430	
9000000	-18.504433	460	1	4	'0 Z 0 0 0 0 Z Z 0 0 Z 0 	0.578475	0.000000	0.578475	0.578475	0.578475	0.578475	0.000000	0.000000	0.578475	0.578475	0.000000	0.578475	0.128619	0.220427	0.431895	0.219059	
9050000	-18.477065	583	1	5	'0 Z 0 0 0 Z Z Z 0 0 Z 0 	0.482357	0.000000	0.482357	0.482357	0.482357	0.000000	0.000000	0.000000	0.482357	0.482357	0.000000	0.482357	0.076270	0.197432	0.541483	0.184815	
9100000	-18.642678	7	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	1.570306	1.570306	1.570306	1.570306	1.570306	0.000000	0.000000	1.570306	1.570306	1.570306	1.570306	0.249944	0.249942	0.250172	0.249942	
9150000	-20.290628	414	1	3	'0 0 0 0 0 0 0 Z Z Z 0 0 	10.889236	10.889236	10.889236	10.889236	10.889236	10.889236	10.889236	0.000000	0.000000	0.000000	10.889236	10.889236	0.250000	0.250000	0.250000	0.250000	
9200000	-19.269872	643	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	3.190164	3.190164	3.190164	3.190164	3.190164	3.190164	3.190164	0.000000	0.000000	0.000000	0.000000	3.190164	0.250000	0.250000	0.250000	0.250000	
9250000	-17.174914	123	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.569009	0.569009	0.569009	0.000000	0.569009	0.000000	0.000000	0.000000	0.569009	0.569009	0.000000	0.569009	0.242984	0.222981	0.278404	0.255631	
9300000	-18.206785	621	2	5	'1 0 0 Z Z 1 Z Z 1 1 Z 0 	0.709938	4.043963	4.043963	0.000000	0.000000	0.709938	0.000000	0.000000	0.709938	0.709938	0.000000	4.043963	0.240773	0.286675	0.235911	0.236641	
9350000	-19.125122	628	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	16.056484	0.000000	16.056484	16.056484	16.056484	0.000000	0.000000	16.056484	0.000000	16.056484	16.056484	0.250000	0.250000	0.250000	0.250000	
9400000	-18.785727	640	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	3.318268	3.318268	3.318268	3.318268	3.318268	0.000000	0.000000	3.318268	3.318268	3.318268	3.318268	0.250000	0.250000	0.250000	0.250000	
9450000	-19.734833	678	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	1.955497	1.955497	1.955497	1.955497	1.955497	1.955497	1.955497	0.000000	0.000000	0.000000	0.000000	1.955497	0.250000	0.250000	0.250000	0.250000	
9500000	-16.609099	305	2	3	'0 0 0 0 0 0 Z Z 1 0 1 Z 	11.260086	11.260086	11.260086	11.260086	11.260086	11.260086	0.000000	0.000000	1.853169	11.260086	1.853169	0.000000	0.250000	0.250000	0.250000	0.250000	
9550000	-19.408121	181	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	18.402649	18.402649	0.000000	18.402649	18.402649	0.000000	0.000000	18.402649	18.402649	18.402649	18.402649	0.250000	0.250000	0.250000	0.250000	
9600000	-17.822651	211	2	4	'1 Z 0 0 0 0 Z 1 Z 1 0 Z 	0.636356	0.000000	8.247181	8.247181	8.247181	8.247181	0.000000	0.636356	0.000000	0.636356	8.247181	0.000000	0.246727	0.249753	0.255259	0.248261	
9650000	-19.866341	74	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	8.244143	8.244143	8.244143	8.244143	0.000000	0.000000	8.244143	0.000000	8.244143	8.244143	0.250000	0.250000	0.250000	0.250000	
9700000	-18.615104	75	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	0.766431	0.766431	0.766431	0.766431	0.766431	0.000000	0.000000	0.766431	0.766431	0.766431	0.766431	0.249589	0.248543	0.253315	0.248552	
9750000	-19.408027	114	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	15.946885	15.946885	0.000000	15.946885	15.946885	0.000000	0.000000	15.946885	15.946885	15.946885	15.946885	0.250000	0.250000	0.250000	0.250000	
9800000	-17.892105	420	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.137171	0.137171	0.137171	0.137171	0.137171	0.137171	0.000000	0.000000	0.137171	0.137171	0.137171	0.137171	0.069365	0.062738	0.807377	0.060520	
9850000	-18.059991	235	1	6	'0 Z 0 Z Z 0 Z Z 0 0 Z 0 	0.426656	0.000000	0.426656	0.000000	0.000000	0.426656	0.000000	0.000000	0.426656	0.426656	0.000000	0.426656	0.021966	0.021479	0.776752	0.179803	
9900000	-18.929603	49	1	5	'Z 0 Z Z 0 0 Z Z 0 0 0 0 	0.000000	0.738050	0.000000	0.000000	0.738050	0.738050	0.000000	0.000000	0.738050	0.738050	0.738050	0.738050	0.243112	0.249070	0.261006	0.246812	
9950000	-21.828744	365	1	3	'0 0 0 Z 0 0 Z 0 Z 0 0 0 	2.347164	2.347164	2.347164	0.000000	2.347164	2.347164	0.000000	2.347164	0.000000	2.347164	2.347164	2.347164	0.250000	0.250000	0.250000	0.250000	
10000000	-19.189561	130	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	19.193331	19.193331	0.000000	19.193331	19.193331	19.193331	0.000000	0.000000	19.193331	0.000000	19.193331	19.193331	0.250000	0.250000	0.250000	0.250000	
10050000	-22.049420	355	1	4	'Z 0 0 0 Z 0 0 Z Z 0 0 0 	0.000000	3.954196	3.954196	3.954196	0.000000	3.954196	3.954196	0.000000	0.000000	3.954196	3.954196	3.954196	0.250000	0.249999	0.250001	0.250000	
10100000	-18.172676	773	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	1.155209	1.155209	0.000000	0.000000	1.155209	1.155209	0.000000	0.000000	1.155209	1.155209	1.155209	1.155209	0.249332	0.249177	0.252192	0.249299	
10150000	-17.605125	389	1	5	'0 Z 0 0 Z Z Z Z 0 0 0 0 	0.174098	0.000000	0.174098	0.174098	0.000000	0.000000	0.000000	0.000000	0.174098	0.174098	0.174098	0.174098	0.002252	0.000036	0.930672	0.067041	
10200000	-18.762620	766	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	1.491333	1.491333	1.491333	1.491333	0.000000	0.000000	1.491333	0.000000	1.491333	1.491333	0.241042	0.248996	0.256987	0.252975	
